company_industry,kaggle_arshkon,scraped,share_arshkon,share_scraped,pp_change
Mechanical Or Industrial Engineering and Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Measuring and Control Instrument Manufacturing, Plastics Manufacturing, and Automation Machinery Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Engineering Services and Financial Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Engineering Services and Defense and Space Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Engineering Services and Data Infrastructure and Analytics,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Engineering Services and Automation Machinery Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Medical Equipment Manufacturing, Hospitals and Health Care, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Medical Equipment Manufacturing, Engineering Services, and IT System Testing and Evaluation",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Medical Equipment Manufacturing, Biotechnology Research, and Pharmaceutical Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Medical Equipment Manufacturing, Biotechnology Research, and Hospitals and Health Care",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Medical Equipment Manufacturing, Biotechnology Research, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Medical Equipment Manufacturing and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Medical Equipment Manufacturing and Software Development,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Medical Equipment Manufacturing and Medical Practices,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Medical Equipment Manufacturing and Computers and Electronics Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Medical Equipment Manufacturing and Aviation and Aerospace Component Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Engineering Services, Technology, Information and Media, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Engineering Services, Software Development, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Mental Health Care, Software Development, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Mental Health Care and Software Development,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Medical Practices, Engineering Services, and Biotechnology Research",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Medical Practices, Biotechnology Research, and Engineering Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Medical Practices and Medical Equipment Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Medical Practices and Legal Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Medical Practices and IT Services and IT Consulting,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Medical Equipment Manufacturing, Software Development, and Hospitals and Health Care",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Medical Equipment Manufacturing, Manufacturing, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Engineering Services, Consumer Services, and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Engineering Services, Capital Markets, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Engineering Services, Aviation and Aerospace Component Manufacturing, and Motor Vehicle Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Engineering Services, Airlines and Aviation, and Aviation and Aerospace Component Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Engineering Services and Telecommunications,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Engineering Services and Software Development,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Engineering Services and Government Relations Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Energy Technology and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Energy Technology and Software Development,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Energy Technology and Electric Power Transmission, Control, and Distribution",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Emergency and Relief Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Motor Vehicle Manufacturing and IT System Testing and Evaluation,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Motor Vehicle Manufacturing and Engineering Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Motor Vehicle Manufacturing and Defense and Space Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing and Agriculture, Construction, Mining Machinery Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Mobile Gaming Apps,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Mobile Computing Software Products and Software Development,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Mining, Aviation and Aerospace Component Manufacturing, and Chemical Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Mining and Oil and Gas,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Military and International Affairs,2.0,1.0,0.0004298302170642596,2.2072618916234413e-05,-0.04077575981480252
"Metalworking Machinery Manufacturing, Engineering Services, and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Metal Valve, Ball, and Roller Manufacturing and Electric Power Generation",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Industrial Machinery Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Aviation and Aerospace Component Manufacturing, and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Aviation and Aerospace Component Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Agriculture, Construction, Mining Machinery Manufacturing, and Automation Machinery Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Motor Vehicle Manufacturing and Robotics Engineering,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Motor Vehicle Manufacturing and Retail Motor Vehicles,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Motor Vehicle Manufacturing and Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Motor Vehicle Manufacturing and Information Technology & Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Motor Vehicle Manufacturing and Industrial Machinery Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Energy Technology, Software Development, and Utilities",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Energy Technology, Services for Renewable Energy, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Energy Technology, Services for Renewable Energy, and Semiconductor Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Energy Technology, IT Services and IT Consulting, and Services for Renewable Energy",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Energy Technology, Electric Power Transmission, Control, and Distribution, and Electric Power Generation",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Energy Technology, Climate Technology Product Manufacturing, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Energy Technology and Utilities,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Museums, Historical Sites, and Zoos",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Movies, Videos, and Sound",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Parts Manufacturing, Retail, and Wholesale",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Parts Manufacturing, Motor Vehicle Manufacturing, and Engineering Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Wholesale Motor Vehicles and Parts, and Motor Vehicle Parts Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Software Development, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Robotics Engineering, and Robot Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Retail Motor Vehicles, and Motor Vehicle Parts Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Motor Vehicle Parts Manufacturing, and Retail Motor Vehicles",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Motor Vehicle Parts Manufacturing, and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Motor Vehicle Parts Manufacturing, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Motor Vehicle Parts Manufacturing, and Engineering Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Motor Vehicle Parts Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Manufacturing, and Armed Forces",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Motor Vehicle Manufacturing, Industrial Machinery Manufacturing, and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Electrical Equipment Manufacturing and Appliances, Electrical, and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Electric Power Transmission, Control, and Distribution, Manufacturing, and Industrial Machinery Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Electric Power Transmission, Control, and Distribution and Electric Power Generation",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Electric Power Transmission, Control, and Distribution and Alternative Fuel Vehicle Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Electric Power Generation, Financial Services, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Electric Power Generation, Electric Power Transmission, Control, and Distribution, and Utilities",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Electric Power Generation, Electric Power Transmission, Control, and Distribution, and Design Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Electric Power Generation and Engineering Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Electric Power Generation and Computer and Network Security,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Education Administration Programs, Primary and Secondary Education, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Non-profit Organizations and Information Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Non-profit Organizations and IT System Data Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Non-profit Organizations and IT Services and IT Consulting,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Non-profit Organizations and Hospitals and Health Care,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Non-profit Organizations and Government Relations Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Newspaper Publishing, Printing Services, and Book and Periodical Publishing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Oil, Gas, and Mining, Chemical Manufacturing, and Wholesale Petroleum and Petroleum Products",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Oil and Gas, Pipeline Transportation, and Energy Technology",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Oil and Gas, Industrial Machinery Manufacturing, and Energy Technology",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Oil and Gas and Transportation, Logistics, Supply Chain and Storage",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Oil and Gas and Oil Extraction,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Oil and Gas and Engineering Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Non-profit Organizations, Hospitals, and Mental Health Care",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Non-profit Organizations, Higher Education, and Education",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Education Administration Programs, Higher Education, and Primary and Secondary Education",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Education Administration Programs and Higher Education,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
E-learning,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"E-Learning Providers and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Design Services, Information Services, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Design Services, IT System Design Services, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Design Services, Computer and Network Security, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
