uid,archetype,projected
linkedin_li-4371522313,angular/java/backend,True
linkedin_li-4371528290,,False
linkedin_li-4371532962,pipelines/sql/etl,False
linkedin_li-4371536654,ios/swiftui/features,True
linkedin_li-4371537637,ios/swiftui/features,True
linkedin_li-4371552343,android/kotlin/jetpack,True
linkedin_li-4371552672,backend/javascript/typescript,True
linkedin_li-4371559313,backend/javascript/typescript,True
linkedin_li-4371559617,systems/agent/workflows,True
linkedin_li-4371559738,degree_practical/degree_phd/phd_related,True
linkedin_li-4371560638,noise/outlier,False
linkedin_li-4371561940,kubernetes/terraform/cicd,False
linkedin_li-4371562111,,False
linkedin_li-4371570349,,False
linkedin_li-4371572625,models/systems/llm,True
linkedin_li-4371573425,linux/routing/systems,True
linkedin_li-4371575790,,False
linkedin_li-4371577234,backend/systems/services,True
linkedin_li-4371579432,,False
linkedin_li-4371582317,noise/outlier,False
linkedin_li-4371585225,software/systems/requirements,True
linkedin_li-4371597087,,False
linkedin_li-4371600574,pipelines/sql/etl,True
linkedin_li-4371603144,,False
linkedin_li-4371606649,software/systems/requirements,False
linkedin_li-4371614870,,False
linkedin_li-4371615084,software/systems/requirements,True
linkedin_li-4371624104,,False
linkedin_li-4371629004,,False
linkedin_li-4371630438,,False
linkedin_li-4371631984,software/systems/linux,True
linkedin_li-4371633094,systems/agent/workflows,True
linkedin_li-4371636034,,False
linkedin_li-4371643016,noise/outlier,False
linkedin_li-4371652440,software/linux/systems,False
linkedin_li-4371653532,,False
linkedin_li-4371661827,pipelines/sql/etl,True
linkedin_li-4371662937,features/backend/rails,True
linkedin_li-4371664603,,False
linkedin_li-4371665701,kubernetes/terraform/cicd,True
linkedin_li-4371668875,,False
linkedin_li-4371696707,noise/outlier,False
linkedin_li-4371701806,models/systems/llm,True
linkedin_li-4371713408,perception/models/driving,True
linkedin_li-4371718119,systems/agent/workflows,False
linkedin_li-4371720220,noise/outlier,False
linkedin_li-4371732707,,False
linkedin_li-4371733488,,False
linkedin_li-4371739024,noise/outlier,False
linkedin_li-4371739207,software/systems/requirements,True
linkedin_li-4371751984,qualifications/th/display,True
linkedin_li-4371776394,azure/sql/solutions,True
linkedin_li-4371778303,linux/routing/systems,True
linkedin_li-4371780528,software/requirements/degree,True
linkedin_li-4371787157,firmware/software/ethernet,True
linkedin_li-4371790036,,False
linkedin_li-4371792560,noise/outlier,False
linkedin_li-4371805516,,False
linkedin_li-4371864187,,False
linkedin_li-4371871616,software/solutions/technology,True
linkedin_li-4371876287,,False
linkedin_li-4371879208,systems/clearance/requirements,True
linkedin_li-4371880225,software/solutions/technology,True
linkedin_li-4371885162,,False
linkedin_li-4371886147,,False
linkedin_li-4371890045,,False
linkedin_li-4371902693,,False
linkedin_li-4371917788,failure/procedures/ability,True
linkedin_li-4371920253,,False
linkedin_li-4371921071,,False
linkedin_li-4371927726,noise/outlier,True
linkedin_li-4371932712,,False
linkedin_li-4371943479,,False
linkedin_li-4371946140,,False
linkedin_li-4371949658,models/systems/llm,True
linkedin_li-4371969373,,False
linkedin_li-4371975722,noise/outlier,False
linkedin_li-4371983752,,False
linkedin_li-4371986473,noise/outlier,False
linkedin_li-4371986983,,False
linkedin_li-4371990508,systems/agent/workflows,True
linkedin_li-4371992939,,False
linkedin_li-4371993181,,False
linkedin_li-4371996071,features/backend/rails,True
linkedin_li-4371999488,,False
linkedin_li-4372003980,software/systems/requirements,True
linkedin_li-4372008275,android/kotlin/jetpack,True
linkedin_li-4372009836,noise/outlier,True
linkedin_li-4372009912,models/systems/llm,False
linkedin_li-4372009916,features/backend/rails,True
linkedin_li-4372012844,kubernetes/terraform/cicd,True
linkedin_li-4372012940,systems/agent/workflows,False
linkedin_li-4372014146,models/systems/llm,True
linkedin_li-4372016800,pipelines/sql/etl,True
linkedin_li-4372016894,,False
linkedin_li-4372029517,angular/java/backend,True
linkedin_li-4372032539,noise/outlier,True
linkedin_li-4372034369,,False
linkedin_li-4372038173,,False
linkedin_li-4372055764,backend/systems/apis,True
linkedin_li-4372058564,software/systems/requirements,True
linkedin_li-4372059741,pipelines/sql/etl,True
linkedin_li-4372062697,features/backend/rails,True
linkedin_li-4372062698,models/systems/llm,True
linkedin_li-4372070933,software/requirements/degree,True
linkedin_li-4372074908,backend/javascript/typescript,True
linkedin_li-4372079319,features/backend/rails,True
linkedin_li-4372088330,features/backend/rails,True
linkedin_li-4372091189,systems/agent/workflows,True
linkedin_li-4372115228,,False
linkedin_li-4372117398,,False
linkedin_li-4372122231,,False
linkedin_li-4372122923,firmware/software/ethernet,True
linkedin_li-4372124916,noise/outlier,True
linkedin_li-4372129053,,False
linkedin_li-4372134691,models/systems/llm,True
linkedin_li-4372139494,noise/outlier,True
linkedin_li-4372141157,,False
linkedin_li-4372148893,,False
linkedin_li-4372149757,android/kotlin/jetpack,True
linkedin_li-4372155207,,False
linkedin_li-4372157559,backend/systems/services,False
linkedin_li-4372162352,kubernetes/terraform/cicd,True
linkedin_li-4372165648,,False
linkedin_li-4372165751,backend/systems/services,True
linkedin_li-4372167013,backend/javascript/typescript,True
linkedin_li-4372170523,noise/outlier,False
linkedin_li-4372179967,systems/clearance/requirements,True
linkedin_li-4372187945,,False
linkedin_li-4372201542,backend/systems/apis,True
linkedin_li-4372202677,noise/outlier,False
linkedin_li-4372206420,,False
linkedin_li-4372206461,backend/systems/apis,True
linkedin_li-4372208159,kubernetes/terraform/cicd,True
linkedin_li-4372209785,noise/outlier,False
linkedin_li-4372215355,,False
linkedin_li-4372232413,models/systems/llm,True
linkedin_li-4372233348,customer/customers/application,True
linkedin_li-4372238969,noise/outlier,False
linkedin_li-4372242922,software/systems/requirements,False
linkedin_li-4372244864,,False
linkedin_li-4372254441,,False
linkedin_li-4372256429,noise/outlier,True
linkedin_li-4372262165,noise/outlier,False
linkedin_li-4372320729,,False
linkedin_li-4372358495,backend/javascript/typescript,True
linkedin_li-4372361066,customer/customers/application,True
linkedin_li-4372388071,software/linux/systems,True
linkedin_li-4372403920,noise/outlier,True
linkedin_li-4372404277,noise/outlier,False
linkedin_li-4372410282,failure/procedures/ability,True
linkedin_li-4372411241,scrum/software/sprint,True
linkedin_li-4372421400,,False
linkedin_li-4372422342,,False
linkedin_li-4372431745,systems/agent/workflows,True
linkedin_li-4372433712,backend/javascript/typescript,True
linkedin_li-4372443272,software/systems/requirements,True
linkedin_li-4372452497,features/backend/rails,True
linkedin_li-4372500893,qualifications/th/display,True
linkedin_li-4372506806,,False
linkedin_li-4372514907,,False
linkedin_li-4372554501,software/requirements/degree,True
linkedin_li-4372561189,,False
linkedin_li-4372569344,models/systems/llm,True
linkedin_li-4372575473,pipelines/sql/etl,True
linkedin_li-4372584287,,False
linkedin_li-4372585013,software/linux/systems,True
linkedin_li-4372592082,software/systems/requirements,True
linkedin_li-4372605396,software/systems/requirements,True
linkedin_li-4372611987,noise/outlier,True
linkedin_li-4372613865,kubernetes/terraform/cicd,True
linkedin_li-4391745402,software/systems/requirements,False
linkedin_li-4391745608,systems/agent/workflows,True
linkedin_li-4391749871,,False
linkedin_li-4391750018,,False
linkedin_li-4391752187,,False
linkedin_li-4391753390,models/systems/llm,True
linkedin_li-4391753855,,False
linkedin_li-4391754566,,False
linkedin_li-4391754930,software/systems/requirements,True
linkedin_li-4391755355,software/systems/requirements,True
linkedin_li-4391756581,noise/outlier,False
linkedin_li-4391757841,noise/outlier,False
linkedin_li-4391759029,noise/outlier,False
linkedin_li-4391760072,,False
linkedin_li-4391760243,models/systems/llm,True
linkedin_li-4391760520,,False
linkedin_li-4391760838,failure/procedures/ability,True
linkedin_li-4391763198,kubernetes/terraform/cicd,True
linkedin_li-4391763504,,False
linkedin_li-4391763559,noise/outlier,True
linkedin_li-4391763619,,False
linkedin_li-4391763762,,False
linkedin_li-4391764257,,False
linkedin_li-4391764422,,False
linkedin_li-4391764456,,False
linkedin_li-4391765586,noise/outlier,False
linkedin_li-4391766616,java/boot/microservices,False
linkedin_li-4391766826,kubernetes/terraform/cicd,True
linkedin_li-4391768099,,False
linkedin_li-4391768531,,False
linkedin_li-4391770287,features/backend/rails,False
linkedin_li-4391770341,,False
linkedin_li-4391770861,java/boot/microservices,True
linkedin_li-4391770997,,False
linkedin_li-4391772901,,False
linkedin_li-4391774820,,False
linkedin_li-4391776904,noise/outlier,True
linkedin_li-4391777553,backend/systems/apis,True
linkedin_li-4391777677,kubernetes/terraform/cicd,False
linkedin_li-4391778092,,False
linkedin_li-4391778974,kubernetes/terraform/cicd,False
linkedin_li-4391779764,noise/outlier,False
linkedin_li-4391779954,,False
linkedin_li-4391780088,,False
linkedin_li-4391781949,noise/outlier,False
linkedin_li-4391782475,azure/pipelines/solutions,True
linkedin_li-4391782600,software/systems/requirements,True
linkedin_li-4391784618,,False
linkedin_li-4391785750,models/systems/llm,True
linkedin_li-4391786343,customer/customers/application,True
linkedin_li-4391787823,,False
linkedin_li-4391788304,,False
linkedin_li-4391790358,noise/outlier,False
linkedin_li-4391790826,software/solutions/technology,True
linkedin_li-4391791342,,False
linkedin_li-4391791538,,False
linkedin_li-4391793270,,False
linkedin_li-4391793357,,False
linkedin_li-4391795514,systems/agent/workflows,True
linkedin_li-4391796043,,False
linkedin_li-4391796417,kubernetes/terraform/cicd,False
linkedin_li-4391798882,noise/outlier,True
linkedin_li-4391800449,clearance/software/required,True
linkedin_li-4391803221,pipelines/sql/etl,True
linkedin_li-4391814252,qualifications/th/display,True
linkedin_li-4391817007,noise/outlier,True
linkedin_li-4391821164,software/requirements/degree,True
linkedin_li-4391850549,systems/agent/workflows,True
linkedin_li-4391850765,java/boot/microservices,True
linkedin_li-4391850800,,False
linkedin_li-4391850910,kubernetes/terraform/cicd,True
linkedin_li-4391851590,features/backend/rails,False
linkedin_li-4391851955,noise/outlier,False
linkedin_li-4391853682,systems/agent/workflows,True
linkedin_li-4391853945,systems/agent/workflows,True
linkedin_li-4391854953,features/backend/rails,True
linkedin_li-4391857094,,False
linkedin_li-4391857988,,False
linkedin_li-4391858283,linux/routing/systems,True
linkedin_li-4391860503,azure/pipelines/solutions,True
linkedin_li-4391860847,,False
linkedin_li-4391861943,,False
linkedin_li-4391862358,,False
linkedin_li-4391863520,features/backend/rails,False
linkedin_li-4391864395,models/systems/llm,True
linkedin_li-4391864767,java/boot/microservices,True
linkedin_li-4391864869,kubernetes/terraform/cicd,True
linkedin_li-4391866614,,False
linkedin_li-4391866855,,False
linkedin_li-4391868288,,False
linkedin_li-4391868649,backend/systems/apis,True
linkedin_li-4391869190,,False
linkedin_li-4391870312,systems/agent/workflows,True
linkedin_li-4391871235,degree_practical/degree_phd/phd_related,False
linkedin_li-4391872350,,False
linkedin_li-4391873910,,False
linkedin_li-4391874492,qualifications/th/display,True
linkedin_li-4391875252,software/linux/systems,True
linkedin_li-4391875760,,False
linkedin_li-4391875764,,False
linkedin_li-4391876772,,False
linkedin_li-4391876777,,False
linkedin_li-4391877257,,False
linkedin_li-4391877564,backend/systems/apis,True
linkedin_li-4391877580,,False
linkedin_li-4391877692,models/systems/llm,False
linkedin_li-4391877693,,False
linkedin_li-4391878186,angular/java/backend,True
linkedin_li-4334085692,angular/java/backend,False
linkedin_li-4334107800,perception/models/driving,False
linkedin_li-4334125440,software/systems/requirements,True
linkedin_li-4334180210,models/systems/llm,True
linkedin_li-4334195352,,False
linkedin_li-4334198397,,False
linkedin_li-4334201366,failure/procedures/ability,True
linkedin_li-4334210082,,False
linkedin_li-4334244048,features/backend/rails,True
linkedin_li-4334290282,,False
linkedin_li-4334300687,,False
linkedin_li-4334303316,noise/outlier,True
linkedin_li-4334310718,systems/clearance/requirements,True
linkedin_li-4334389751,noise/outlier,False
linkedin_li-4334390177,kubernetes/terraform/cicd,True
linkedin_li-4334442722,perception/models/driving,True
linkedin_li-4334469936,noise/outlier,True
linkedin_li-4334481820,noise/outlier,False
linkedin_li-4334482454,noise/outlier,False
linkedin_li-4334490533,software/systems/requirements,True
linkedin_li-4334501563,pipelines/sql/etl,True
linkedin_li-4334520491,models/systems/llm,True
linkedin_li-4334530563,software/sql/aspnet,True
linkedin_li-4334559054,kubernetes/terraform/cicd,True
linkedin_li-4334630384,,False
linkedin_li-4334630603,,False
linkedin_li-4334644030,software/systems/linux,True
linkedin_li-4334670466,features/backend/rails,True
linkedin_li-4334673182,backend/javascript/typescript,True
linkedin_li-4334757622,,False
linkedin_li-4334760765,backend/systems/services,False
linkedin_li-4334761015,backend/systems/apis,True
linkedin_li-4334940541,features/backend/rails,True
linkedin_li-4334951055,noninternship/software/including_standards,False
linkedin_li-4335000937,noninternship/software/including_standards,False
linkedin_li-4335014449,,False
linkedin_li-4335090505,azure/pipelines/solutions,True
linkedin_li-4335093464,kubernetes/terraform/cicd,True
linkedin_li-4335111922,noise/outlier,False
linkedin_li-4335191138,,False
linkedin_li-4335265171,,False
linkedin_li-4335285503,clearance/software/required,True
linkedin_li-4335376313,noise/outlier,False
linkedin_li-4335379806,us/software/export,False
linkedin_li-4335395633,java/boot/microservices,True
linkedin_li-4335399466,,False
linkedin_li-4335427623,,False
linkedin_li-4335431976,,False
linkedin_li-4335556693,noise/outlier,False
linkedin_li-4335598788,,False
linkedin_li-4335688952,,False
linkedin_li-4335706516,noise/outlier,True
linkedin_li-4335725676,backend/systems/apis,True
linkedin_li-4335788622,kubernetes/terraform/cicd,True
linkedin_li-4335793603,perception/models/driving,True
linkedin_li-4335832502,software/requirements/degree,False
linkedin_li-4335834499,software/requirements/degree,True
linkedin_li-4335835232,noninternship/software/including_standards,True
linkedin_li-4335848549,java/boot/microservices,True
