company,n,j1,j2,j3,j4,n_yoe,agg_n,source
HartleyCo,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
"AppLab Systems, Inc",5,0.0,0.0,0.0,0.0,1.0,2.0,scraped
Neuracore,5,0.0,0.0,0.0,1.0,2.0,0.0,scraped
Charles River Development,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Global Connect Technologies,10,0.0,0.0,0.0,0.0,4.0,0.0,scraped
Shopbop,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Zione Solutions LLC,2,0.0,0.0,0.0,0.0,1.0,2.0,scraped
Priamba Soft,1,0.0,0.0,0.0,1.0,1.0,1.0,scraped
JPS Tech Solutions,23,0.0,0.0,0.0,0.0,16.0,0.0,scraped
TestingXperts,2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Kearney & Company,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Future Motion,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
VetsEZ,2,0.0,0.0,1.0,1.0,2.0,0.0,scraped
Aerostrat,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
"Ace Relocation Systems, Inc",1,0.0,0.0,1.0,1.0,1.0,0.0,scraped
Inspire,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
MSZ Systems,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
"Diversified Services Network, Inc.",3,0.0,0.0,1.0,1.0,3.0,0.0,scraped
Acumenz Consulting,6,0.0,0.0,1.0,1.0,2.0,0.0,scraped
Understanding Recruitment,2,0.0,0.0,1.0,1.0,1.0,0.0,scraped
Augment Professional Services,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
INflow Federal,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
MHK TECH INC,2,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Altitude Technology Solutions Inc,13,0.0,0.0,0.0,0.0,7.0,13.0,scraped
Mercedes-Benz Financial Services USA LLC,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Cullerton Group,8,0.0,0.0,1.0,2.0,8.0,0.0,scraped
Tekfortune Inc,4,0.0,0.0,0.0,1.0,1.0,1.0,scraped
SPS Commerce,3,0.0,0.0,1.0,1.0,3.0,0.0,scraped
Indotronix International Corporation,2,1.0,1.0,1.0,1.0,2.0,1.0,scraped
"Iron Systems, Inc",7,0.0,1.0,2.0,2.0,3.0,0.0,scraped
Progress Residential,3,0.0,0.0,2.0,2.0,3.0,0.0,scraped
Leap,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
TechSur Solutions,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Ramsey Solutions,5,0.0,0.0,0.0,0.0,4.0,0.0,scraped
Transit & Flow®,1,1.0,1.0,0.0,1.0,1.0,0.0,scraped
procedura.org,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
"PlanIT Group, LLC",5,0.0,0.0,1.0,2.0,2.0,0.0,scraped
Hewlett Packard Enterprise,19,1.0,1.0,3.0,5.0,18.0,0.0,scraped
Cornelis Networks,7,0.0,0.0,0.0,0.0,3.0,0.0,scraped
VJ Electronix,1,0.0,0.0,1.0,1.0,1.0,0.0,scraped
Ventus Solutions (VES),1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Elyon International,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Tomorrow.io,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Mindrift,2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Intellian Technologies,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
Endurance IT Services,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
SDI Presence,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
"Innovative Systems, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Nagel Precision Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Cambium Assessment,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
mroads,2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
AARATECH,12,0.0,0.0,11.0,12.0,12.0,0.0,scraped
The Gunter Group,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
"Waynsys, Inc.",1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Avance Consulting,11,0.0,0.0,0.0,0.0,4.0,1.0,scraped
SPEC (Systems & Processes Engineering Corp),1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Comrise,9,0.0,0.0,2.0,2.0,4.0,1.0,scraped
Huxley,7,0.0,0.0,0.0,1.0,3.0,0.0,scraped
"SHLD, Inc.",1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Artie,3,0.0,0.0,0.0,0.0,0.0,0.0,scraped
PMG GLOBAL,9,0.0,0.0,0.0,1.0,7.0,0.0,scraped
Inclusively,2,0.0,0.0,1.0,2.0,2.0,0.0,scraped
GlobalSource IT,1,1.0,1.0,0.0,1.0,1.0,0.0,scraped
Gather,2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
"Fusion Plus Solutions, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Pagos Consultants,3,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Jun Group,1,0.0,0.0,1.0,1.0,1.0,0.0,scraped
"Automated Tire, Inc.",1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Titan Advanced Energy Solutions,3,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Halvik,4,0.0,0.0,0.0,0.0,2.0,0.0,scraped
MTK Technologies,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Node.Digital LLC,4,2.0,2.0,0.0,0.0,1.0,0.0,scraped
Excellus BCBS,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
"Aura Home, Inc.",3,0.0,0.0,0.0,0.0,3.0,0.0,scraped
Digital Infuzion,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Pebble,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
Captivation,23,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Plexus Worldwide,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Overhaul,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Atrium,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Sanas,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Musashi AI North America,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
HomeServices of America,2,0.0,0.0,0.0,1.0,2.0,0.0,scraped
Barracuda,4,1.0,1.0,0.0,0.0,3.0,0.0,scraped
FrequentFan,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Beacon,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
TEKNIKOZ,2,0.0,0.0,0.0,1.0,2.0,0.0,scraped
Product Pulse,2,0.0,0.0,0.0,2.0,2.0,0.0,scraped
Lorvin Technologies,5,0.0,0.0,0.0,0.0,2.0,5.0,scraped
SolGenie Technologies,2,0.0,0.0,0.0,0.0,0.0,2.0,scraped
Innovatix Technology Partners,9,0.0,0.0,0.0,0.0,4.0,3.0,scraped
Coforge,3,0.0,0.0,0.0,0.0,3.0,0.0,scraped
"rf IDEAS, Inc",1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
INSPYR Solutions,21,0.0,0.0,1.0,2.0,13.0,21.0,scraped
TPI Global Solutions,3,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Regard,3,0.0,0.0,1.0,2.0,3.0,0.0,scraped
Corveris,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
"ISRD Systems, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
ITTConnect,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Seneca Resources,6,0.0,0.0,0.0,2.0,6.0,0.0,scraped
Apex Service Partners,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Red River,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Resiliency LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,scraped
CogniSoft Technologies,4,0.0,0.0,1.0,1.0,3.0,4.0,scraped
Arthur Grand Technologies,1,0.0,0.0,0.0,0.0,0.0,1.0,scraped
TekStream Solutions,2,0.0,0.0,0.0,2.0,2.0,0.0,scraped
MAVLRA CORPORATION,3,0.0,0.0,0.0,0.0,2.0,3.0,scraped
Medbridge,2,0.0,0.0,1.0,1.0,1.0,0.0,scraped
Alkaeus,1,0.0,0.0,0.0,0.0,1.0,1.0,scraped
Cloud Destinations,1,0.0,0.0,0.0,0.0,1.0,1.0,scraped
Oddball,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
ThinkTrends,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Replit,4,0.0,0.0,0.0,0.0,3.0,0.0,scraped
CoPatible,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
DV Trading LLC,2,2.0,2.0,0.0,0.0,0.0,0.0,scraped
inKind,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Voyage Advisory,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
ChabezTech LLC,3,0.0,0.0,0.0,0.0,1.0,0.0,scraped
IT Minds LLC,2,0.0,0.0,0.0,0.0,0.0,1.0,scraped
IRIS Software Group,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
UICGS / Bowhead Family of Companies,4,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Complete Staffing Solutions,1,0.0,0.0,0.0,1.0,1.0,1.0,scraped
accel bi corporation,3,0.0,0.0,0.0,0.0,3.0,0.0,scraped
ACLU,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Unisoft Technology Inc,2,1.0,1.0,0.0,1.0,2.0,2.0,scraped
Donatech Corporation,7,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Maveric Systems Limited,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
MACRO,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Atlantic Partners Corporation,2,0.0,0.0,0.0,0.0,0.0,1.0,scraped
Blitzy,2,0.0,0.0,0.0,0.0,0.0,0.0,scraped
CertiPath Inc,3,0.0,0.0,0.0,3.0,3.0,0.0,scraped
SRA Group,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Shell,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
TEK Connexion,4,0.0,0.0,0.0,0.0,0.0,0.0,scraped
CrowdPlat,5,0.0,0.0,0.0,0.0,3.0,0.0,scraped
TechClub Inc,3,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Lincoln Electric,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Harrington Starr,3,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Cruise Planners HQ,4,0.0,0.0,0.0,1.0,3.0,0.0,scraped
Expedite Talent Solutions,8,0.0,0.0,0.0,0.0,4.0,0.0,scraped
Aklip Technologies LLC,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Alkermes,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
GQR,3,0.0,0.0,0.0,0.0,2.0,0.0,scraped
CRH,2,1.0,1.0,0.0,0.0,0.0,0.0,scraped
Surge Technology Solutions Inc,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Dreamscape Learn,2,0.0,0.0,0.0,1.0,2.0,0.0,scraped
Sony Honda Mobility of America,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
BusinessRate,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
AspireIT Solutions,6,0.0,0.0,0.0,1.0,4.0,6.0,scraped
"Cornell Pump Company, LLC",2,0.0,0.0,2.0,2.0,2.0,0.0,scraped
GMI Cloud,3,0.0,0.0,1.0,1.0,1.0,0.0,scraped
Precision360,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
TriNet,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
City of Philadelphia,2,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Akoncagua AI,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
"Multi Media, LLC",1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Raptive,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Ann & Robert H. Lurie Children's Hospital of Chicago,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Care IT Services Inc,2,0.0,0.0,0.0,0.0,0.0,2.0,scraped
Net Orbit Inc,1,0.0,0.0,0.0,0.0,0.0,1.0,scraped
Flexon Technologies Talent360.ai,3,0.0,0.0,0.0,0.0,0.0,0.0,scraped
JBS Technologies Inc,3,0.0,0.0,0.0,0.0,2.0,2.0,scraped
LexisNexis Risk Solutions,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Starheights Corporation,1,0.0,0.0,0.0,0.0,1.0,1.0,scraped
SansuTek Inc,1,0.0,0.0,0.0,0.0,0.0,1.0,scraped
Centific,2,0.0,0.0,1.0,1.0,2.0,0.0,scraped
MindSource,2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
VotalAI,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
JTEC Consulting,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Avalon Healthcare Solutions,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Attain,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
VRTek Consulting Inc.,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
limitless,2,0.0,0.0,0.0,0.0,0.0,0.0,scraped
CircuitHire,2,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Comal Services,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
Fleetworks,4,0.0,0.0,0.0,3.0,4.0,0.0,scraped
C-4 Analytics,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Oho Group,3,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Trigent Software - Professional Services,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
TRIMEDX,2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Aperia,3,0.0,0.0,1.0,1.0,2.0,0.0,scraped
"Merge IT, LLC",1,0.0,0.0,1.0,1.0,1.0,0.0,scraped
Nitor Infotech,2,0.0,0.0,0.0,0.0,2.0,2.0,scraped
Keylent Inc,6,0.0,0.0,0.0,0.0,5.0,5.0,scraped
EITACIES Inc.,3,0.0,0.0,0.0,1.0,2.0,0.0,scraped
"The Marlin Alliance, Inc.",6,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Ultra Electronics Group,2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
InSite,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
TECO-Westinghouse,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
"ICON Consultants, LP",3,0.0,0.0,0.0,1.0,3.0,0.0,scraped
World Wide Land Transfer,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
UChicago Medicine,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
PARSETEK INC,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Saicon,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
High Side Technology,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
ConnectPay Payroll Services,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
ELEVI Associates,10,2.0,2.0,0.0,0.0,1.0,0.0,scraped
WTS South Carolina,2,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Hirextra,3,0.0,0.0,0.0,0.0,1.0,3.0,scraped
Brindle Digital Marketing,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Collaborate Solutions,3,0.0,0.0,0.0,0.0,0.0,3.0,scraped
Pristine Resource,2,0.0,0.0,0.0,0.0,0.0,2.0,scraped
Vivanti Consulting,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
EXCEL CONSULTANTS,3,0.0,0.0,0.0,0.0,0.0,3.0,scraped
Big Marlin Group,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
Scripps Health,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Syntax Data,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
"SRAM, LLC",1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Mount Indie,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Proxify,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
TwelveLabs,3,0.0,0.0,0.0,0.0,0.0,0.0,scraped
CapNexus,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Lenmar Consulting Inc,4,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Parthenon Management Group,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Sumitomo Electric,1,0.0,0.0,1.0,1.0,1.0,0.0,scraped
GlobalFoundries,2,1.0,1.0,0.0,0.0,1.0,0.0,scraped
Oxalis Solutions,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Loopback Health,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
CertifID,3,0.0,0.0,0.0,1.0,2.0,0.0,scraped
Fair,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
WSFS Bank,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Global Edge Group,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Brightree,4,0.0,0.0,0.0,0.0,3.0,0.0,scraped
CATHEXIS,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Funko,2,0.0,0.0,1.0,1.0,1.0,0.0,scraped
Nextdoor,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
"TTG Solutions, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
TechKareer,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
recruyt,2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Emerald Advantage Concepts LLC,2,0.0,0.0,0.0,0.0,0.0,0.0,scraped
SNI Technology,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Curio Interactive,2,0.0,0.0,0.0,2.0,2.0,0.0,scraped
Vaarida Technologies llc,2,0.0,0.0,0.0,0.0,1.0,2.0,scraped
GSK Solutions Inc,3,0.0,0.0,0.0,0.0,0.0,3.0,scraped
Lucera Financial Infrastructures,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Gravitate,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
satoriq,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Fourways Consulting Services,4,0.0,0.0,1.0,1.0,1.0,4.0,scraped
InfoObjects Inc.,1,0.0,0.0,0.0,0.0,1.0,1.0,scraped
USJobs.com,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
VSolvit,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Mokshaa LLC,1,0.0,0.0,1.0,1.0,1.0,1.0,scraped
"Skidmore, Owings & Merrill (SOM)",1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Delta Electronics,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Stellar Services,1,0.0,0.0,0.0,0.0,0.0,1.0,scraped
Johnson Technology Systems Inc,2,0.0,0.0,0.0,1.0,2.0,0.0,scraped
Stellar,1,0.0,0.0,0.0,0.0,0.0,1.0,scraped
Spear AI,3,0.0,0.0,0.0,0.0,1.0,0.0,scraped
CHS Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Atlantic Group,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
iVueit®,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Diverse Lynx,1,0.0,0.0,0.0,0.0,1.0,1.0,scraped
"Georgia IT, Inc.",3,0.0,0.0,0.0,0.0,3.0,3.0,scraped
Fidel Softech Ltd,2,0.0,0.0,0.0,1.0,2.0,2.0,scraped
Valcan IT Inc,2,0.0,0.0,0.0,0.0,1.0,2.0,scraped
Appiness Inc,3,0.0,0.0,0.0,0.0,2.0,3.0,scraped
Kapsch Group,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Solano County,2,0.0,0.0,1.0,1.0,1.0,0.0,scraped
Rebel Athletic,4,2.0,2.0,0.0,0.0,2.0,0.0,scraped
NimbleRx,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
VoltaGrid,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
The Marvin Group,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
MAES Solutions,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
MetaSense Inc,2,0.0,0.0,0.0,1.0,1.0,1.0,scraped
CA-One Tech Cloud Inc,5,0.0,0.0,0.0,0.0,0.0,5.0,scraped
Trebecon LLC,5,0.0,0.0,0.0,0.0,4.0,5.0,scraped
Thoughtworks,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
DevApps IT,1,0.0,0.0,0.0,0.0,1.0,1.0,scraped
Swish Analytics,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
IBU Consulting,2,0.0,0.0,0.0,0.0,0.0,2.0,scraped
Career Renew,7,1.0,1.0,0.0,0.0,2.0,0.0,scraped
Warrior Insurance Network,2,2.0,2.0,0.0,0.0,0.0,0.0,scraped
RBR-Technologies,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
PiTech Solutions Inc,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Optimal Inc.,6,0.0,0.0,3.0,3.0,5.0,0.0,scraped
ITCON Services,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Sunrise Group Inc.,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Quantitative Systems,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Magnit Global,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Little Caesars Pizza,2,0.0,0.0,0.0,0.0,0.0,0.0,scraped
MathCo,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
"ActioNet, Inc.",2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
AdCellerant,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Duquesne Light Company,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Greenway Health,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Parachute Health,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
NeenOpal Inc.,1,0.0,0.0,1.0,1.0,1.0,0.0,scraped
Carcoustics,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
Tekshapers,2,0.0,0.0,0.0,0.0,2.0,2.0,scraped
Spearhead Staffing,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Integrity First Technologies LLC,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Cornerstone Capital Bank,2,0.0,0.0,1.0,1.0,2.0,0.0,scraped
MariBiz - Complete Marine Solution,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
"BrainChip, Inc.",1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
Körber,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Kira,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Doran Jones,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Happiest Minds Technologies Limited,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
"Taco, Inc.",1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Hexure,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Simplesense,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Frontgrade Technologies,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
AssetWorks Inc,2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Yield Engineering Systems,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
New York Temperature Controls,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Binding Minds Inc. (Certified Disability Owned Business Enterprise),1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Constellation Space (YC W26),2,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Find Great People | FGP,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
MLB NETWORK,1,0.0,0.0,1.0,1.0,1.0,0.0,scraped
Advantage Tech,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Laminar (Formerly H2Ok Innovations),1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Interactive Brokers,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Archaius Inc.,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
McDermott Will & Schulte,2,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Cloud and Things,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Hire Orbitt,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Onward Search,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
Trademark Recruiting/Consulting,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Wintrust Financial Corporation,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
The Kendall Group,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Elite Technology,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Curri,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
BizTech Fusion,1,0.0,0.0,0.0,0.0,1.0,1.0,scraped
WhiteCrow Research,2,0.0,0.0,0.0,1.0,2.0,0.0,scraped
Emed,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
"Jovian Concepts, Inc.",1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Saama,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Busco Sócio,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Cyberstrike: People Powering Government,2,0.0,0.0,0.0,1.0,1.0,0.0,scraped
NuAxis Innovations,1,0.0,0.0,1.0,1.0,1.0,0.0,scraped
"S2Technologies, LLC",1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Smith Transport Inc.,1,1.0,1.0,0.0,0.0,0.0,0.0,scraped
Tines,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Traversal,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
ADAPT Community Network,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Software Technology Inc.,5,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Serco,5,2.0,2.0,1.0,2.0,4.0,0.0,scraped
Revinate,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
"InvoiceCloud, Inc.",1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Conexus Food Solutions,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Journey.ai,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Santcore Technologies,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Wisdom Infotech,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
MSITEK LLC,1,0.0,0.0,0.0,0.0,0.0,1.0,scraped
ThinkBeyond Inc,2,0.0,0.0,0.0,0.0,2.0,2.0,scraped
Festo USA,2,0.0,0.0,0.0,0.0,2.0,0.0,scraped
CoverMyMeds,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Premier Cloud,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
Intrepid Prosperity,3,0.0,0.0,0.0,2.0,2.0,0.0,scraped
Artisan,5,0.0,0.0,2.0,4.0,5.0,0.0,scraped
Cyber Space Technologies LLC,3,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Shiro Technologies,3,0.0,0.0,0.0,0.0,3.0,3.0,scraped
Juicebox,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Auxo Solutions,1,0.0,0.0,0.0,0.0,1.0,0.0,scraped
Wall Street Consulting Services LLC,4,0.0,0.0,0.0,0.0,0.0,0.0,scraped
Groove Jones,1,0.0,0.0,0.0,0.0,0.0,0.0,scraped
finzly,2,0.0,0.0,0.0,1.0,2.0,0.0,scraped
Strata Clean Energy,1,0.0,0.0,0.0,1.0,1.0,0.0,scraped
