source,period,seniority_final,n,mean,median,p25,p75,metric,text_source,company_cap
scraped,2026-03,associate,11,5.378361197519698,5.253940455341506,3.4409467164290644,7.2795162975523695,tech_density,llm,25
scraped,2026-03,director,30,4.450368962962776,3.7735849056603774,1.893939393939394,6.385696040868455,tech_density,llm,25
scraped,2026-03,entry,161,3.978406726865885,2.826302174815572,0.2376425855513308,5.8824205241328595,tech_density,llm,25
scraped,2026-03,mid-senior,1411,4.348863551638613,3.404255319148936,1.243020083001913,6.2015503875969,tech_density,llm,25
scraped,2026-03,unknown,1334,4.644400182224537,3.260869565217391,1.0362694300518134,6.4935064935064934,tech_density,llm,25
scraped,2026-04,associate,11,3.9596059898861657,4.11946446961895,1.9627557938856017,5.2182112643041325,tech_density,llm,25
scraped,2026-04,director,15,4.182799989769272,3.992015968063872,1.2839549733652853,6.12057873348823,tech_density,llm,25
scraped,2026-04,entry,58,3.2154841108669157,2.5256551715340807,0.0,5.166596690565681,tech_density,llm,25
scraped,2026-04,mid-senior,819,4.256126718877292,3.4188034188034186,1.25984289485136,6.193869851669182,tech_density,llm,25
scraped,2026-04,unknown,716,4.268605549472998,2.8129395218002813,0.9049773755656109,5.820721769499418,tech_density,llm,25
kaggle_arshkon,2024-04,associate,15,0.55488475711014,0.0,0.0,0.37425149700598803,scope_density,llm,25
kaggle_arshkon,2024-04,director,13,0.25950851866710656,0.0,0.0,0.0,scope_density,llm,25
kaggle_arshkon,2024-04,entry,172,0.2263829962301929,0.0,0.0,0.0,scope_density,llm,25
kaggle_arshkon,2024-04,mid-senior,1992,0.45244032674178974,0.0,0.0,0.8324662891849692,scope_density,llm,25
kaggle_arshkon,2024-04,unknown,2366,0.32859263232794284,0.0,0.0,0.0,scope_density,llm,25
kaggle_asaniczka,2024-01,associate,7,0.8151572593653105,0.0,0.0,0.49455984174085066,scope_density,llm,25
kaggle_asaniczka,2024-01,director,46,0.3356844733341547,0.0,0.0,0.0,scope_density,llm,25
kaggle_asaniczka,2024-01,entry,118,0.3421939858198211,0.0,0.0,0.0,scope_density,llm,25
