company_name_canonical,n_posts_2024,n_posts_2026,entry_final_share_2024,entry_final_share_2026,entry_yoe_share_2024,entry_yoe_share_2026,ai_any_share_2024,ai_any_share_2026,scope_any_share_2024,scope_any_share_2026,clean_len_mean_2024,clean_len_mean_2026,tech_count_mean_2024,tech_count_mean_2026,requirement_breadth_mean_2024,requirement_breadth_mean_2026,stack_depth_mean_2024,stack_depth_mean_2026,ai_domain_share_2024,ai_domain_share_2026,domain_entropy_2024,domain_entropy_2026,llm_text_share_2024,llm_text_share_2026,remote_share_2024,remote_share_2026,delta_n_posts,delta_entry_final_share,delta_entry_yoe_share,delta_ai_any_share,delta_scope_any_share,delta_clean_len_mean,delta_tech_count_mean,delta_requirement_breadth_mean,delta_stack_depth_mean,delta_ai_domain_share,delta_domain_entropy,delta_llm_text_share,delta_remote_share,cluster_id,cluster_label,cluster_name
Procore Technologies,8.0,19.0,0.0,0.0,0.125,0.47368421052631576,0.0,0.631578947368421,0.125,0.6842105263157895,755.75,1406.1052631578948,5.5,4.315789473684211,6.5,7.473684210526316,1.875,3.5789473684210527,0.0,0.47368421052631576,0.5435644431995964,0.8399114535778135,1.0,0.0,0.0,0.0,11.0,0.0,0.34868421052631576,0.631578947368421,0.5592105263157895,650.3552631578948,-1.1842105263157894,0.9736842105263159,1.7039473684210527,0.47368421052631576,0.2963470103782171,-1.0,0.0,3,,AI-forward recomposition
Pronix Inc,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,208.0,434.6,2.0,4.4,2.6666666666666665,5.4,1.6666666666666667,2.0,0.0,0.0,0.9182958340544894,0.8649735207179272,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6,226.60000000000002,2.4000000000000004,2.733333333333334,0.33333333333333326,0.0,-0.05332231333656223,-1.0,0.0,2,,stack expansion
Publicis Sapient,4.0,7.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.75,0.2857142857142857,701.5,1404.7142857142858,4.75,7.142857142857143,6.75,9.571428571428571,3.0,2.4285714285714284,0.0,0.0,1.0,0.9629610647945144,1.0,0.0,0.0,0.0,3.0,0.14285714285714285,0.0,0.0,-0.4642857142857143,703.2142857142858,2.3928571428571432,2.821428571428571,-0.5714285714285716,0.0,-0.037038935205485624,-1.0,0.0,4,,entry-heavy compact
"Pyramid Consulting, Inc",7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.4375,550.5714285714286,1130.6875,4.142857142857143,4.875,5.857142857142857,6.9375,2.4285714285714284,2.875,0.0,0.1875,0.8699155297736259,0.9592101522724052,1.0,0.0625,0.0,0.0,9.0,0.0,0.0,0.1875,0.4375,580.1160714285714,0.7321428571428568,1.0803571428571432,0.4464285714285716,0.1875,0.0892946224987794,-0.9375,0.0,2,,stack expansion
"Q1 Technologies, Inc.",3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,211.33333333333334,400.1666666666667,4.333333333333333,4.833333333333333,4.666666666666667,6.333333333333333,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.16666666666666666,0.9182958340544894,0.9591479170272447,1.0,0.16666666666666666,0.0,0.0,3.0,0.0,0.0,0.16666666666666666,0.16666666666666666,188.83333333333334,0.5,1.666666666666666,1.0000000000000002,-0.16666666666666666,0.04085208297275522,-0.8333333333333334,0.0,2,,stack expansion
Qualcomm,5.0,156.0,0.0,0.0,0.8,0.6025641025641025,0.2,0.10897435897435898,0.6,0.40384615384615385,659.6,1720.6153846153845,2.4,1.3974358974358974,4.6,3.3333333333333335,3.0,2.3205128205128207,0.2,0.05128205128205128,0.9609640474436812,0.6104709732368194,1.0,0.20512820512820512,0.0,0.0,151.0,0.0,-0.1974358974358975,-0.09102564102564104,-0.19615384615384612,1061.0153846153844,-1.0025641025641026,-1.2666666666666662,-0.6794871794871793,-0.14871794871794874,-0.3504930742068618,-0.7948717948717949,0.0,1,,template inflation / text-heavy
Quantum World Technologies Inc.,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.25,0.18181818181818182,504.25,855.2727272727273,3.5,4.454545454545454,4.375,5.7272727272727275,1.625,2.090909090909091,0.0,0.18181818181818182,0.875,0.960058249314534,1.0,0.18181818181818182,0.0,0.0,3.0,0.0,0.0,0.36363636363636365,-0.06818181818181818,351.02272727272725,0.9545454545454541,1.3522727272727275,0.46590909090909083,0.18181818181818182,0.08505824931453398,-0.8181818181818181,0.0,3,,AI-forward recomposition
Raas Infotek,7.0,30.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.16666666666666666,0.14285714285714285,0.2,553.5714285714286,732.8,4.0,5.9,4.857142857142857,7.433333333333334,1.5714285714285714,2.2666666666666666,0.0,0.06666666666666667,0.914100892018565,0.8027487760161401,1.0,0.1,0.0,0.0,23.0,0.0,0.06666666666666667,0.16666666666666666,0.05714285714285716,179.2285714285714,1.9000000000000004,2.576190476190477,0.6952380952380952,0.06666666666666667,-0.1113521160024249,-0.9,0.0,2,,stack expansion
Radley James,6.0,10.0,0.3333333333333333,0.0,0.16666666666666666,0.1,0.0,0.1,0.16666666666666666,0.2,260.5,423.5,1.1666666666666667,1.8,2.0,3.0,1.6666666666666667,1.9,0.0,0.2,0.8962406251802889,0.9674887648835618,1.0,0.2,0.0,0.0,4.0,-0.3333333333333333,-0.06666666666666665,0.1,0.033333333333333354,163.0,0.6333333333333333,1.0,0.23333333333333317,0.2,0.07124813970327293,-0.8,0.0,1,,template inflation / text-heavy
Randstad Digital Americas,7.0,93.0,0.0,0.0,0.0,0.0,0.0,0.10752688172043011,0.2857142857142857,0.23655913978494625,964.5714285714286,955.4193548387096,3.2857142857142856,5.021505376344086,5.428571428571429,7.333333333333333,2.857142857142857,3.172043010752688,0.0,0.03225806451612903,0.8322488896002306,0.8310622412023374,1.0,0.11827956989247312,0.0,0.0,86.0,0.0,0.0,0.10752688172043011,-0.04915514592933945,-9.152073732718918,1.7357910906298004,1.9047619047619042,0.3149001536098308,0.03225806451612903,-0.0011866483978931752,-0.8817204301075269,0.0,2,,stack expansion
Raytheon,3.0,105.0,0.0,0.0,0.3333333333333333,0.2761904761904762,0.0,0.0,0.3333333333333333,0.3238095238095238,675.0,1926.0,1.6666666666666667,2.533333333333333,3.0,4.161904761904762,1.6666666666666667,2.4380952380952383,0.0,0.0,0.9182958340544894,0.5306094963610896,1.0,0.24761904761904763,0.0,0.0,102.0,0.0,-0.057142857142857106,0.0,-0.00952380952380949,1251.0,0.8666666666666665,1.1619047619047622,0.7714285714285716,0.0,-0.3876863376933999,-0.7523809523809524,0.0,1,,template inflation / text-heavy
Revature,3.0,3.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,888.3333333333334,706.0,4.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,0.9182958340544894,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.0,-0.3333333333333333,-182.33333333333337,-4.0,-5.0,-2.0,0.0,-0.9182958340544894,-1.0,0.0,4,,entry-heavy compact
"Reveille Technologies,Inc",3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.33333333333334,212.2,1.3333333333333333,3.0,1.3333333333333333,3.6,0.6666666666666666,1.4,0.0,0.2,0.9182958340544894,0.9609640474436812,1.0,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-24.133333333333354,1.6666666666666667,2.2666666666666666,0.7333333333333333,0.2,0.0426682133891918,-0.8,0.0,2,,stack expansion
Robert Half,20.0,74.0,0.05,0.0,0.0,0.02702702702702703,0.0,0.14864864864864866,0.25,0.4864864864864865,604.3,901.6351351351351,3.65,4.256756756756757,4.7,5.95945945945946,1.7,2.5,0.0,0.0945945945945946,0.8650978357106639,0.8786143506857147,1.0,0.12162162162162163,0.0,0.0,54.0,-0.05,0.02702702702702703,0.14864864864864866,0.2364864864864865,297.33513513513515,0.6067567567567571,1.2594594594594595,0.8,0.0945945945945946,0.013516514975050797,-0.8783783783783784,0.0,2,,stack expansion
Robinhood,5.0,22.0,0.0,0.045454545454545456,0.0,0.13636363636363635,0.2,0.13636363636363635,0.4,0.5454545454545454,584.4,1531.3636363636363,2.0,2.409090909090909,3.2,3.9545454545454546,2.0,2.227272727272727,0.2,0.045454545454545456,0.9609640474436812,0.6959512000305642,1.0,0.09090909090909091,0.0,0.0,17.0,0.045454545454545456,0.13636363636363635,-0.06363636363636366,0.1454545454545454,946.9636363636363,0.40909090909090917,0.7545454545454544,0.22727272727272707,-0.15454545454545454,-0.26501284741311704,-0.9090909090909091,0.0,1,,template inflation / text-heavy
Rocket Lab,3.0,20.0,0.0,0.0,0.6666666666666666,0.05,0.0,0.05,0.0,0.85,1082.6666666666667,2450.4,5.0,3.5,6.0,5.7,2.0,2.7,0.0,0.0,0.0,0.4716734178155153,1.0,0.2,0.0,0.0,17.0,0.0,-0.6166666666666666,0.05,0.85,1367.7333333333333,-1.5,-0.2999999999999998,0.7000000000000002,0.0,0.4716734178155153,-0.8,0.0,1,,template inflation / text-heavy
Rockstar Games,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,614.6666666666666,1482.4444444444443,3.6666666666666665,4.222222222222222,5.666666666666667,6.333333333333333,3.0,2.888888888888889,0.0,0.0,0.0,0.5032583347756457,1.0,0.1111111111111111,0.0,0.0,6.0,0.0,0.0,0.0,0.7777777777777778,867.7777777777777,0.5555555555555558,0.6666666666666661,-0.11111111111111116,0.0,0.5032583347756457,-0.8888888888888888,0.0,2,,stack expansion
Rose International,8.0,14.0,0.125,0.0,0.25,0.07142857142857142,0.0,0.2857142857142857,0.125,0.5,988.5,1860.9285714285713,3.5,7.0,5.25,9.857142857142858,2.5,3.0714285714285716,0.0,0.14285714285714285,0.0,0.9337851376692217,1.0,0.0,0.0,0.0,6.0,-0.125,-0.17857142857142858,0.2857142857142857,0.375,872.4285714285713,3.5,4.607142857142858,0.5714285714285716,0.14285714285714285,0.9337851376692217,-1.0,0.0,3,,AI-forward recomposition
Russell Tobin,5.0,15.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.2,0.5333333333333333,637.2,1083.8,1.8,3.4,3.2,6.066666666666666,2.0,3.1333333333333333,0.0,0.2,0.9609640474436812,0.8710776902592273,1.0,0.13333333333333333,0.0,0.0,10.0,0.0,0.06666666666666667,0.13333333333333333,0.3333333333333333,446.5999999999999,1.5999999999999999,2.8666666666666663,1.1333333333333333,0.2,-0.08988635718445392,-0.8666666666666667,0.0,2,,stack expansion
SAIC,10.0,21.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.2,0.14285714285714285,729.2,1226.095238095238,1.5,4.095238095238095,3.3,5.904761904761905,2.4,2.4285714285714284,0.0,0.047619047619047616,0.46899559358928117,0.8510681783982296,1.0,0.14285714285714285,0.0,0.0,11.0,0.047619047619047616,0.047619047619047616,0.0,-0.05714285714285716,496.895238095238,2.595238095238095,2.6047619047619053,0.02857142857142847,0.047619047619047616,0.3820725848089484,-0.8571428571428572,0.0,2,,stack expansion
SSi People,5.0,9.0,0.0,0.0,0.2,0.1111111111111111,0.0,0.1111111111111111,0.0,0.4444444444444444,574.6,685.8888888888889,1.6,3.2222222222222223,2.4,4.888888888888889,1.6,2.3333333333333335,0.2,0.2222222222222222,0.8649735207179272,0.8288713632524446,1.0,0.2222222222222222,0.0,0.0,4.0,0.0,-0.0888888888888889,0.1111111111111111,0.4444444444444444,111.28888888888889,1.6222222222222222,2.4888888888888894,0.7333333333333334,0.0222222222222222,-0.03610215746548262,-0.7777777777777778,0.0,2,,stack expansion
Selby Jennings,11.0,13.0,0.0,0.07692307692307693,0.09090909090909091,0.07692307692307693,0.0,0.0,0.09090909090909091,0.0,354.6363636363636,461.46153846153845,1.6363636363636365,1.1538461538461537,2.6363636363636362,1.8461538461538463,1.7272727272727273,1.3076923076923077,0.0,0.07692307692307693,0.933816945485606,0.8850355544046856,1.0,0.15384615384615385,0.0,0.0,2.0,0.07692307692307693,-0.013986013986013984,0.0,-0.09090909090909091,106.82517482517483,-0.4825174825174827,-0.79020979020979,-0.4195804195804196,0.07692307692307693,-0.04878139108092039,-0.8461538461538461,0.0,4,,entry-heavy compact
ServiceNow,10.0,12.0,0.0,0.0,0.1,0.08333333333333333,0.0,0.75,0.0,0.9166666666666666,803.4,2165.75,2.6,6.75,3.4,11.5,1.7,4.416666666666667,0.0,0.6666666666666666,0.7627069065377661,0.75,1.0,0.16666666666666666,0.0,0.0,2.0,0.0,-0.016666666666666677,0.75,0.9166666666666666,1362.35,4.15,8.1,2.716666666666667,0.6666666666666666,-0.012706906537766072,-0.8333333333333334,0.0,3,,AI-forward recomposition
Sibitalent Corp,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,310.6666666666667,370.15384615384613,2.3333333333333335,2.8461538461538463,2.6666666666666665,4.153846153846154,1.0,1.9230769230769231,0.0,0.07692307692307693,0.9182958340544894,0.8850355544046856,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.15384615384615385,0.15384615384615385,59.487179487179446,0.5128205128205128,1.4871794871794877,0.9230769230769231,0.07692307692307693,-0.033260279649803826,-1.0,0.0,2,,stack expansion
"Sira Consulting, an Inc 5000 company",4.0,7.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.7142857142857143,565.5,887.7142857142857,0.5,4.142857142857143,2.0,5.714285714285714,2.0,2.4285714285714284,0.0,0.0,0.8112781244591328,0.8322488896002306,1.0,0.0,0.0,0.0,3.0,0.0,-0.75,0.0,0.2142857142857143,322.21428571428567,3.6428571428571432,3.7142857142857144,0.4285714285714284,0.0,0.020970765141097747,-1.0,0.0,2,,stack expansion
Siri InfoSolutions Inc,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,359.0,698.1428571428571,1.4285714285714286,7.142857142857143,1.8571428571428572,8.428571428571429,1.1428571428571428,2.2857142857142856,0.0,0.14285714285714285,0.9165164431996023,0.9165164431996023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,339.1428571428571,5.714285714285714,6.571428571428571,1.1428571428571428,0.14285714285714285,0.0,-1.0,0.0,2,,stack expansion
Smart IT Frame LLC,6.0,32.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.125,0.0,0.34375,349.6666666666667,687.84375,4.166666666666667,4.03125,5.833333333333333,5.40625,2.5,2.34375,0.0,0.03125,0.9182958340544894,0.9146614527536256,1.0,0.125,0.0,0.0,26.0,0.0,0.0,-0.04166666666666666,0.34375,338.1770833333333,-0.13541666666666696,-0.42708333333333304,-0.15625,0.03125,-0.003634381300863798,-0.875,0.0,4,,entry-heavy compact
Snap Inc.,3.0,15.0,0.0,0.0,0.0,0.6,0.0,0.06666666666666667,0.0,0.6,554.6666666666666,1579.7333333333333,3.3333333333333335,1.9333333333333333,5.0,5.4,2.0,3.4,0.0,0.06666666666666667,0.0,0.8312595767133785,1.0,0.2,0.0,0.0,12.0,0.0,0.6,0.06666666666666667,0.6,1025.0666666666666,-1.4000000000000001,0.40000000000000036,1.4,0.06666666666666667,0.8312595767133785,-0.8,0.0,2,,stack expansion
Software Technology Inc.,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,273.6666666666667,871.25,3.6666666666666665,5.25,4.0,5.75,1.0,1.5,0.0,0.25,0.9182958340544894,1.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.25,597.5833333333333,1.5833333333333335,1.75,0.5,0.25,0.08170416594551055,-0.75,0.0,2,,stack expansion
"Softworld, a Kelly Company",7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5,1038.7142857142858,549.0,4.428571428571429,2.3333333333333335,6.571428571428571,4.166666666666667,2.857142857142857,2.6666666666666665,0.0,0.0,0.9211854965885543,0.9182958340544894,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.07142857142857145,-489.7142857142858,-2.0952380952380953,-2.404761904761904,-0.1904761904761907,0.0,-0.002889662534064863,-1.0,0.0,4,,entry-heavy compact
Solomon Page,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.6153846153846154,516.0,980.8461538461538,2.3333333333333335,5.461538461538462,2.6666666666666665,7.769230769230769,1.3333333333333333,2.6923076923076925,0.0,0.3076923076923077,0.9182958340544894,0.9061046786569098,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.07692307692307693,0.6153846153846154,464.8461538461538,3.128205128205128,5.102564102564102,1.3589743589743593,0.3076923076923077,-0.012191155397579645,-1.0,0.0,3,,AI-forward recomposition
Soni,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,144.33333333333334,832.8,0.6666666666666666,10.8,1.6666666666666667,13.2,1.3333333333333333,2.8,0.0,0.0,0.9999999999999998,0.9602297178607612,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,688.4666666666666,10.133333333333335,11.533333333333333,1.4666666666666666,0.0,-0.03977028213923861,-1.0,0.0,2,,stack expansion
State Farm,3.0,10.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,863.3333333333334,1383.6,4.666666666666667,7.2,5.333333333333333,8.5,1.6666666666666667,1.8,0.0,0.1,0.9182958340544894,0.5816718657178868,1.0,0.2,0.0,0.0,7.0,0.1,0.1,0.1,0.1,520.2666666666665,2.533333333333333,3.166666666666667,0.1333333333333333,0.1,-0.3366239683366027,-0.8,0.0,2,,stack expansion
State Street,6.0,6.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,616.6666666666666,1315.6666666666667,1.8333333333333333,5.5,3.6666666666666665,7.333333333333333,2.5,2.8333333333333335,0.0,0.0,0.6500224216483541,0.6500224216483541,1.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,699.0000000000001,3.666666666666667,3.6666666666666665,0.3333333333333335,0.0,0.0,-0.8333333333333334,0.0,2,,stack expansion
Stealth Startup,3.0,39.0,0.0,0.0,0.3333333333333333,0.07692307692307693,0.0,0.23076923076923078,0.0,0.46153846153846156,366.0,897.8717948717949,1.3333333333333333,2.6923076923076925,2.0,4.256410256410256,1.3333333333333333,2.076923076923077,0.0,0.20512820512820512,0.9182958340544894,0.857562917123788,1.0,0.15384615384615385,0.0,0.0,36.0,0.0,-0.2564102564102564,0.23076923076923078,0.46153846153846156,531.8717948717949,1.3589743589743593,2.2564102564102564,0.7435897435897438,0.20512820512820512,-0.060732916930701486,-0.8461538461538461,0.0,3,,AI-forward recomposition
Strava,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,632.0,1692.6666666666667,3.6666666666666665,6.666666666666667,4.333333333333333,9.0,1.6666666666666667,2.3333333333333335,0.0,0.0,0.9182958340544894,0.9182958340544894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,1060.6666666666667,3.0000000000000004,4.666666666666667,0.6666666666666667,0.0,0.0,-1.0,0.0,2,,stack expansion
Synechron,15.0,58.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1206896551724138,0.4666666666666667,0.9310344827586207,656.1333333333333,1550.655172413793,4.266666666666667,7.258620689655173,5.866666666666666,9.793103448275861,2.533333333333333,2.9310344827586206,0.0,0.15517241379310345,0.9031194643266949,0.9066747182326963,1.0,0.1724137931034483,0.0,0.0,43.0,0.0,-0.06666666666666667,0.1206896551724138,0.464367816091954,894.5218390804597,2.991954022988506,3.926436781609195,0.39770114942528734,0.15517241379310345,0.003555253906001421,-0.8275862068965517,0.0,2,,stack expansion
SynergisticIT,5.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,843.6,1171.1764705882354,6.2,2.823529411764706,6.2,3.411764705882353,1.0,1.1176470588235294,0.0,0.0,0.0,0.6853870929104106,1.0,0.23529411764705882,0.0,0.0,12.0,0.0,0.0,0.0,0.29411764705882354,327.57647058823534,-3.376470588235294,-2.7882352941176474,0.11764705882352944,0.0,0.6853870929104106,-0.7647058823529411,0.0,4,,entry-heavy compact
System One,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.23529411764705882,335.2,878.5588235294117,2.2,3.176470588235294,2.2,4.794117647058823,0.6,2.2941176470588234,0.2,0.0,0.8649735207179272,0.784420433010845,1.0,0.08823529411764706,0.0,0.0,29.0,0.0,0.0,0.08823529411764706,0.23529411764705882,543.3588235294117,0.9764705882352938,2.594117647058823,1.6941176470588233,-0.2,-0.08055308770708225,-0.9117647058823529,0.0,2,,stack expansion
System Soft Technologies,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,284.0,499.0,1.6666666666666667,4.4,2.6666666666666665,5.6,1.6666666666666667,2.2,0.0,0.0,0.9182958340544894,0.7219280948873623,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,215.0,2.7333333333333334,2.933333333333333,0.5333333333333334,0.0,-0.19636773916712713,-1.0,0.0,2,,stack expansion
TEKsystems,23.0,89.0,0.0,0.0,0.043478260869565216,0.056179775280898875,0.043478260869565216,0.21348314606741572,0.043478260869565216,0.3258426966292135,436.2173913043478,1368.9887640449438,2.739130434782609,3.8202247191011236,3.4347826086956523,5.303370786516854,1.4782608695652173,2.2134831460674156,0.0,0.21348314606741572,0.8587524948865171,0.9036151396265664,1.0,0.14606741573033707,0.0,0.0,66.0,0.0,0.012701514411333659,0.1700048851978505,0.2823644357596483,932.771372740596,1.0810942843185147,1.8685881778212012,0.7352222765021983,0.21348314606741572,0.04486264474004931,-0.8539325842696629,0.0,2,,stack expansion
"TSR Consulting Services, Inc.",5.0,3.0,0.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.0,852.2,1092.0,5.6,6.666666666666667,6.8,8.333333333333334,2.2,2.0,0.0,0.3333333333333333,0.9602297178607612,0.9999999999999998,1.0,0.0,0.0,0.0,-2.0,0.0,-0.2,0.3333333333333333,0.0,239.79999999999995,1.0666666666666673,1.533333333333334,-0.20000000000000018,0.3333333333333333,0.03977028213923861,-1.0,0.0,3,,AI-forward recomposition
Talener,3.0,6.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.16666666666666666,253.33333333333334,656.0,4.0,7.166666666666667,5.333333333333333,9.166666666666666,2.3333333333333335,2.6666666666666665,0.0,0.3333333333333333,0.9182958340544894,0.9591479170272447,1.0,0.16666666666666666,0.0,0.0,3.0,0.0,-0.3333333333333333,0.5,0.16666666666666666,402.66666666666663,3.166666666666667,3.833333333333333,0.33333333333333304,0.3333333333333333,0.04085208297275522,-0.8333333333333334,0.0,3,,AI-forward recomposition
Talent Groups,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.23333333333333334,245.2,572.2333333333333,3.3333333333333335,4.266666666666667,3.933333333333333,5.633333333333334,1.4666666666666666,2.033333333333333,0.0,0.16666666666666666,0.9068270745913876,0.9502354612607565,1.0,0.06666666666666667,0.0,0.0,15.0,0.0,0.0,0.1,0.23333333333333334,327.03333333333336,0.9333333333333331,1.7000000000000006,0.5666666666666667,0.16666666666666666,0.04340838666936897,-0.9333333333333333,0.0,2,,stack expansion
Tata Consultancy Services,39.0,115.0,0.0,0.0,0.0,0.0,0.0,0.20869565217391303,0.07692307692307693,0.25217391304347825,390.94871794871796,700.3130434782609,2.717948717948718,5.504347826086956,3.4615384615384617,6.982608695652174,1.5897435897435896,2.1739130434782608,0.02564102564102564,0.1565217391304348,0.7398814907030955,0.9437990504183322,1.0,0.19130434782608696,0.0,0.0,76.0,0.0,0.0,0.20869565217391303,0.17525083612040132,309.3643255295429,2.786399108138238,3.5210702341137123,0.5841694537346711,0.13088071348940916,0.20391755971523673,-0.808695652173913,0.0,2,,stack expansion
Tech Consulting,6.0,9.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,786.3333333333334,638.8888888888889,4.5,4.0,5.5,4.888888888888889,2.0,1.7777777777777777,0.0,0.0,0.8962406251802889,0.9455305560363264,1.0,0.1111111111111111,0.0,0.0,3.0,0.5,0.0,0.0,0.0,-147.44444444444446,-0.5,-0.6111111111111107,-0.22222222222222232,0.0,0.0492899308560375,-0.8888888888888888,0.0,4,,entry-heavy compact
TechDoQuest,4.0,7.0,0.0,0.0,0.25,0.0,0.0,0.14285714285714285,0.25,0.14285714285714285,414.0,527.8571428571429,2.5,3.0,3.5,3.7142857142857144,1.75,1.2857142857142858,0.0,0.14285714285714285,1.0,0.9211854965885543,1.0,0.0,0.0,0.0,3.0,0.0,-0.25,0.14285714285714285,-0.10714285714285715,113.85714285714289,0.5,0.2142857142857144,-0.4642857142857142,0.14285714285714285,-0.07881450341144569,-1.0,0.0,4,,entry-heavy compact
TekWissen ®,8.0,3.0,0.125,0.0,0.125,0.6666666666666666,0.0,0.3333333333333333,0.25,1.0,1034.375,756.3333333333334,4.5,1.6666666666666667,5.75,4.0,2.0,2.6666666666666665,0.0,0.3333333333333333,0.9283832117695865,0.9999999999999998,1.0,0.0,0.0,0.0,-5.0,-0.125,0.5416666666666666,0.3333333333333333,0.75,-278.04166666666663,-2.833333333333333,-1.75,0.6666666666666665,0.3333333333333333,0.07161678823041329,-1.0,0.0,4,,entry-heavy compact
Tesla,4.0,18.0,0.5,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.5,0.4444444444444444,635.25,1182.7777777777778,3.0,5.444444444444445,4.25,6.722222222222222,2.0,2.0555555555555554,0.0,0.0,0.946394630357186,0.0,1.0,0.0,0.0,0.0,14.0,-0.3888888888888889,0.2222222222222222,0.1111111111111111,-0.05555555555555558,547.5277777777778,2.4444444444444446,2.4722222222222223,0.05555555555555536,0.0,-0.946394630357186,-1.0,0.0,1,,template inflation / text-heavy
The Intersect Group,3.0,4.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.5,648.3333333333334,1036.5,1.3333333333333333,7.5,4.333333333333333,10.25,3.6666666666666665,3.25,0.0,0.5,0.0,0.946394630357186,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.5,0.5,388.16666666666663,6.166666666666667,5.916666666666667,-0.4166666666666665,0.5,0.946394630357186,-1.0,0.0,3,,AI-forward recomposition
The Judge Group,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.25,0.15384615384615385,218.5,933.3846153846154,2.75,3.8461538461538463,3.75,4.846153846153846,2.0,1.8461538461538463,0.0,0.23076923076923078,1.0,0.8879294741223203,0.75,0.07692307692307693,0.0,0.0,9.0,0.0,0.0,0.15384615384615385,-0.09615384615384615,714.8846153846154,1.0961538461538463,1.0961538461538458,-0.15384615384615374,0.23076923076923078,-0.11207052587767974,-0.6730769230769231,0.0,1,,template inflation / text-heavy
The Walt Disney Company,5.0,62.0,0.0,0.016129032258064516,0.0,0.016129032258064516,0.0,0.25806451612903225,0.0,0.6129032258064516,653.6,1589.4516129032259,3.4,6.064516129032258,5.0,8.774193548387096,2.2,3.129032258064516,0.0,0.20967741935483872,0.9609640474436812,0.8605437389501344,1.0,0.14516129032258066,0.0,0.0,57.0,0.016129032258064516,0.016129032258064516,0.25806451612903225,0.6129032258064516,935.8516129032258,2.664516129032258,3.774193548387096,0.9290322580645158,0.20967741935483872,-0.10042030849354688,-0.8548387096774194,0.0,3,,AI-forward recomposition
