company_name_canonical,period_year,n,mean_score,mean_sig,mean_em_dash,mean_sent_len,mean_ttr
athenahealth,2026,21,0.42917306991339405,0.37209769810125487,0.6399050808472365,26.91917353704785,0.6914027685513646
MongoDB,2026,23,0.41964974674009486,0.2428083474540105,0.7733864756085503,29.526506317618516,0.6784553147098049
DataAnnotation,2026,71,0.4052861360388536,0.6827940194743912,0.46348345460826057,18.132772602175223,0.6937378249230082
Weights & Biases,2026,24,0.40527457884328766,0.5773437862197422,0.47999620170279794,25.113646279523987,0.6808215082372544
xAI,2026,21,0.40474635731422337,1.0218640822015546,0.1118386663870573,17.649246325511154,0.6751368700304006
Robinhood,2026,24,0.40356134225723134,0.18162630432951177,0.847784081977144,24.158894792271553,0.6867239520953635
NetApp,2026,48,0.3963373038003584,0.5608577316539565,0.5483693511177111,21.752570556624136,0.6996386338219415
The Depository Trust & Clearing Corporation (DTCC),2026,25,0.3931708583067043,0.8565304564301846,0.034315912006858074,24.231094852341943,0.6365420829500956
Axon,2026,45,0.38434847156388885,0.45150072607134634,0.5223728899722405,25.528401521089872,0.6781474753105431
Reflexive Concepts,2026,32,0.380641069963325,0.04407763355707718,0.0,120.025390625,0.6575641908970447
GRVTY,2026,37,0.3676943847660445,0.7737977777478815,0.19718003693194844,25.313415834556654,0.6659585899464688
Kikoff,2026,22,0.36173815296696876,0.5939670423420181,0.4224556282663613,23.686852633355542,0.7022060548325437
GEICO,2026,70,0.35316000342813314,1.107694282034701,0.04249222523529218,32.12848102171922,0.6621456639512767
Roblox,2026,80,0.3516000782780937,0.32122091105383455,0.3020892508709964,25.357340514088452,0.6456800285924156
SoFi,2026,55,0.3475417188059443,0.7176067030345191,0.12829556982510995,24.021833646985645,0.6575279336720665
Klaviyo,2026,40,0.34236823833138547,0.3145073527983349,0.40119552754553983,24.722508187688103,0.6673738979481464
Vantor,2026,28,0.3368433600836624,0.6409899308529597,0.17536636390533425,20.694984548933387,0.656334033999188
Adobe,2026,138,0.3336716013013824,0.6070102488474466,0.36028960449258013,22.723463514376338,0.6946049633187592
Anduril Industries,2026,271,0.3256030505711794,0.631232392040012,0.17091113547316872,23.23660570419946,0.6585411586022896
Horizontal Talent,2026,45,0.32559666627787376,1.3949490402189735,0.0,17.52306526538277,0.7322701986109588
True Anomaly,2026,26,0.31580734875960226,0.4078835288095205,0.7092214954628597,31.6422579064296,0.668233469669146
ALTEN Technology USA,2026,21,0.3151262776413687,0.5713971935600823,0.6293996287246653,30.444176393192937,0.7442620280079468
Zoox,2026,50,0.3105406015594348,0.7515308298848673,0.050248425659999575,26.562819389689952,0.6500219125881941
OpenAI,2026,131,0.2767715820422524,0.5369714956715137,0.16246206548805264,25.82631859234429,0.662885446636592
Persistent Systems,2026,26,0.2736180495018291,0.9961883403483218,0.06639390652266189,34.71112031554412,0.6910013124360007
The Walt Disney Company,2026,69,0.2731584946999746,0.3224514261064154,0.10117260754617317,23.99039342277694,0.6076563675439627
Thomson Reuters,2026,36,0.2705994337829722,0.7600005936355234,0.1841563542425835,27.078295712891123,0.6802157924715114
Broadcom,2026,34,0.264496896307896,0.691780183188064,0.24039326772736924,28.478153371643117,0.6852951201199479
Cargill,2026,21,0.26230474656115355,0.5021866423623291,0.28661275108812945,18.754881830856206,0.689014011982762
Haystack,2026,272,0.26189014309939074,1.2988277847162992,0.00568609855189067,24.293597484465923,0.7463707839404261
