period,company_name_canonical,n_postings,mean_pairwise_cosine,median_pairwise_cosine,saturation_flag
2026,Robert Half,53,0.11224812810586439,0.10379953498770164,False
2026,Amazon,214,0.11164979861840424,0.09655265089867408,False
2026,Aurora,18,0.11095635016737629,0.09082585970560944,False
2026,Strategic Staffing Solutions,27,0.11051500530185619,0.09749698260227783,False
2026,hackajob,157,0.11005100322081064,0.09500053182902318,False
2026,General Motors,113,0.10969837011207043,0.09603675716975318,False
2026,PTR Global,40,0.10936286218723519,0.08716817253908621,False
2026,Waymo,29,0.10936110087602118,0.09045911837240078,False
2026,Accenture,30,0.10903839121075058,0.09509984246701211,False
2026,Intel,20,0.10835284428716604,0.0791881348010848,False
2026,Anthropic,56,0.10809006376354567,0.09276212877579412,False
2026,"Yoh, A Day & Zimmermann Company",20,0.10740338170918119,0.07325453287769261,False
2026,IBM,48,0.1073992034272628,0.08984807105592539,False
2026,ByteDance,76,0.10733498372899547,0.08102334179148543,False
2026,Inside Higher Ed,40,0.10582009718969665,0.08990479288909702,False
2026,Uber,129,0.10522259365710138,0.08468659181291492,False
2026,NTT DATA North America,51,0.1049332584229877,0.07533599800660445,False
2026,OpenAI,82,0.10487967933706548,0.08987128709145832,False
2026,Cisco,56,0.10451569944369456,0.07898756892284908,False
2026,Lorven Technologies Inc.,31,0.1039138326029955,0.07871190042487952,False
2026,Virtusa,15,0.10286563235582083,0.07623698742544682,False
2026,myGwork - LGBTQ+ Business Community,85,0.10228095013274298,0.09206254586589624,False
2026,DoorDash,16,0.10224552880289292,0.07987966037988825,False
2026,Optomi,17,0.10206588285882846,0.0917721675531519,False
2026,CyberCoders,99,0.10197553454932622,0.07983670505927781,False
2026,Verkada,26,0.10116586101818974,0.08083573139822196,False
2026,Adobe,90,0.10016230917134193,0.08645404774711794,False
2026,Applied Intuition,30,0.09930616970305908,0.07914341089308131,False
2026,System One,22,0.09878692518543544,0.07668824611493578,False
2026,Zoox,31,0.09853829237019113,0.07281381258451304,False
2026,Smart IT Frame LLC,25,0.09830685342665141,0.07008587061445395,False
2026,Pentangle Tech Services | P5 Group,17,0.09807459317351953,0.0737979766995768,False
2026,Capgemini,76,0.09773760398868649,0.07661358778302114,False
2026,Brooksource,25,0.09768254987110846,0.08288455850894019,False
2026,Akkodis Group Nordics,81,0.09764827788006658,0.07846158483397389,False
2026,Piper Companies,69,0.09591132133665571,0.055529103180833816,False
2026,Lensa,43,0.09515784183839279,0.07762370324077954,False
2026,Experis,35,0.09477183361848032,0.08322676369702951,False
2026,Roblox,54,0.0928272873487369,0.07502891466821923,False
2026,Bloomberg,47,0.09280376866651115,0.08114426030310833,False
2026,Jack & Jill,38,0.09149461798703667,0.08402778720398184,False
2026,Jobot,59,0.0914064853741201,0.06984341735003392,False
2026,BCforward,25,0.09049293266858963,0.07356082372788107,False
2026,TalentAlly,82,0.08983829223469596,0.0757005165033515,False
2026,"IDR, Inc.",15,0.0887084151818738,0.0750310465410608,False
2026,Cadence,26,0.08820851457630433,0.06644307433958745,False
2026,Dexian,23,0.08755503901701266,0.06503192422657982,False
2026,NVIDIA,119,0.0860066630379212,0.07312249286550007,False
2026,Apex Systems,103,0.08599494978731038,0.0728371237004765,False
2026,Kforce Inc,85,0.08556120389563653,0.07344354864378333,False
2026,Randstad Digital Americas,53,0.08465421452191257,0.07281236845283837,False
2026,Mindlance,16,0.08397051436249425,0.05453324332505627,False
2026,Tata Consultancy Services,82,0.08178644303395007,0.06629165531756524,False
2026,TEKsystems,61,0.08109276100118065,0.06181108808920234,False
2026,Haystack,169,0.08053759083887554,0.06769562060079021,False
2026,Akkodis,33,0.07999862697089347,0.06629854485099945,False
2026,Motion Recruitment,133,0.07832490110778208,0.0672742257367906,False
2026,Insight Global,74,0.07355717051622382,0.061758201262063946,False
2026,Jobs via Dice,1187,0.0733569500181938,0.06343197339933061,False
2026,Net2Source (N2S),16,0.07146785942003382,0.06496142616453127,False
