uid,source,period,doc_len,has_core_section,core_chars,boilerplate_chars,parsed_chars,core_share,boilerplate_share
asaniczka_dce8c0d0b4461134,kaggle_asaniczka,2024-01,2518,False,0,0,2426,0.0,0.0
asaniczka_0e8f55a13b3d00ce,kaggle_asaniczka,2024-01,2642,False,0,0,2431,0.0,0.0
asaniczka_34f851012ae41290,kaggle_asaniczka,2024-01,2514,False,0,0,2255,0.0,0.0
asaniczka_bb68cdb521bfb0c6,kaggle_asaniczka,2024-01,2365,False,0,0,2084,0.0,0.0
asaniczka_f88b668439fb5bd2,kaggle_asaniczka,2024-01,2754,False,0,0,2444,0.0,0.0
asaniczka_593b8feb0f737549,kaggle_asaniczka,2024-01,3457,False,0,0,2618,0.0,0.0
asaniczka_ee7d609049c83294,kaggle_asaniczka,2024-01,3519,False,0,316,1819,0.0,0.08979823813583404
asaniczka_3291764287cf201e,kaggle_asaniczka,2024-01,4195,False,0,0,2272,0.0,0.0
asaniczka_61b48d4ae3348063,kaggle_asaniczka,2024-01,5653,False,0,0,3589,0.0,0.0
asaniczka_733b907bbbadceb4,kaggle_asaniczka,2024-01,7582,False,0,0,4837,0.0,0.0
asaniczka_aa57520810cd7f90,kaggle_asaniczka,2024-01,4311,True,2565,0,2565,0.5949895615866388,0.0
asaniczka_ee1c14ec048c9774,kaggle_asaniczka,2024-01,5187,False,0,0,1963,0.0,0.0
asaniczka_f47d024e1435b2a8,kaggle_asaniczka,2024-01,5765,True,3397,0,3397,0.5892454466608846,0.0
asaniczka_f5afbd4779f0caf5,kaggle_asaniczka,2024-01,3947,True,1929,0,1929,0.48872561439067647,0.0
asaniczka_fb02ad74a89ddc62,kaggle_asaniczka,2024-01,6076,True,3527,0,3527,0.5804805793285056,0.0
asaniczka_d3f4a07843c6659b,kaggle_asaniczka,2024-01,4238,False,0,0,2333,0.0,0.0
asaniczka_8626f38bb2b9fb4e,kaggle_asaniczka,2024-01,1480,False,0,0,1460,0.0,0.0
asaniczka_975ff47d9fa62ac9,kaggle_asaniczka,2024-01,6180,False,0,0,6160,0.0,0.0
asaniczka_fa4729c8f98b740b,kaggle_asaniczka,2024-01,1673,False,0,0,1060,0.0,0.0
asaniczka_afc6d3bab006e6a0,kaggle_asaniczka,2024-01,1036,False,0,925,925,0.0,0.8928571428571429
asaniczka_a809c27694edc9a6,kaggle_asaniczka,2024-01,2841,True,1685,0,1685,0.5931010207673354,0.0
asaniczka_e5d9e7297f447aa6,kaggle_asaniczka,2024-01,4352,False,0,0,1884,0.0,0.0
asaniczka_aa0324b3b01b53d6,kaggle_asaniczka,2024-01,1378,False,0,0,834,0.0,0.0
asaniczka_bfa80b69013b1218,kaggle_asaniczka,2024-01,4237,False,0,0,2221,0.0,0.0
asaniczka_a2c4ca6309883f81,kaggle_asaniczka,2024-01,4178,False,0,0,2488,0.0,0.0
asaniczka_0cd50344e1cd6198,kaggle_asaniczka,2024-01,2243,False,0,0,2136,0.0,0.0
asaniczka_d58770bc48808aa9,kaggle_asaniczka,2024-01,1013,False,0,0,894,0.0,0.0
asaniczka_0264855fa1f4c0b7,kaggle_asaniczka,2024-01,5642,False,0,0,2052,0.0,0.0
asaniczka_488813ca7aeaacd7,kaggle_asaniczka,2024-01,5173,False,0,0,1251,0.0,0.0
asaniczka_65a56e08434b7828,kaggle_asaniczka,2024-01,7046,False,0,0,2465,0.0,0.0
asaniczka_a7035ba5f2cca685,kaggle_asaniczka,2024-01,5265,False,0,0,1576,0.0,0.0
asaniczka_2cb306b580e1d239,kaggle_asaniczka,2024-01,1084,False,0,0,1015,0.0,0.0
asaniczka_2f03e21214e031f0,kaggle_asaniczka,2024-01,2804,False,0,0,1081,0.0,0.0
asaniczka_3e430773ca9f2119,kaggle_asaniczka,2024-01,3111,False,0,0,827,0.0,0.0
asaniczka_92b3fb4ec19900b3,kaggle_asaniczka,2024-01,2634,False,0,0,300,0.0,0.0
asaniczka_e73f170a51ae19cb,kaggle_asaniczka,2024-01,961,False,0,0,916,0.0,0.0
asaniczka_07b70b281ba98fa0,kaggle_asaniczka,2024-01,2701,False,0,0,2354,0.0,0.0
asaniczka_e3da30378c9ee94c,kaggle_asaniczka,2024-01,3201,False,0,0,1794,0.0,0.0
asaniczka_367ca19be77887bc,kaggle_asaniczka,2024-01,5554,False,0,0,3560,0.0,0.0
asaniczka_e2f2b0fc26948ae9,kaggle_asaniczka,2024-01,1093,False,0,0,486,0.0,0.0
asaniczka_95d5ad060b49e465,kaggle_asaniczka,2024-01,2220,False,0,0,2196,0.0,0.0
asaniczka_aecea42e2bbdc922,kaggle_asaniczka,2024-01,905,False,0,0,709,0.0,0.0
asaniczka_b2bfcc46c3482e01,kaggle_asaniczka,2024-01,3231,False,0,0,3193,0.0,0.0
asaniczka_00cc1b5f4a7e62fd,kaggle_asaniczka,2024-01,2358,False,0,0,2134,0.0,0.0
asaniczka_1830bfec4a35121d,kaggle_asaniczka,2024-01,1448,False,0,0,1264,0.0,0.0
asaniczka_2f758da3ce33a871,kaggle_asaniczka,2024-01,1367,False,0,0,371,0.0,0.0
asaniczka_5288d0c1780c36ae,kaggle_asaniczka,2024-01,694,False,0,0,674,0.0,0.0
asaniczka_5bffb14fa1b9cca9,kaggle_asaniczka,2024-01,2948,False,0,0,2605,0.0,0.0
asaniczka_84bdc7f2e20e510f,kaggle_asaniczka,2024-01,2999,False,0,0,2900,0.0,0.0
asaniczka_c4eda17f9442ddb9,kaggle_asaniczka,2024-01,1743,False,0,0,1069,0.0,0.0
asaniczka_d3db0c9f43c14109,kaggle_asaniczka,2024-01,2131,False,0,0,1583,0.0,0.0
asaniczka_2654942339167e3c,kaggle_asaniczka,2024-01,1551,False,0,0,1381,0.0,0.0
asaniczka_39e5cd3f6f0f944f,kaggle_asaniczka,2024-01,3592,False,0,0,2486,0.0,0.0
asaniczka_68187bc08bc1afd1,kaggle_asaniczka,2024-01,2753,False,0,0,2558,0.0,0.0
asaniczka_929265d68016fac2,kaggle_asaniczka,2024-01,1043,False,0,0,895,0.0,0.0
asaniczka_93c06413d646fb81,kaggle_asaniczka,2024-01,597,False,0,0,550,0.0,0.0
asaniczka_a40cade3c87a3f8e,kaggle_asaniczka,2024-01,2042,True,1920,0,1920,0.940254652301665,0.0
asaniczka_aebdf2e66b19879b,kaggle_asaniczka,2024-01,4933,False,0,0,3247,0.0,0.0
asaniczka_bab2bf637cc5f489,kaggle_asaniczka,2024-01,5230,False,0,0,4742,0.0,0.0
asaniczka_c42a13a89337988f,kaggle_asaniczka,2024-01,755,False,0,0,634,0.0,0.0
asaniczka_d192ef6ebc6aed14,kaggle_asaniczka,2024-01,1407,False,0,0,1387,0.0,0.0
asaniczka_d2c1778ea82ff562,kaggle_asaniczka,2024-01,2196,False,0,0,2143,0.0,0.0
asaniczka_dca115260df4286b,kaggle_asaniczka,2024-01,3343,False,0,0,3270,0.0,0.0
asaniczka_49d265614bc3abce,kaggle_asaniczka,2024-01,2197,True,1135,0,1135,0.516613563950842,0.0
asaniczka_48a6307af2a67b92,kaggle_asaniczka,2024-01,3901,False,0,0,2600,0.0,0.0
asaniczka_ad42dce213eadcb4,kaggle_asaniczka,2024-01,3901,False,0,0,2630,0.0,0.0
asaniczka_d0657d0402ace129,kaggle_asaniczka,2024-01,3909,False,0,0,2447,0.0,0.0
asaniczka_df4cb7c888bfa9f1,kaggle_asaniczka,2024-01,3909,False,0,0,2795,0.0,0.0
asaniczka_d20d7fda5fa3e210,kaggle_asaniczka,2024-01,1844,True,1443,0,1443,0.7825379609544468,0.0
asaniczka_8b8c32eedfd37a22,kaggle_asaniczka,2024-01,4775,True,3903,0,3903,0.8173821989528796,0.0
asaniczka_0a17e88ee74270a0,kaggle_asaniczka,2024-01,4154,False,0,0,1655,0.0,0.0
asaniczka_68969715616ec580,kaggle_asaniczka,2024-01,4938,False,0,0,2439,0.0,0.0
asaniczka_eab21852df0339c0,kaggle_asaniczka,2024-01,4182,False,0,0,1684,0.0,0.0
asaniczka_133d43ada3994032,kaggle_asaniczka,2024-01,2784,False,0,0,2576,0.0,0.0
asaniczka_7a50bc913e85238b,kaggle_asaniczka,2024-01,1036,False,0,0,990,0.0,0.0
asaniczka_a84980dc2a0c459c,kaggle_asaniczka,2024-01,3358,False,0,0,3018,0.0,0.0
asaniczka_c327210b8006f981,kaggle_asaniczka,2024-01,1258,False,0,0,1020,0.0,0.0
asaniczka_dbdfed4f16f61a02,kaggle_asaniczka,2024-01,2902,False,0,0,2692,0.0,0.0
asaniczka_8a85f7d48686b8e8,kaggle_asaniczka,2024-01,2772,False,0,0,1737,0.0,0.0
asaniczka_0a9e4d1e49044495,kaggle_asaniczka,2024-01,2046,False,0,0,1366,0.0,0.0
asaniczka_249e35c16a4bf46f,kaggle_asaniczka,2024-01,2922,False,0,0,2193,0.0,0.0
asaniczka_920b4aca9723c66e,kaggle_asaniczka,2024-01,2619,False,0,0,1853,0.0,0.0
asaniczka_b740ce8bb347cb14,kaggle_asaniczka,2024-01,2679,False,0,0,1852,0.0,0.0
asaniczka_cf9bc8a1874b0fc8,kaggle_asaniczka,2024-01,2766,False,0,0,1939,0.0,0.0
asaniczka_38ea5a529e4daae5,kaggle_asaniczka,2024-01,3303,False,0,0,2767,0.0,0.0
asaniczka_79b75dfc8ebf4839,kaggle_asaniczka,2024-01,3427,False,0,0,3061,0.0,0.0
asaniczka_cddd10211c92ef90,kaggle_asaniczka,2024-01,865,False,0,0,744,0.0,0.0
asaniczka_02e6945268dfeeff,kaggle_asaniczka,2024-01,3690,False,0,0,2662,0.0,0.0
asaniczka_ffa1564a4d06dc67,kaggle_asaniczka,2024-01,3987,False,0,0,2911,0.0,0.0
asaniczka_a8715afe6a96923c,kaggle_asaniczka,2024-01,2682,False,0,0,2144,0.0,0.0
asaniczka_cabf41e6418151bf,kaggle_asaniczka,2024-01,2848,False,0,0,1325,0.0,0.0
asaniczka_373bd51f0c2e1ec4,kaggle_asaniczka,2024-01,4898,False,0,0,4402,0.0,0.0
asaniczka_4b4f5edad2d63fd7,kaggle_asaniczka,2024-01,5340,False,0,0,1165,0.0,0.0
asaniczka_66e76782d3abea0a,kaggle_asaniczka,2024-01,4310,False,0,0,4006,0.0,0.0
asaniczka_c74bd301cf45007d,kaggle_asaniczka,2024-01,2262,False,0,0,1955,0.0,0.0
asaniczka_ef0c74dd1f08e53e,kaggle_asaniczka,2024-01,2109,False,0,0,1831,0.0,0.0
asaniczka_db72f179fd901f9e,kaggle_asaniczka,2024-01,5251,False,0,0,3661,0.0,0.0
asaniczka_b886c2c837d0425a,kaggle_asaniczka,2024-01,5416,False,0,0,2257,0.0,0.0
asaniczka_a70a3d4e37df6b5a,kaggle_asaniczka,2024-01,6376,False,0,0,2957,0.0,0.0
asaniczka_59ff10fc4cc287f6,kaggle_asaniczka,2024-01,1510,False,0,0,285,0.0,0.0
asaniczka_fb5bd69cbabb46b2,kaggle_asaniczka,2024-01,3952,False,0,0,2605,0.0,0.0
asaniczka_0653395b9d959881,kaggle_asaniczka,2024-01,979,False,0,0,898,0.0,0.0
asaniczka_06f1663c066c93c5,kaggle_asaniczka,2024-01,1119,False,0,0,876,0.0,0.0
asaniczka_070acdf52b3a2d43,kaggle_asaniczka,2024-01,1151,False,0,0,1034,0.0,0.0
asaniczka_086e47f3874ba542,kaggle_asaniczka,2024-01,2017,False,0,0,1580,0.0,0.0
asaniczka_0c4b6f39823f0991,kaggle_asaniczka,2024-01,788,False,0,0,747,0.0,0.0
asaniczka_0e558fac512cf271,kaggle_asaniczka,2024-01,403,False,0,0,255,0.0,0.0
asaniczka_1549bb538d5ee6f8,kaggle_asaniczka,2024-01,615,False,0,0,511,0.0,0.0
asaniczka_1863a4d9481b1715,kaggle_asaniczka,2024-01,153,False,0,0,133,0.0,0.0
asaniczka_1ca6fb5b93071184,kaggle_asaniczka,2024-01,180,False,0,0,137,0.0,0.0
asaniczka_2109ae89852a99d4,kaggle_asaniczka,2024-01,2357,False,0,0,1941,0.0,0.0
asaniczka_26215da6f0543368,kaggle_asaniczka,2024-01,1358,False,0,0,1218,0.0,0.0
asaniczka_2dc8b7b32e5f8892,kaggle_asaniczka,2024-01,153,False,0,0,86,0.0,0.0
asaniczka_347d4afac3a8a4ef,kaggle_asaniczka,2024-01,1933,False,0,0,1736,0.0,0.0
asaniczka_3740cfd27f999ef2,kaggle_asaniczka,2024-01,1576,False,0,0,1470,0.0,0.0
asaniczka_3ecb5f11d6ad06f7,kaggle_asaniczka,2024-01,709,False,0,0,593,0.0,0.0
asaniczka_4d38321a3681ec75,kaggle_asaniczka,2024-01,421,False,0,0,401,0.0,0.0
asaniczka_541282cfe635884e,kaggle_asaniczka,2024-01,1514,False,0,0,1389,0.0,0.0
asaniczka_570c683bdcbfd470,kaggle_asaniczka,2024-01,309,False,0,0,219,0.0,0.0
asaniczka_5a7974b1ca7149e3,kaggle_asaniczka,2024-01,722,False,0,0,619,0.0,0.0
asaniczka_5c3aa4353bd523a9,kaggle_asaniczka,2024-01,1016,False,0,0,819,0.0,0.0
asaniczka_5ddb67844c4d0025,kaggle_asaniczka,2024-01,176,False,0,0,156,0.0,0.0
asaniczka_6b915ef2f11ab598,kaggle_asaniczka,2024-01,1971,False,0,0,1840,0.0,0.0
asaniczka_6fff238eef8fbdcd,kaggle_asaniczka,2024-01,1187,False,0,0,1057,0.0,0.0
asaniczka_79d869d8daae9a2b,kaggle_asaniczka,2024-01,1216,False,0,0,1090,0.0,0.0
asaniczka_7ad6a2f02ba0b609,kaggle_asaniczka,2024-01,132,False,0,0,46,0.0,0.0
asaniczka_53c6c736b195ee21,kaggle_asaniczka,2024-01,1976,False,0,0,1655,0.0,0.0
asaniczka_aa0829a4f59aea9e,kaggle_asaniczka,2024-01,3039,False,0,143,1190,0.0,0.04705495228693649
asaniczka_e372bc23fc2d31c8,kaggle_asaniczka,2024-01,4013,False,0,0,2243,0.0,0.0
asaniczka_e0fc3142f6d1a0af,kaggle_asaniczka,2024-01,1249,False,0,0,972,0.0,0.0
asaniczka_3580aa3a4abd3186,kaggle_asaniczka,2024-01,3285,False,0,0,1852,0.0,0.0
asaniczka_9b70243c5ee1253a,kaggle_asaniczka,2024-01,5418,False,0,0,4278,0.0,0.0
asaniczka_26b0edade1dfcf7c,kaggle_asaniczka,2024-01,892,False,0,0,705,0.0,0.0
asaniczka_371f3bee00d2db90,kaggle_asaniczka,2024-01,776,False,0,0,756,0.0,0.0
asaniczka_3dc05f92dfaeadae,kaggle_asaniczka,2024-01,850,False,0,0,615,0.0,0.0
asaniczka_91a76fbd8f5db37b,kaggle_asaniczka,2024-01,1359,False,0,0,994,0.0,0.0
asaniczka_f761a67a3b27eda9,kaggle_asaniczka,2024-01,1690,True,849,0,849,0.5023668639053255,0.0
asaniczka_d502f0ef4ac24122,kaggle_asaniczka,2024-01,4290,True,3174,0,3174,0.7398601398601399,0.0
asaniczka_25945762faa5b7d9,kaggle_asaniczka,2024-01,3049,False,0,0,2519,0.0,0.0
asaniczka_d1dce543583689c4,kaggle_asaniczka,2024-01,3009,False,0,0,2615,0.0,0.0
asaniczka_406e38b0c6ad2a8e,kaggle_asaniczka,2024-01,3254,False,0,0,2215,0.0,0.0
asaniczka_e41bdef8645a8e2b,kaggle_asaniczka,2024-01,3581,False,0,0,2973,0.0,0.0
asaniczka_1f3f8fa308db4bdd,kaggle_asaniczka,2024-01,3403,False,0,0,2747,0.0,0.0
asaniczka_3e7ee6126455dffc,kaggle_asaniczka,2024-01,3182,False,0,0,2405,0.0,0.0
asaniczka_088930b7f8fd017d,kaggle_asaniczka,2024-01,4187,False,0,0,2468,0.0,0.0
asaniczka_3ad7477951f00057,kaggle_asaniczka,2024-01,4330,False,0,0,2235,0.0,0.0
asaniczka_0a011ace5f1a0d33,kaggle_asaniczka,2024-01,4506,False,0,0,3354,0.0,0.0
asaniczka_84ac4927c770960c,kaggle_asaniczka,2024-01,4106,False,0,0,4086,0.0,0.0
asaniczka_a5b3ed9ebc38ac78,kaggle_asaniczka,2024-01,1457,False,0,0,1437,0.0,0.0
asaniczka_0d3c47a290c42ad6,kaggle_asaniczka,2024-01,2109,False,0,1710,1710,0.0,0.8108108108108109
asaniczka_de99293d61358e42,kaggle_asaniczka,2024-01,3346,True,1919,0,1919,0.5735206216377764,0.0
asaniczka_bd1226ed9d0a1ac7,kaggle_asaniczka,2024-01,5058,False,0,0,3235,0.0,0.0
asaniczka_ce4994d3cddaed67,kaggle_asaniczka,2024-01,4946,False,0,0,4048,0.0,0.0
asaniczka_e7b85d22097a30d3,kaggle_asaniczka,2024-01,5578,False,0,0,4680,0.0,0.0
asaniczka_ab01845eac5d20a7,kaggle_asaniczka,2024-01,3269,False,0,0,2977,0.0,0.0
asaniczka_d4f76eb18487b215,kaggle_asaniczka,2024-01,4921,False,0,0,2093,0.0,0.0
asaniczka_79e91e2a3eb83e82,kaggle_asaniczka,2024-01,1318,False,0,0,1075,0.0,0.0
asaniczka_9fbb451cded7d95d,kaggle_asaniczka,2024-01,1318,False,0,0,1186,0.0,0.0
asaniczka_6ddae4d008ab573a,kaggle_asaniczka,2024-01,7665,False,0,0,3947,0.0,0.0
asaniczka_d7a777eeda4836d5,kaggle_asaniczka,2024-01,3534,False,0,0,1971,0.0,0.0
asaniczka_dc064b3b21508c2b,kaggle_asaniczka,2024-01,2617,False,0,0,1966,0.0,0.0
asaniczka_1afb1e70f4c0f7e9,kaggle_asaniczka,2024-01,2485,False,0,0,1340,0.0,0.0
asaniczka_243d202543333421,kaggle_asaniczka,2024-01,2249,True,1300,0,1300,0.5780346820809249,0.0
asaniczka_3f334c365adc1ab5,kaggle_asaniczka,2024-01,2316,False,0,0,1520,0.0,0.0
asaniczka_596196e3fcec49b5,kaggle_asaniczka,2024-01,2428,True,1098,0,1098,0.45222405271828664,0.0
asaniczka_ab4f19e711b00132,kaggle_asaniczka,2024-01,4408,True,3003,0,3003,0.6812613430127041,0.0
asaniczka_a5e47199a94d5359,kaggle_asaniczka,2024-01,2870,False,0,0,1836,0.0,0.0
asaniczka_cb8512e8f113d321,kaggle_asaniczka,2024-01,2863,False,0,0,1229,0.0,0.0
asaniczka_df2b468df1043d16,kaggle_asaniczka,2024-01,3078,False,0,0,1233,0.0,0.0
asaniczka_2d9676b5c35a54f2,kaggle_asaniczka,2024-01,2261,True,1317,0,1317,0.5824856258292791,0.0
asaniczka_40e21b8bd7dbbbc6,kaggle_asaniczka,2024-01,3217,False,0,0,1944,0.0,0.0
asaniczka_f48e2a1fad0f41cd,kaggle_asaniczka,2024-01,3120,True,1420,0,1420,0.4551282051282051,0.0
asaniczka_0e44e95b2af96dea,kaggle_asaniczka,2024-01,2110,False,0,0,1073,0.0,0.0
asaniczka_d371db561f0a72bf,kaggle_asaniczka,2024-01,4439,False,0,0,2792,0.0,0.0
asaniczka_959c09b59cec64b0,kaggle_asaniczka,2024-01,2631,False,0,0,2595,0.0,0.0
asaniczka_0bb117a4ff511c8e,kaggle_asaniczka,2024-01,4894,False,0,0,3032,0.0,0.0
asaniczka_754555a7fe1372e9,kaggle_asaniczka,2024-01,4041,False,0,0,1985,0.0,0.0
asaniczka_1b9bc17c0110bc19,kaggle_asaniczka,2024-01,1123,False,0,0,669,0.0,0.0
asaniczka_ef58c190d8bb707e,kaggle_asaniczka,2024-01,6838,False,0,0,2393,0.0,0.0
asaniczka_1ba42e681d00a613,kaggle_asaniczka,2024-01,4326,False,0,0,3300,0.0,0.0
asaniczka_96e6ec1c2292bcf5,kaggle_asaniczka,2024-01,3973,False,0,0,3232,0.0,0.0
asaniczka_ad941af9dd96dd6f,kaggle_asaniczka,2024-01,2585,False,0,0,1901,0.0,0.0
asaniczka_e0dfe9acdadfa7a8,kaggle_asaniczka,2024-01,4050,True,3403,0,3403,0.840246913580247,0.0
asaniczka_8cf27a286df58e7d,kaggle_asaniczka,2024-01,2259,False,0,0,1510,0.0,0.0
asaniczka_aee7f6085ce8e267,kaggle_asaniczka,2024-01,2955,False,0,0,2381,0.0,0.0
asaniczka_0e39d5982745ff93,kaggle_asaniczka,2024-01,3128,True,1127,0,1127,0.3602941176470588,0.0
asaniczka_a887272abd9d1a7c,kaggle_asaniczka,2024-01,2955,False,0,0,2918,0.0,0.0
asaniczka_7c55c459bf46ccb5,kaggle_asaniczka,2024-01,1546,False,0,0,1526,0.0,0.0
asaniczka_27bd9bed9651ac26,kaggle_asaniczka,2024-01,2574,False,0,0,2056,0.0,0.0
linkedin_li-4385780346,scraped,2026-03,5688,True,1938,0,4102,0.3407172995780591,0.0
linkedin_li-4391678726,scraped,2026-03,3026,False,0,0,2080,0.0,0.0
linkedin_li-4391689611,scraped,2026-03,3011,False,0,0,1836,0.0,0.0
linkedin_li-4391697496,scraped,2026-03,2642,False,0,0,1356,0.0,0.0
linkedin_li-4364570669,scraped,2026-03,7486,False,0,0,3943,0.0,0.0
linkedin_li-4386608160,scraped,2026-03,2828,True,687,0,2367,0.24292786421499293,0.0
linkedin_li-4386644755,scraped,2026-03,2540,False,0,0,0,0.0,0.0
linkedin_li-4387959106,scraped,2026-03,2670,True,2338,0,2338,0.8756554307116104,0.0
linkedin_li-4308100551,scraped,2026-03,6344,True,3999,25,4095,0.630359394703657,0.003940731399747793
linkedin_li-4391158451,scraped,2026-03,4827,True,1899,0,2299,0.39341205717837163,0.0
linkedin_li-4389420602,scraped,2026-03,2244,True,146,0,1248,0.06506238859180036,0.0
linkedin_li-4385798692,scraped,2026-03,4682,True,760,0,1996,0.16232379325074756,0.0
linkedin_li-4386155993,scraped,2026-03,4681,True,589,0,1823,0.12582781456953643,0.0
linkedin_li-4388460279,scraped,2026-03,7224,True,1680,0,4602,0.23255813953488372,0.0
linkedin_li-4388260570,scraped,2026-03,2983,False,0,0,1832,0.0,0.0
linkedin_li-4388265383,scraped,2026-03,2989,False,0,0,1822,0.0,0.0
linkedin_li-4388268303,scraped,2026-03,2783,False,0,0,1616,0.0,0.0
linkedin_li-4379454781,scraped,2026-03,5556,True,1864,0,2193,0.3354931605471562,0.0
linkedin_li-4390049174,scraped,2026-03,10499,True,2209,0,4999,0.21040099057053052,0.0
linkedin_li-4388563891,scraped,2026-03,7193,True,4133,0,4133,0.5745864034477964,0.0
linkedin_li-4394811827,scraped,2026-03,4204,False,0,0,3151,0.0,0.0
linkedin_li-4387990487,scraped,2026-03,2767,True,2057,0,2580,0.7434044091073365,0.0
linkedin_li-4392968466,scraped,2026-03,5012,False,0,0,2622,0.0,0.0
linkedin_li-4387534584,scraped,2026-03,665,False,0,0,392,0.0,0.0
linkedin_li-4388671146,scraped,2026-03,2008,False,0,0,1600,0.0,0.0
linkedin_li-4394163292,scraped,2026-03,2117,True,1211,0,1459,0.5720358998582901,0.0
linkedin_li-4370106569,scraped,2026-03,3865,True,1059,0,1457,0.2739974126778784,0.0
linkedin_li-4373807392,scraped,2026-03,5925,False,0,0,3633,0.0,0.0
linkedin_li-4387964760,scraped,2026-03,5727,True,1148,0,2998,0.2004539898725336,0.0
linkedin_li-4392127649,scraped,2026-03,5626,False,0,0,3435,0.0,0.0
linkedin_li-4389505900,scraped,2026-03,3527,True,2604,0,3090,0.7383045080805217,0.0
linkedin_li-4388730735,scraped,2026-03,3858,False,0,0,1839,0.0,0.0
linkedin_li-4353970830,scraped,2026-03,5169,True,1179,0,3380,0.2280905397562391,0.0
linkedin_li-4358079744,scraped,2026-03,4716,True,2799,0,2799,0.5935114503816794,0.0
linkedin_li-4361032870,scraped,2026-03,4861,False,0,0,2706,0.0,0.0
linkedin_li-4371949658,scraped,2026-03,3994,True,836,0,1687,0.20931397095643464,0.0
linkedin_li-4388324706,scraped,2026-03,4213,True,647,0,2279,0.153572276287681,0.0
linkedin_li-4392758622,scraped,2026-03,3940,True,571,0,1983,0.1449238578680203,0.0
linkedin_li-4395568066,scraped,2026-03,4018,False,0,0,2161,0.0,0.0
linkedin_li-4392138761,scraped,2026-03,2179,True,346,0,1901,0.15878843506195503,0.0
linkedin_li-4390961443,scraped,2026-03,3342,True,1243,0,2714,0.371932974266906,0.0
linkedin_li-4325218871,scraped,2026-03,6742,True,3511,0,3511,0.5207653515277366,0.0
linkedin_li-4380612289,scraped,2026-03,3401,False,0,0,1571,0.0,0.0
linkedin_li-4391232172,scraped,2026-03,5534,True,1896,0,3987,0.3426093241778099,0.0
linkedin_li-4337980156,scraped,2026-03,4520,False,0,259,1630,0.0,0.05730088495575221
linkedin_li-4388554470,scraped,2026-03,6105,True,2659,0,3366,0.43554463554463557,0.0
linkedin_li-4387530644,scraped,2026-03,1004,False,0,0,440,0.0,0.0
linkedin_li-4390488333,scraped,2026-03,3307,False,0,0,2649,0.0,0.0
linkedin_li-4363098297,scraped,2026-03,4335,True,2465,0,2465,0.5686274509803921,0.0
linkedin_li-4364166748,scraped,2026-03,4697,True,1187,0,2563,0.252714498616138,0.0
linkedin_li-4378835377,scraped,2026-03,4105,False,0,0,3451,0.0,0.0
linkedin_li-4377860613,scraped,2026-03,7489,True,1829,0,4818,0.24422486313259448,0.0
linkedin_li-4386879843,scraped,2026-03,355,False,0,0,165,0.0,0.0
linkedin_li-4387111618,scraped,2026-03,1273,False,0,0,1222,0.0,0.0
linkedin_li-4389818258,scraped,2026-03,832,False,0,0,676,0.0,0.0
linkedin_li-4257043539,scraped,2026-03,4750,True,1787,0,2702,0.3762105263157895,0.0
linkedin_li-4327066549,scraped,2026-03,5991,True,2908,0,2926,0.485394758804874,0.0
linkedin_li-4385799432,scraped,2026-03,1257,False,0,0,969,0.0,0.0
linkedin_li-4387545179,scraped,2026-03,1214,False,0,0,630,0.0,0.0
linkedin_li-4392103330,scraped,2026-03,1288,False,0,0,809,0.0,0.0
linkedin_li-4389296779,scraped,2026-03,3375,True,1984,0,1984,0.5878518518518518,0.0
linkedin_li-4261680663,scraped,2026-03,5239,True,1195,0,3252,0.22809696506966978,0.0
linkedin_li-4321373764,scraped,2026-03,5417,True,2321,0,2981,0.42846594055750414,0.0
linkedin_li-4362164997,scraped,2026-03,4335,True,1370,0,1723,0.3160322952710496,0.0
linkedin_li-4369823449,scraped,2026-03,8371,True,2902,0,5934,0.34667303786883286,0.0
linkedin_li-4385795773,scraped,2026-03,6352,True,1338,0,3238,0.21064231738035263,0.0
linkedin_li-4385185867,scraped,2026-03,6644,True,1523,0,4528,0.22922937989163156,0.0
linkedin_li-4386110013,scraped,2026-03,6128,False,0,0,2700,0.0,0.0
linkedin_li-4387983797,scraped,2026-03,5983,True,749,0,3843,0.1251880327594852,0.0
linkedin_li-4388388530,scraped,2026-03,5467,True,1793,0,4873,0.32796780684104626,0.0
linkedin_li-4325918568,scraped,2026-03,2907,True,1433,0,1433,0.4929480564155487,0.0
linkedin_li-4318549605,scraped,2026-03,7036,False,0,245,2337,0.0,0.03482092097782831
linkedin_li-4318555366,scraped,2026-03,6922,True,2186,0,2186,0.31580468072811324,0.0
linkedin_li-4392141745,scraped,2026-03,401,False,0,0,154,0.0,0.0
linkedin_li-4385715896,scraped,2026-03,1823,False,0,0,1260,0.0,0.0
linkedin_li-4392277552,scraped,2026-03,1302,False,0,0,773,0.0,0.0
linkedin_li-4392292221,scraped,2026-03,1445,False,0,0,915,0.0,0.0
linkedin_li-4389294280,scraped,2026-03,5593,True,2459,0,2963,0.4396567137493295,0.0
linkedin_li-4354156993,scraped,2026-03,9376,True,2419,0,3308,0.25799914675767915,0.0
linkedin_li-4378697274,scraped,2026-03,8101,False,0,121,2055,0.0,0.014936427601530675
linkedin_li-4387199904,scraped,2026-03,6663,False,0,0,1625,0.0,0.0
linkedin_li-4389757107,scraped,2026-03,7715,True,301,0,1606,0.0390149060272197,0.0
linkedin_li-4390659835,scraped,2026-03,7693,True,1226,0,1797,0.1593656570908618,0.0
