column_name,column_type,source,is_swe_subset,total_rows,non_null_count,non_empty_count,distinct_count,non_null_rate,null_rate,non_empty_rate
metro_source,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,4,1.0,0.0,1.0
metro_source,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,4,1.0,0.0,1.0
metro_source,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,4,1.0,0.0,1.0
metro_source,VARCHAR,scraped,all,253626,253626.0,253626.0,3,1.0,0.0,1.0
metro_source,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,2,1.0,0.0,1.0
metro_source,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,3,1.0,0.0,1.0
needs_llm_classification,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,2,1.0,0.0,
needs_llm_classification,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,2,1.0,0.0,
needs_llm_classification,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,2,1.0,0.0,
needs_llm_classification,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,2,1.0,0.0,
needs_llm_classification,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,2,1.0,0.0,
needs_llm_classification,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,2,1.0,0.0,
needs_llm_classification,BOOLEAN,scraped,all,253626,253626.0,,2,1.0,0.0,
needs_llm_classification,BOOLEAN,scraped,is_swe=false,212745,212745.0,,2,1.0,0.0,
needs_llm_classification,BOOLEAN,scraped,is_swe=true,40881,40881.0,,2,1.0,0.0,
period,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,1,1.0,0.0,1.0
period,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,1,1.0,0.0,1.0
period,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,1,1.0,0.0,1.0
period,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,1,1.0,0.0,1.0
period,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,1,1.0,0.0,1.0
period,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,1,1.0,0.0,1.0
period,VARCHAR,scraped,all,253626,253626.0,253626.0,2,1.0,0.0,1.0
period,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,2,1.0,0.0,1.0
period,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,2,1.0,0.0,1.0
posting_age_days,DOUBLE,kaggle_arshkon,all,110360,0.0,,0,0.0,1.0,
posting_age_days,DOUBLE,kaggle_arshkon,is_swe=false,105669,0.0,,0,0.0,1.0,
posting_age_days,DOUBLE,kaggle_arshkon,is_swe=true,4691,0.0,,0,0.0,1.0,
posting_age_days,DOUBLE,kaggle_asaniczka,all,847526,0.0,,0,0.0,1.0,
posting_age_days,DOUBLE,kaggle_asaniczka,is_swe=false,829397,0.0,,0,0.0,1.0,
posting_age_days,DOUBLE,kaggle_asaniczka,is_swe=true,18129,0.0,,0,0.0,1.0,
posting_age_days,DOUBLE,scraped,all,253626,3477.0,,2,0.013709162309857822,0.9862908376901421,
posting_age_days,DOUBLE,scraped,is_swe=false,212745,3148.0,,2,0.014797057510164751,0.9852029424898352,
posting_age_days,DOUBLE,scraped,is_swe=true,40881,329.0,,1,0.008047748342750911,0.9919522516572491,
preprocessing_version,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,1,1.0,0.0,1.0
preprocessing_version,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,1,1.0,0.0,1.0
preprocessing_version,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,1,1.0,0.0,1.0
preprocessing_version,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,1,1.0,0.0,1.0
preprocessing_version,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,1,1.0,0.0,1.0
preprocessing_version,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,1,1.0,0.0,1.0
preprocessing_version,VARCHAR,scraped,all,253626,253626.0,253626.0,1,1.0,0.0,1.0
preprocessing_version,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,1,1.0,0.0,1.0
preprocessing_version,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,1,1.0,0.0,1.0
query_tier,VARCHAR,kaggle_arshkon,all,110360,0.0,0.0,0,0.0,1.0,0.0
query_tier,VARCHAR,kaggle_arshkon,is_swe=false,105669,0.0,0.0,0,0.0,1.0,0.0
query_tier,VARCHAR,kaggle_arshkon,is_swe=true,4691,0.0,0.0,0,0.0,1.0,0.0
query_tier,VARCHAR,kaggle_asaniczka,all,847526,0.0,0.0,0,0.0,1.0,0.0
query_tier,VARCHAR,kaggle_asaniczka,is_swe=false,829397,0.0,0.0,0,0.0,1.0,0.0
query_tier,VARCHAR,kaggle_asaniczka,is_swe=true,18129,0.0,0.0,0,0.0,1.0,0.0
query_tier,VARCHAR,scraped,all,253626,253621.0,253621.0,3,0.9999802859328303,1.971406716971824e-05,0.9999802859328303
query_tier,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,3,1.0,0.0,1.0
query_tier,VARCHAR,scraped,is_swe=true,40881,40876.0,40876.0,3,0.9998776937941831,0.00012230620581688,0.9998776937941831
real_employer,VARCHAR,kaggle_arshkon,all,110360,317.0,317.0,224,0.0028724175425878943,0.9971275824574121,0.0028724175425878943
real_employer,VARCHAR,kaggle_arshkon,is_swe=false,105669,275.0,275.0,202,0.0026024661915982927,0.9973975338084017,0.0026024661915982927
real_employer,VARCHAR,kaggle_arshkon,is_swe=true,4691,42.0,42.0,38,0.008953314858239182,0.9910466851417609,0.008953314858239182
real_employer,VARCHAR,kaggle_asaniczka,all,847526,16263.0,16263.0,1081,0.01918879184827368,0.9808112081517263,0.01918879184827368
real_employer,VARCHAR,kaggle_asaniczka,is_swe=false,829397,15362.0,15362.0,1024,0.01852188999960212,0.9814781100003979,0.01852188999960212
real_employer,VARCHAR,kaggle_asaniczka,is_swe=true,18129,901.0,901.0,150,0.049699376689282364,0.9503006233107176,0.049699376689282364
real_employer,VARCHAR,scraped,all,253626,8796.0,8796.0,2055,0.03468098696505879,0.9653190130349412,0.03468098696505879
real_employer,VARCHAR,scraped,is_swe=false,212745,6042.0,6042.0,1791,0.028400197419445817,0.9715998025805542,0.028400197419445817
real_employer,VARCHAR,scraped,is_swe=true,40881,2754.0,2754.0,951,0.06736625816393924,0.9326337418360607,0.06736625816393924
scrape_date,VARCHAR,kaggle_arshkon,all,110360,0.0,0.0,0,0.0,1.0,0.0
scrape_date,VARCHAR,kaggle_arshkon,is_swe=false,105669,0.0,0.0,0,0.0,1.0,0.0
scrape_date,VARCHAR,kaggle_arshkon,is_swe=true,4691,0.0,0.0,0,0.0,1.0,0.0
scrape_date,VARCHAR,kaggle_asaniczka,all,847526,0.0,0.0,0,0.0,1.0,0.0
scrape_date,VARCHAR,kaggle_asaniczka,is_swe=false,829397,0.0,0.0,0,0.0,1.0,0.0
scrape_date,VARCHAR,kaggle_asaniczka,is_swe=true,18129,0.0,0.0,0,0.0,1.0,0.0
scrape_date,VARCHAR,scraped,all,253626,253626.0,253626.0,26,1.0,0.0,1.0
scrape_date,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,26,1.0,0.0,1.0
scrape_date,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,26,1.0,0.0,1.0
scrape_week,DOUBLE,kaggle_arshkon,all,110360,0.0,,0,0.0,1.0,
scrape_week,DOUBLE,kaggle_arshkon,is_swe=false,105669,0.0,,0,0.0,1.0,
scrape_week,DOUBLE,kaggle_arshkon,is_swe=true,4691,0.0,,0,0.0,1.0,
scrape_week,DOUBLE,kaggle_asaniczka,all,847526,0.0,,0,0.0,1.0,
scrape_week,DOUBLE,kaggle_asaniczka,is_swe=false,829397,0.0,,0,0.0,1.0,
scrape_week,DOUBLE,kaggle_asaniczka,is_swe=true,18129,0.0,,0,0.0,1.0,
scrape_week,DOUBLE,scraped,all,253626,253626.0,,5,1.0,0.0,
scrape_week,DOUBLE,scraped,is_swe=false,212745,212745.0,,5,1.0,0.0,
scrape_week,DOUBLE,scraped,is_swe=true,40881,40881.0,,5,1.0,0.0,
search_location,VARCHAR,kaggle_arshkon,all,110360,0.0,0.0,0,0.0,1.0,0.0
search_location,VARCHAR,kaggle_arshkon,is_swe=false,105669,0.0,0.0,0,0.0,1.0,0.0
search_location,VARCHAR,kaggle_arshkon,is_swe=true,4691,0.0,0.0,0,0.0,1.0,0.0
search_location,VARCHAR,kaggle_asaniczka,all,847526,0.0,0.0,0,0.0,1.0,0.0
search_location,VARCHAR,kaggle_asaniczka,is_swe=false,829397,0.0,0.0,0,0.0,1.0,0.0
search_location,VARCHAR,kaggle_asaniczka,is_swe=true,18129,0.0,0.0,0,0.0,1.0,0.0
search_location,VARCHAR,scraped,all,253626,236764.0,236764.0,26,0.9335162798766687,0.06648372012333126,0.9335162798766687
search_location,VARCHAR,scraped,is_swe=false,212745,198977.0,198977.0,26,0.9352840254765095,0.06471597452349054,0.9352840254765095
search_location,VARCHAR,scraped,is_swe=true,40881,37787.0,37787.0,26,0.9243169198405127,0.07568308015948733,0.9243169198405127
search_metro_id,VARCHAR,kaggle_arshkon,all,110360,0.0,0.0,0,0.0,1.0,0.0
search_metro_id,VARCHAR,kaggle_arshkon,is_swe=false,105669,0.0,0.0,0,0.0,1.0,0.0
search_metro_id,VARCHAR,kaggle_arshkon,is_swe=true,4691,0.0,0.0,0,0.0,1.0,0.0
search_metro_id,VARCHAR,kaggle_asaniczka,all,847526,0.0,0.0,0,0.0,1.0,0.0
search_metro_id,VARCHAR,kaggle_asaniczka,is_swe=false,829397,0.0,0.0,0,0.0,1.0,0.0
search_metro_id,VARCHAR,kaggle_asaniczka,is_swe=true,18129,0.0,0.0,0,0.0,1.0,0.0
search_metro_id,VARCHAR,scraped,all,253626,236764.0,236764.0,26,0.9335162798766687,0.06648372012333126,0.9335162798766687
search_metro_id,VARCHAR,scraped,is_swe=false,212745,198977.0,198977.0,26,0.9352840254765095,0.06471597452349054,0.9352840254765095
search_metro_id,VARCHAR,scraped,is_swe=true,40881,37787.0,37787.0,26,0.9243169198405127,0.07568308015948733,0.9243169198405127
search_metro_name,VARCHAR,kaggle_arshkon,all,110360,0.0,0.0,0,0.0,1.0,0.0
search_metro_name,VARCHAR,kaggle_arshkon,is_swe=false,105669,0.0,0.0,0,0.0,1.0,0.0
search_metro_name,VARCHAR,kaggle_arshkon,is_swe=true,4691,0.0,0.0,0,0.0,1.0,0.0
search_metro_name,VARCHAR,kaggle_asaniczka,all,847526,812168.0,812168.0,849,0.9582809258948988,0.04171907410510123,0.9582809258948988
search_metro_name,VARCHAR,kaggle_asaniczka,is_swe=false,829397,794933.0,794933.0,849,0.9584469198707013,0.0415530801292987,0.9584469198707013
search_metro_name,VARCHAR,kaggle_asaniczka,is_swe=true,18129,17235.0,17235.0,705,0.9506867449942081,0.04931325500579187,0.9506867449942081
search_metro_name,VARCHAR,scraped,all,253626,236764.0,236764.0,26,0.9335162798766687,0.06648372012333126,0.9335162798766687
search_metro_name,VARCHAR,scraped,is_swe=false,212745,198977.0,198977.0,26,0.9352840254765095,0.06471597452349054,0.9352840254765095
search_metro_name,VARCHAR,scraped,is_swe=true,40881,37787.0,37787.0,26,0.9243169198405127,0.07568308015948733,0.9243169198405127
search_metro_region,VARCHAR,kaggle_arshkon,all,110360,0.0,0.0,0,0.0,1.0,0.0
search_metro_region,VARCHAR,kaggle_arshkon,is_swe=false,105669,0.0,0.0,0,0.0,1.0,0.0
search_metro_region,VARCHAR,kaggle_arshkon,is_swe=true,4691,0.0,0.0,0,0.0,1.0,0.0
search_metro_region,VARCHAR,kaggle_asaniczka,all,847526,0.0,0.0,0,0.0,1.0,0.0
search_metro_region,VARCHAR,kaggle_asaniczka,is_swe=false,829397,0.0,0.0,0,0.0,1.0,0.0
search_metro_region,VARCHAR,kaggle_asaniczka,is_swe=true,18129,0.0,0.0,0,0.0,1.0,0.0
search_metro_region,VARCHAR,scraped,all,253626,236764.0,236764.0,5,0.9335162798766687,0.06648372012333126,0.9335162798766687
search_metro_region,VARCHAR,scraped,is_swe=false,212745,198977.0,198977.0,5,0.9352840254765095,0.06471597452349054,0.9352840254765095
search_metro_region,VARCHAR,scraped,is_swe=true,40881,37787.0,37787.0,5,0.9243169198405127,0.07568308015948733,0.9243169198405127
search_query,VARCHAR,kaggle_arshkon,all,110360,0.0,0.0,0,0.0,1.0,0.0
search_query,VARCHAR,kaggle_arshkon,is_swe=false,105669,0.0,0.0,0,0.0,1.0,0.0
search_query,VARCHAR,kaggle_arshkon,is_swe=true,4691,0.0,0.0,0,0.0,1.0,0.0
search_query,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,1872,1.0,0.0,1.0
search_query,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,1870,1.0,0.0,1.0
search_query,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,414,1.0,0.0,1.0
search_query,VARCHAR,scraped,all,253626,253621.0,253621.0,28,0.9999802859328303,1.971406716971824e-05,0.9999802859328303
search_query,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,28,1.0,0.0,1.0
search_query,VARCHAR,scraped,is_swe=true,40881,40876.0,40876.0,27,0.9998776937941831,0.00012230620581688,0.9998776937941831
selected_for_control_cohort,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,2,1.0,0.0,
selected_for_control_cohort,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,2,1.0,0.0,
selected_for_control_cohort,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,1,1.0,0.0,
selected_for_control_cohort,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,2,1.0,0.0,
selected_for_control_cohort,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,2,1.0,0.0,
selected_for_control_cohort,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,1,1.0,0.0,
selected_for_control_cohort,BOOLEAN,scraped,all,253626,253626.0,,2,1.0,0.0,
selected_for_control_cohort,BOOLEAN,scraped,is_swe=false,212745,212745.0,,2,1.0,0.0,
selected_for_control_cohort,BOOLEAN,scraped,is_swe=true,40881,40881.0,,1,1.0,0.0,
selected_for_llm_frame,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,2,1.0,0.0,
selected_for_llm_frame,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,2,1.0,0.0,
selected_for_llm_frame,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,2,1.0,0.0,
selected_for_llm_frame,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,2,1.0,0.0,
selected_for_llm_frame,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,2,1.0,0.0,
selected_for_llm_frame,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,2,1.0,0.0,
selected_for_llm_frame,BOOLEAN,scraped,all,253626,253626.0,,2,1.0,0.0,
selected_for_llm_frame,BOOLEAN,scraped,is_swe=false,212745,212745.0,,2,1.0,0.0,
selected_for_llm_frame,BOOLEAN,scraped,is_swe=true,40881,40881.0,,2,1.0,0.0,
selection_date_bin,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,12,1.0,0.0,1.0
selection_date_bin,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,12,1.0,0.0,1.0
selection_date_bin,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,12,1.0,0.0,1.0
selection_date_bin,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,6,1.0,0.0,1.0
selection_date_bin,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,6,1.0,0.0,1.0
selection_date_bin,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,6,1.0,0.0,1.0
selection_date_bin,VARCHAR,scraped,all,253626,253626.0,253626.0,26,1.0,0.0,1.0
selection_date_bin,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,26,1.0,0.0,1.0
selection_date_bin,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,26,1.0,0.0,1.0
seniority_3level,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,4,1.0,0.0,1.0
seniority_3level,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,4,1.0,0.0,1.0
seniority_3level,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,4,1.0,0.0,1.0
seniority_3level,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,4,1.0,0.0,1.0
seniority_3level,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,4,1.0,0.0,1.0
seniority_3level,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,4,1.0,0.0,1.0
seniority_3level,VARCHAR,scraped,all,253626,253626.0,253626.0,4,1.0,0.0,1.0
seniority_3level,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,4,1.0,0.0,1.0
seniority_3level,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,4,1.0,0.0,1.0
seniority_final,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,5,1.0,0.0,1.0
seniority_final,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,5,1.0,0.0,1.0
seniority_final,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,5,1.0,0.0,1.0
seniority_final,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,5,1.0,0.0,1.0
seniority_final,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,5,1.0,0.0,1.0
seniority_final,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,5,1.0,0.0,1.0
seniority_final,VARCHAR,scraped,all,253626,253626.0,253626.0,5,1.0,0.0,1.0
seniority_final,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,5,1.0,0.0,1.0
seniority_final,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,5,1.0,0.0,1.0
seniority_final_source,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,4,1.0,0.0,1.0
seniority_final_source,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,4,1.0,0.0,1.0
seniority_final_source,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,3,1.0,0.0,1.0
seniority_final_source,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,4,1.0,0.0,1.0
seniority_final_source,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,4,1.0,0.0,1.0
seniority_final_source,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,3,1.0,0.0,1.0
seniority_final_source,VARCHAR,scraped,all,253626,253626.0,253626.0,4,1.0,0.0,1.0
seniority_final_source,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,4,1.0,0.0,1.0
seniority_final_source,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,4,1.0,0.0,1.0
seniority_native,VARCHAR,kaggle_arshkon,all,110360,82811.0,82811.0,6,0.7503715114171802,0.24962848858281983,0.7503715114171802
seniority_native,VARCHAR,kaggle_arshkon,is_swe=false,105669,79528.0,79528.0,6,0.7526142955833783,0.24738570441662167,0.7526142955833783
seniority_native,VARCHAR,kaggle_arshkon,is_swe=true,4691,3283.0,3283.0,6,0.6998507780856961,0.30014922191430393,0.6998507780856961
seniority_native,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,2,1.0,0.0,1.0
seniority_native,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,2,1.0,0.0,1.0
seniority_native,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,2,1.0,0.0,1.0
seniority_native,VARCHAR,scraped,all,253626,221817.0,221817.0,6,0.8745830474793593,0.12541695252064067,0.8745830474793593
seniority_native,VARCHAR,scraped,is_swe=false,212745,186978.0,186978.0,6,0.8788831699922443,0.12111683000775575,0.8788831699922443
seniority_native,VARCHAR,scraped,is_swe=true,40881,34839.0,34839.0,6,0.8522051808908784,0.14779481910912162,0.8522051808908784
site,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,1,1.0,0.0,1.0
site,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,1,1.0,0.0,1.0
site,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,1,1.0,0.0,1.0
site,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,1,1.0,0.0,1.0
site,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,1,1.0,0.0,1.0
site,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,1,1.0,0.0,1.0
site,VARCHAR,scraped,all,253626,253626.0,253626.0,1,1.0,0.0,1.0
site,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,1,1.0,0.0,1.0
site,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,1,1.0,0.0,1.0
skills_raw,VARCHAR,kaggle_arshkon,all,110360,2097.0,2097.0,1956,0.01900144980065241,0.9809985501993476,0.01900144980065241
skills_raw,VARCHAR,kaggle_arshkon,is_swe=false,105669,2029.0,2029.0,1897,0.019201468737283404,0.9807985312627165,0.019201468737283404
skills_raw,VARCHAR,kaggle_arshkon,is_swe=true,4691,68.0,68.0,62,0.014495843103815818,0.9855041568961842,0.014495843103815818
skills_raw,VARCHAR,kaggle_asaniczka,all,847526,845537.0,845537.0,842121,0.9976531693422974,0.002346830657702581,0.9976531693422974
skills_raw,VARCHAR,kaggle_asaniczka,is_swe=false,829397,827423.0,827423.0,824025,0.99761995763187,0.002380042368130053,0.99761995763187
skills_raw,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18114.0,18114.0,18106,0.9991725963925203,0.000827403607479682,0.9991725963925203
skills_raw,VARCHAR,scraped,all,253626,0.0,0.0,0,0.0,1.0,0.0
skills_raw,VARCHAR,scraped,is_swe=false,212745,0.0,0.0,0,0.0,1.0,0.0
skills_raw,VARCHAR,scraped,is_swe=true,40881,0.0,0.0,0,0.0,1.0,0.0
source,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,1,1.0,0.0,1.0
source,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,1,1.0,0.0,1.0
source,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,1,1.0,0.0,1.0
source,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,1,1.0,0.0,1.0
source,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,1,1.0,0.0,1.0
source,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,1,1.0,0.0,1.0
source,VARCHAR,scraped,all,253626,253626.0,253626.0,1,1.0,0.0,1.0
source,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,1,1.0,0.0,1.0
source,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,1,1.0,0.0,1.0
source_platform,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,1,1.0,0.0,1.0
source_platform,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,1,1.0,0.0,1.0
source_platform,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,1,1.0,0.0,1.0
source_platform,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,1,1.0,0.0,1.0
source_platform,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,1,1.0,0.0,1.0
source_platform,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,1,1.0,0.0,1.0
source_platform,VARCHAR,scraped,all,253626,253626.0,253626.0,1,1.0,0.0,1.0
source_platform,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,1,1.0,0.0,1.0
source_platform,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,1,1.0,0.0,1.0
state_normalized,VARCHAR,kaggle_arshkon,all,110360,94563.0,94563.0,51,0.8568593693367162,0.14314063066328375,0.8568593693367162
state_normalized,VARCHAR,kaggle_arshkon,is_swe=false,105669,91047.0,91047.0,51,0.8616245067143627,0.13837549328563725,0.8616245067143627
state_normalized,VARCHAR,kaggle_arshkon,is_swe=true,4691,3516.0,3516.0,47,0.7495203581325943,0.2504796418674057,0.7495203581325943
state_normalized,VARCHAR,kaggle_asaniczka,all,847526,794843.0,794843.0,51,0.9378390751434175,0.06216092485658253,0.9378390751434175
state_normalized,VARCHAR,kaggle_asaniczka,is_swe=false,829397,778243.0,778243.0,51,0.938323866616349,0.061676133383650966,0.938323866616349
state_normalized,VARCHAR,kaggle_asaniczka,is_swe=true,18129,16600.0,16600.0,51,0.9156599922775663,0.08434000772243366,0.9156599922775663
state_normalized,VARCHAR,scraped,all,253626,226067.0,226067.0,34,0.8913400045736636,0.10865999542633642,0.8913400045736636
state_normalized,VARCHAR,scraped,is_swe=false,212745,190443.0,190443.0,34,0.8951702742720158,0.10482972572798421,0.8951702742720158
state_normalized,VARCHAR,scraped,is_swe=true,40881,35624.0,35624.0,31,0.8714072552041291,0.1285927447958709,0.8714072552041291
swe_classification_llm,VARCHAR,kaggle_arshkon,all,110360,11511.0,11511.0,3,0.10430409568684305,0.8956959043131569,0.10430409568684305
swe_classification_llm,VARCHAR,kaggle_arshkon,is_swe=false,105669,8594.0,8594.0,3,0.08132943436580264,0.9186705656341974,0.08132943436580264
swe_classification_llm,VARCHAR,kaggle_arshkon,is_swe=true,4691,2917.0,2917.0,3,0.6218290343210403,0.3781709656789597,0.6218290343210403
swe_classification_llm,VARCHAR,kaggle_asaniczka,all,847526,18121.0,18121.0,3,0.021381054976484497,0.9786189450235155,0.021381054976484497
swe_classification_llm,VARCHAR,kaggle_asaniczka,is_swe=false,829397,12931.0,12931.0,3,0.015590844915040687,0.9844091550849593,0.015590844915040687
swe_classification_llm,VARCHAR,kaggle_asaniczka,is_swe=true,18129,5190.0,5190.0,3,0.2862816481879861,0.7137183518120138,0.2862816481879861
swe_classification_llm,VARCHAR,scraped,all,253626,21853.0,21853.0,3,0.08616230197219528,0.9138376980278047,0.08616230197219528
swe_classification_llm,VARCHAR,scraped,is_swe=false,212745,14935.0,14935.0,3,0.07020141483936168,0.9297985851606383,0.07020141483936168
swe_classification_llm,VARCHAR,scraped,is_swe=true,40881,6918.0,6918.0,3,0.16922286636823952,0.8307771336317604,0.16922286636823952
swe_classification_tier,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,5,1.0,0.0,1.0
swe_classification_tier,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,4,1.0,0.0,1.0
swe_classification_tier,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,3,1.0,0.0,1.0
swe_classification_tier,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,5,1.0,0.0,1.0
swe_classification_tier,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,4,1.0,0.0,1.0
swe_classification_tier,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,3,1.0,0.0,1.0
swe_classification_tier,VARCHAR,scraped,all,253626,253626.0,253626.0,5,1.0,0.0,1.0
swe_classification_tier,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,4,1.0,0.0,1.0
