company_name_canonical,title_lc,n_2024,n_2026,ai_strict_v1_2024,ai_strict_v1_2026,ai_broad_nmcp_2024,ai_broad_nmcp_2026,mgmt_strict_v1_2024,mgmt_strict_v1_2026,requirement_breadth_resid_2024,requirement_breadth_resid_2026,reqs_share_t13_2024,reqs_share_t13_2026,yoe_llm_2024,yoe_llm_2026,yoe_rule_2024,yoe_rule_2026,desc_len_any_2024,desc_len_any_2026,ai_strict_v1_delta,ai_broad_nmcp_delta,mgmt_strict_v1_delta,requirement_breadth_resid_delta,reqs_share_t13_delta,yoe_llm_delta,yoe_rule_delta,desc_len_any_delta,is_aggregator,panel,rep_uid_2026,archetype_id
Collins Aerospace,senior software engineer (onsite),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755843492769463,-0.32267773240580766,0.12541146533058092,0.0643237455910566,4.0,4.0,3.0,3.0,2637.0,2640.0,0.0,0.0,0.0,3.4331657603636554,-0.06108771973952433,0.0,0.0,3.0,False,pooled_min5_n2,linkedin_li-4385534407,7
Compunnel Inc.,full stack engineer,3.0,2.0,0.0,0.0,0.0,0.5,0.0,0.5,0.3939099338615577,16.9162455692392,0.0,0.09835064141722663,4.0,8.0,3.5,8.0,1330.0,2834.0,0.0,0.5,0.5,16.522335635377644,0.09835064141722663,4.0,4.5,1504.0,False,pooled_min5_n2,linkedin_li-4395933383,10
Databricks,senior software engineer - backend,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.8507400012817143,4.041894531344086,0.0,0.0,5.0,5.0,5.0,5.0,1522.5,1930.5,0.0,0.0,0.0,0.19115453006237182,0.0,0.0,0.0,408.0,False,pooled_min5_n2,linkedin_li-4297730991,10
Databricks,senior software engineer - fullstack,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,10.77207850971383,11.000924333793074,0.0,0.0,5.0,5.0,5.0,5.0,1996.5,1888.5,0.0,0.0,0.0,0.2288458240792437,0.0,0.0,0.0,-108.0,False,pooled_min5_n2,linkedin_li-4297756005,11
EPITEC,software engineer,3.0,4.0,0.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.0,2.2793252886112314,-0.8863520141602717,0.17093198259432288,0.10865254610737271,4.0,7.333333333333333,4.333333333333333,4.5,2041.0,2747.0,0.0,-0.41666666666666663,-0.3333333333333333,-3.165677302771503,-0.06227943648695017,3.333333333333333,0.16666666666666696,706.0,False,pooled_min5_n2,linkedin_li-4399285065,34
Eliassen Group,full stack engineer,3.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,6.397251113823594,2.9421829248154965,0.27721041583693146,0.2523604244425189,5.0,5.0,4.333333333333333,3.0,2092.0,2877.0,0.3333333333333333,1.0,1.0,-3.4550681890080974,-0.024849991394412574,0.0,-1.333333333333333,785.0,False,pooled_min5_n2,linkedin_li-4399686901,5
Experis,software development engineer 2,2.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,-3.7428089208415507,-2.970797108118031,0.10867269984917044,0.0,4.0,2.0,4.0,2.0,2011.5,1490.5,0.0,0.5,0.0,0.7720118127235196,-0.10867269984917044,-2.0,-2.0,-521.0,True,pooled_min5_n2,linkedin_li-4390121735,34
Fidelity Investments,principal software engineer,2.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,4.529808223573527,8.899433307540765,0.0,0.1928876602161347,8.0,9.0,8.0,9.0,2745.0,3864.0,0.0,0.5,-1.0,4.369625083967238,0.1928876602161347,1.0,1.0,1119.0,False,pooled_min5_n2,linkedin_li-4393248374,25
Ford Motor Company,software engineer,4.0,2.0,0.0,0.0,0.75,0.5,0.25,0.0,8.041826604174009,4.946957648489981,0.12852072019163963,0.2519477546814149,4.5,5.0,2.75,2.5,3113.0,3180.5,0.0,-0.25,-0.25,-3.094868955684028,0.12342703448977527,0.5,-0.25,67.5,False,pooled_min5_n2,linkedin_li-4393574025,0
Goliath Partners,software engineer,4.0,12.0,0.0,0.0,0.25,0.0,0.0,0.0,-4.780898021876522,-2.9795460609901965,0.0,0.10903843808122833,,3.0,,,886.5,520.0,0.0,-0.25,0.0,1.801351960886325,0.10903843808122833,,,-366.5,False,pooled_min5_n2,linkedin_li-4399633914,26
Harnham,senior machine learning engineer,2.0,2.0,0.5,0.5,1.0,1.0,0.0,0.0,-2.8239294367605563,0.24666061231234337,0.0,0.08600271745607971,4.0,7.0,,,1240.5,1142.5,0.0,0.0,0.0,3.0705900490728997,0.08600271745607971,3.0,,-98.0,True,pooled_min5_n2,linkedin_li-4401441723,1
Harnham,senior software engineer,4.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.8564023884356651,2.724435770370608,0.08656915838740097,0.09314442413162706,4.0,6.0,4.0,6.0,858.0,1791.0,0.0,-0.5,0.0,3.580838158806273,0.006575265744226094,2.0,2.0,933.0,True,pooled_min5_n2,linkedin_li-4392951202,3
Insight Global,application engineer,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.288104609312434,-6.483023745664189,0.08441910966340933,0.1962238780404248,2.0,2.0,2.0,,667.5,1656.5,0.0,1.0,0.0,-1.1949191363517553,0.11180476837701546,0.0,,989.0,True,pooled_min5_n2,linkedin_li-4398757103,17
Insight Global,software engineer,3.0,7.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,3.127262552775894,-1.248227728454258,0.2430214837362362,0.20835101545066936,4.0,4.666666666666667,3.0,4.333333333333333,2799.0,1596.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,-4.375490281230152,-0.03467046828556683,0.666666666666667,1.333333333333333,-1203.0,True,pooled_min5_n2,linkedin_li-4399685671,24
Insight Global,system engineer,4.0,5.0,0.0,0.0,0.0,0.2,0.0,0.0,-5.5141071045655785,-5.8002656180731345,0.13759660068224144,0.15604178515314723,4.0,4.8,3.5,6.0,1567.5,2200.0,0.0,0.2,0.0,-0.28615851350755594,0.01844518447090579,0.7999999999999998,2.5,632.5,True,pooled_min5_n2,linkedin_li-4393884936,6
"Intelliforce-IT Solutions Group, LLC.",senior software engineer,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9723457173778787,-0.8667087780618559,0.10066006600660066,0.11578940569047991,16.0,5.0,8.0,9.0,687.0,2839.5,0.0,0.0,0.0,-2.8390544954397345,0.01512933968387925,-11.0,1.0,2152.5,False,pooled_min5_n2,linkedin_li-4400608726,4
Intuit,principal software engineer,2.0,4.0,0.0,0.75,0.5,1.0,0.5,0.25,5.997923418583653,12.349007451536224,0.24305616977825806,0.2498863826703686,11.5,9.5,11.5,9.333333333333334,4086.0,3901.0,0.75,0.5,-0.25,6.351084032952571,0.006830212892110554,-2.0,-2.166666666666666,-185.0,False,pooled_min5_n2,linkedin_li-4345461641,6
Jobot,senior software engineer,9.0,5.0,0.0,0.2,0.2222222222222222,0.4,0.0,0.2,1.8356450356133687,4.165107475356954,0.10772152972999798,0.08854185343282543,4.714285714285714,4.666666666666667,4.571428571428571,4.5,1347.0,634.0,0.2,0.1777777777777778,0.2,2.329462439743585,-0.019179676297172543,-0.04761904761904745,-0.07142857142857117,-713.0,True,pooled_min5_n2,linkedin_li-4395174441,3
Kforce Inc,data engineer,2.0,6.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,4.963919603135585,3.106625011165315,0.401355598803237,0.3539717141971918,7.5,5.75,4.0,6.75,1480.5,1872.5,0.3333333333333333,1.0,0.0,-1.8572945919702697,-0.0473838846060452,-1.75,2.75,392.0,True,pooled_min5_n2,linkedin_li-4377035213,4
Kforce Inc,senior software engineer,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,3.631943590507217,2.734134601075484,0.35261898452075213,0.30651784577580804,6.8,6.5,6.6,6.5,2209.0,1079.0,0.0,1.0,0.3333333333333333,-0.8978089894317329,-0.04610113874494409,-0.2999999999999998,-0.09999999999999964,-1130.0,True,pooled_min5_n2,linkedin_li-4364971068,10
Leidos,principal software engineer,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.5,0.3631275349189611,4.572250668905289,0.07113688337144725,0.08397856361002512,8.5,16.0,8.0,15.0,1361.0,2410.5,0.0,0.0,0.5,4.209123133986328,0.012841680238577874,7.5,7.0,1049.5,False,pooled_min5_n2,linkedin_li-4399033868,2
Leidos,senior software engineer,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.057563755049462,4.478219668985876,0.0694070738936604,0.055953735068453796,8.0,8.0,5.0,7.333333333333333,3896.0,3006.0,0.0,0.0,0.0,-1.5793440860635863,-0.0134533388252066,0.0,2.333333333333333,-890.0,False,pooled_min5_n2,linkedin_li-4397382990,6
Leidos,software engineer,4.0,7.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.5714285714285714,6.385806578049312,-1.3297942491803016,0.09966671325447848,0.06278640102271521,5.5,3.2857142857142856,4.0,3.0,3108.5,2644.0,0.0,0.7142857142857143,0.5714285714285714,-7.715600827229614,-0.036880312231763274,-2.2142857142857144,-1.0,-464.5,False,pooled_min5_n2,linkedin_li-4382721270,6
Leidos,systems engineer,2.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,-2.4090361048934312,-4.888724164702258,0.13634918332422835,0.08821007456376828,2.0,5.333333333333333,2.0,5.333333333333333,2699.0,2242.0,0.0,-0.5,0.0,-2.4796880598088267,-0.04813910876046007,3.333333333333333,3.333333333333333,-457.0,False,pooled_min5_n2,linkedin_li-4375271072,7
Leonardo DRS,principal software engineer,3.0,2.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.5,-4.521184600204531,-0.881019590110963,0.1596914036162882,0.13452052173355916,8.666666666666666,8.0,8.666666666666666,8.0,3065.0,5233.0,0.0,-0.16666666666666663,0.5,3.6401650100935683,-0.025170881882729035,-0.6666666666666661,-0.6666666666666661,2168.0,False,pooled_min5_n2,linkedin_li-4397568187,6
Microsoft,principal software engineer,2.0,25.0,0.0,0.32,0.5,1.0,0.5,0.36,2.0566515364971334,3.5329529628382703,0.046317830412267,0.04448822935074434,6.0,6.4,6.0,6.4,2739.0,3759.0,0.32,0.5,-0.14,1.476301426341137,-0.0018296010615226621,0.40000000000000036,0.40000000000000036,1020.0,False,pooled_min5_n2,linkedin_li-4367916582,5
Microsoft,software engineer,2.0,11.0,0.0,0.45454545454545453,0.5,0.8181818181818182,0.0,0.09090909090909091,7.015730108203252,3.104723371956685,0.11558975097603748,0.03589815603292182,6.0,2.1,6.0,2.2222222222222223,2040.0,3166.0,0.45454545454545453,0.31818181818181823,0.09090909090909091,-3.9110067362465673,-0.07969159494311566,-3.9,-3.7777777777777777,1126.0,False,pooled_min5_n2,linkedin_li-4390317708,6
Microsoft,software engineer ii,6.0,35.0,0.0,0.4,0.3333333333333333,0.8571428571428571,0.0,0.05714285714285714,0.8419757219178502,1.6116751654767383,0.07597097185861933,0.05747760281089545,2.0,2.085714285714286,2.0,2.2,2699.5,3042.0,0.4,0.5238095238095237,0.05714285714285714,0.7696994435588881,-0.018493369047723876,0.08571428571428585,0.20000000000000018,342.5,False,pooled_min5_n2,linkedin_li-4341085397,6
Motion Recruitment,senior software engineer,3.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,4.099198419699502,3.777781435705121,0.11867577614186935,0.16313331183763854,6.0,5.0,6.5,5.0,1112.0,2256.0,0.0,0.5,0.0,-0.32141698399438123,0.0444575356957692,-1.0,-1.5,1144.0,True,pooled_min5_n2,linkedin_li-4397798912,6
Optomi,site reliability engineer,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3713537834518963,-0.9646542811212235,0.0,0.0,6.0,5.0,6.0,5.0,2071.0,1652.0,0.0,1.0,0.0,0.40669950233067276,0.0,-1.0,-1.0,-419.0,False,pooled_min5_n2,linkedin_li-4395484303,0
Oracle,principal software engineer,2.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,-0.08432078214633698,-5.989705323637848,0.17648874238457318,0.17295641731383893,7.5,6.0,7.5,6.0,3041.5,1980.0,0.0,0.5,0.0,-5.905384541491511,-0.0035323250707342546,-1.5,-1.5,-1061.5,False,pooled_min5_n2,linkedin_li-4389192391,18
Oracle,software developer 3,2.0,9.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.1111111111111111,-1.9046096837513513,2.4351871693180724,0.22148881359892517,0.22125100417356225,3.5,4.0,3.5,3.2857142857142856,2094.0,1871.0,0.1111111111111111,1.0,0.1111111111111111,4.339796853069424,-0.00023780942536291705,0.5,-0.2142857142857144,-223.0,False,pooled_min5_n2,linkedin_li-4316293935,1
Prudential Financial,senior software engineer,4.0,3.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,8.168399961152321,10.1668226467122,0.0,0.02929078014184397,,3.0,,3.0,3807.5,2697.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.9984226855598788,0.02929078014184397,,,-1110.5,False,pooled_min5_n2,linkedin_li-4390426870,18
Raytheon,senior software engineer,2.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,-2.7021599933083706,-1.9313147859351147,0.23199415199471587,0.06641108802585782,4.0,4.0,4.0,4.0,1989.5,2143.0,0.0,0.5,0.0,0.7708452073732559,-0.16558306396885805,0.0,0.0,153.5,False,pooled_min5_n2,linkedin_li-4364235307,7
Raytheon,senior systems engineer,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.74568127221181,-4.93781279930872,0.0695732118474919,0.06417331161657372,4.6,5.0,3.4,5.0,2243.0,3109.0,0.0,0.0,0.0,-0.19213152709690995,-0.0053999002309181865,0.40000000000000036,1.6,866.0,False,pooled_min5_n2,linkedin_li-4375661013,7
Robert Half,data engineer,2.0,4.0,0.0,0.25,0.5,1.0,0.0,0.0,-3.5042544911993847,1.9176257437511675,0.08409250175192712,0.0,5.0,2.5,5.0,2.5,2804.5,1869.5,0.25,0.5,0.0,5.421880234950552,-0.08409250175192712,-2.5,-2.5,-935.0,True,pooled_min5_n2,linkedin_li-4403439944,4
Robert Half,software engineer,6.0,2.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,-0.5255923560104817,7.106290163266433,0.1523705947728334,0.19579747295275512,3.6,6.0,3.5,5.0,1438.0,3636.5,0.0,0.5,-0.16666666666666666,7.631882519276915,0.04342687817992172,2.4,1.5,2198.5,True,pooled_min5_n2,linkedin_li-4399656781,6
STR,senior software engineer,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.25,-1.132114859092047,-1.6065980006529132,0.3009729695169051,0.11557267816447835,5.0,5.0,5.0,4.5,3343.5,2192.0,0.0,0.0,0.25,-0.47448314156086635,-0.18540029135242675,0.0,-0.5,-1151.5,False,pooled_min5_n2,linkedin_li-4334469936,15
TEKsystems,site reliability engineer,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3070471299187876,-1.5606069248253123,0.0,0.06910374265664246,,4.0,,4.0,2048.0,2299.0,0.0,0.0,0.0,1.7464402050934753,0.06910374265664246,,,251.0,True,pooled_min5_n2,linkedin_li-4400990842,0
Tata Consultancy Services,developer,20.0,2.0,0.0,0.0,0.05,0.0,0.05,0.0,-1.3235517775089856,1.9827028573523897,0.029607490279032832,0.012412122408315945,7.4,12.0,7.066666666666666,,1236.0,1380.5,0.0,-0.05,-0.05,3.306254634861375,-0.017195367870716887,4.6,,144.5,True,pooled_min5_n2,linkedin_li-4390778161,8
The Walt Disney Company,senior software engineer,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,2.3318501769413977,5.116418701916691,0.12617472654058093,0.12417700298270928,5.0,5.0,5.0,5.0,2891.0,2712.5,0.0,0.0,0.5,2.7845685249752936,-0.0019977235578716446,0.0,0.0,-178.5,False,pooled_min5_n2,linkedin_li-4385246317,24
The Walt Disney Company,software engineer ii,3.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,1.68658080175159,3.2206892995603673,0.0693734279919491,0.07289789111717236,3.0,3.0,3.0,3.0,1505.0,2220.0,0.3333333333333333,1.0,0.3333333333333333,1.5341084978087773,0.0035244631252232678,0.0,0.0,715.0,False,pooled_min5_n2,linkedin_li-4392889024,6
Trimble Inc.,software engineer,3.0,9.0,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.0,0.1111111111111111,5.8050086552703135,3.17503503106044,0.2180979887900352,0.054399349533904934,4.333333333333333,2.8,4.333333333333333,3.5,2101.0,1968.0,0.3333333333333333,0.22222222222222227,0.1111111111111111,-2.6299736242098737,-0.16369863925613026,-1.5333333333333332,-0.833333333333333,-133.0,False,pooled_min5_n2,linkedin_li-4389765158,1
Uber,senior software engineer,2.0,3.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,-2.8897576016687925,1.9515687872745733,0.06656638249453219,0.06418330520244155,6.0,5.0,6.0,5.0,1643.0,2634.0,0.0,1.0,0.16666666666666663,4.841326388943366,-0.0023830772920906407,-1.0,-1.0,991.0,False,pooled_min5_n2,linkedin_li-4388747616,1
Walmart,"(usa) senior, software engineer",14.0,14.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,2.908400980001549,1.1404478179335555,0.13938824662635327,0.16155572386633918,4.142857142857143,3.5714285714285716,4.666666666666667,1.1428571428571428,2929.5,4015.5,0.0,0.2857142857142857,0.2857142857142857,-1.7679531620679936,0.02216747723998591,-0.5714285714285716,-3.523809523809524,1086.0,False,pooled_min5_n2,linkedin_li-4359539168,25
Walmart,(usa) software engineer iii,6.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.4741549793988475,4.825885096257352,0.19213020241444748,0.18843882921142494,2.0,3.0,3.0,2.0,2595.0,4447.0,0.0,0.75,0.0,5.3000400756562,-0.003691373203022541,1.0,-1.0,1852.0,False,pooled_min5_n2,linkedin_li-4391502266,21
Walmart,"(usa) staff, software engineer",4.0,8.0,0.0,0.125,0.25,0.875,0.0,0.625,3.078959058620656,5.63232029087849,0.1875533979973717,0.16718496780610145,6.5,5.5,8.0,2.0,3161.0,4406.5,0.125,0.625,0.625,2.553361232257834,-0.020368430191270243,-1.0,-6.0,1245.5,False,pooled_min5_n2,linkedin_li-4372431745,25
Walmart,"principal, software engineer",4.0,6.0,0.0,0.16666666666666666,0.5,0.6666666666666666,0.0,0.3333333333333333,-2.1413413087772533,1.1723403973000408,0.1577639553573336,0.12988694358989417,4.0,8.333333333333334,4.0,3.0,4109.5,4491.5,0.16666666666666666,0.16666666666666663,0.3333333333333333,3.3136817060772943,-0.027877011767439425,4.333333333333334,-1.0,382.0,False,pooled_min5_n2,linkedin_li-4337410004,6
Walmart,"senior, software engineer",40.0,10.0,0.0,0.0,0.125,0.7,0.05,0.2,2.6181010052592026,1.729995559035648,0.18118383197848825,0.16665811098863212,3.5,3.2,4.08,1.0,2770.0,3885.0,0.0,0.575,0.15000000000000002,-0.8881054462235547,-0.014525720989856133,-0.2999999999999998,-3.08,1115.0,False,pooled_min5_n2,linkedin_li-4392276274,6
Walmart,software engineer iii,21.0,10.0,0.0,0.3,0.09523809523809523,0.5,0.047619047619047616,0.1,4.4711414940094585,-0.25832470049109657,0.17215219689898792,0.17665770994356797,2.619047619047619,2.0,3.6,2.2,3786.0,3743.0,0.3,0.40476190476190477,0.05238095238095239,-4.729466194500555,0.004505513044580051,-0.6190476190476191,-1.4,-43.0,False,pooled_min5_n2,linkedin_li-4382757222,6
Walmart,"staff, software engineer",14.0,22.0,0.0,0.09090909090909091,0.42857142857142855,0.45454545454545453,0.07142857142857142,0.3181818181818182,4.753959987043193,5.796261812334559,0.1471537099403561,0.15260158975714258,5.071428571428571,6.0,3.1818181818181817,2.1363636363636362,4300.0,4349.5,0.09090909090909091,0.025974025974025983,0.24675324675324675,1.042301825291366,0.005447879816786488,0.9285714285714288,-1.0454545454545454,49.5,False,pooled_min5_n2,linkedin_li-4349901194,6
Wells Fargo,lead software engineer,4.0,17.0,0.0,0.5294117647058824,0.0,0.7647058823529411,0.0,0.23529411764705882,2.952115903077747,8.664449512198646,0.0447716332800798,0.0688147688957747,5.75,5.0,4.75,3.933333333333333,2694.5,4215.0,0.5294117647058824,0.7647058823529411,0.23529411764705882,5.712333609120899,0.024043135615694905,-0.75,-0.8166666666666669,1520.5,False,pooled_min5_n2,linkedin_li-4401772893,25
Wells Fargo,senior software engineer,5.0,20.0,0.0,0.35,0.0,0.45,0.0,0.0,5.71279482151651,4.957445014962326,0.03469093530365832,0.06084333112673017,2.0,4.0,1.0,2.7,3291.0,3741.0,0.35,0.45,0.0,-0.7553498065541833,0.02615239582307185,2.0,1.7000000000000002,450.0,False,pooled_min5_n2,linkedin_li-4396579395,5
