title_normalized,n_arshkon,n_scraped,theme,ai_class,marker,change_class
platform engineer - gcp / terraform / kubernetes - $160-$220 + bonus + benefits,1.0,0.0,Platform,other,none,disappeared_2026
platform engineer - vpn,1.0,0.0,Platform,other,none,disappeared_2026
"platform engineer, lab informatics",1.0,0.0,Platform,other,none,disappeared_2026
platform engineer-salesforce developer,1.0,0.0,Platform,other,none,disappeared_2026
"power bi data engineer, semantic layer",1.0,0.0,Data/Analytics,ai_domain,none,disappeared_2026
power platform/.net developer,1.0,0.0,General SWE,other,none,disappeared_2026
power systems engineer (nuclear),1.0,0.0,Embedded/Systems,other,none,disappeared_2026
"power systems engineer, generation interconnection",1.0,0.0,Embedded/Systems,other,none,disappeared_2026
"pre-sales systems engineer, commercial - michigan",1.0,0.0,Embedded/Systems,other,none,disappeared_2026
prisma cloud engineer,1.0,0.0,General SWE,other,none,disappeared_2026
product engineer (biomedical engineering),1.0,0.0,General SWE,other,none,disappeared_2026
"product engineer (onsite-auburn hills, mi)",1.0,0.0,General SWE,other,none,disappeared_2026
"product engineer , product engineer , . product engineer, texas institute for electronics, cockrell school of engineering",1.0,0.0,General SWE,other,none,disappeared_2026
product engineer -,1.0,0.0,General SWE,other,none,disappeared_2026
product engineer - perma,1.0,0.0,General SWE,other,none,disappeared_2026
product engineer - power management,1.0,0.0,General SWE,other,none,disappeared_2026
"product engineer(c, c++, or c#/(db2, oracle, sql server, sybase/linux/unix)",1.0,0.0,General SWE,other,none,disappeared_2026
product owner - src site reliability center / devops,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
product software engineer | c# | azure,1.0,0.0,General SWE,other,none,disappeared_2026
professional software engineer,1.0,0.0,General SWE,other,none,disappeared_2026
professional- big data software engineer,1.0,0.0,General SWE,ai_domain,none,disappeared_2026
professional-software engineer,1.0,0.0,General SWE,other,none,disappeared_2026
programmer analyst: front-end developer (vue),1.0,0.0,General SWE,other,none,disappeared_2026
programmer/software developer - (remote/hybrid/in-office flexible),1.0,0.0,General SWE,other,none,disappeared_2026
python application developer,1.0,0.0,General SWE,other,none,disappeared_2026
python backend engineer,1.0,0.0,Backend/API,other,none,disappeared_2026
python developer (locals only),1.0,0.0,General SWE,other,none,disappeared_2026
python developer (looking for local candidates to az),1.0,0.0,General SWE,other,none,disappeared_2026
"python developer (python .0 or above, django, flask, angular/react/vue/javascript, python libraries (panda/numpy/sci-kit), sql and pl/sql)",1.0,0.0,General SWE,other,none,disappeared_2026
python developer (remote ok),1.0,0.0,General SWE,other,none,disappeared_2026
"python developer - aws, grafana",1.0,0.0,General SWE,other,none,disappeared_2026
"python developer - hybrid onsite (dallas tx, tampa fl, jersey city nj)",1.0,0.0,General SWE,other,none,disappeared_2026
python developer - intern,1.0,0.0,General SWE,other,none,disappeared_2026
python developer - w2 contract,1.0,0.0,General SWE,other,none,disappeared_2026
python developer - w2 only,1.0,0.0,General SWE,other,none,disappeared_2026
python developer / software engineer,1.0,0.0,General SWE,other,none,disappeared_2026
"python developer : phoenix, az (only locals) : long-term contract",1.0,0.0,General SWE,other,none,disappeared_2026
python developer for (google),1.0,0.0,General SWE,other,none,disappeared_2026
python developer with ai/ml skills,1.0,0.0,AI/ML,ai_tool_or_domain,none,disappeared_2026
python developer with aws & lambda,1.0,0.0,General SWE,other,none,disappeared_2026
python developer with aws and devops,1.0,0.0,DevOps,other,none,disappeared_2026
"python developer with django, flask",1.0,0.0,General SWE,other,none,disappeared_2026
python developer with security clearance,1.0,0.0,Security,other,none,disappeared_2026
python developer | research infrastructure,1.0,0.0,General SWE,other,none,disappeared_2026
python full-stack developer,1.0,0.0,General SWE,other,none,disappeared_2026
python react full stack developer,1.0,0.0,Full Stack,other,none,disappeared_2026
python/c++ developer,1.0,0.0,General SWE,other,none,disappeared_2026
python/c++ software engineer,1.0,0.0,General SWE,other,none,disappeared_2026
python/golang developer,1.0,0.0,General SWE,other,none,disappeared_2026
python/perl developer (w2 only),1.0,0.0,General SWE,other,none,disappeared_2026
qa/qe,1.0,0.0,QA/Testing,other,none,disappeared_2026
qcs systems engineer,1.0,0.0,Embedded/Systems,other,none,disappeared_2026
qlik sense software engineer,1.0,0.0,General SWE,other,none,disappeared_2026
qlik sense software engineer (data),1.0,0.0,General SWE,ai_domain,none,disappeared_2026
quality assurance test,1.0,0.0,QA/Testing,other,none,disappeared_2026
quality systems engineer - reliability,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
quality systems engineer - training,1.0,0.0,Embedded/Systems,other,none,disappeared_2026
quant systems engineer,1.0,0.0,Embedded/Systems,other,none,disappeared_2026
quantitative software developer - investment models,1.0,0.0,General SWE,other,none,disappeared_2026
r&d computer engineering & autonomous systems - algorithmic and machine learning engineer for intrusion detection systems (early/mid-career),1.0,0.0,AI/ML,ai_tool_or_domain,none,disappeared_2026
r&d computer science software engineer/satellite remote systems (experienced),1.0,0.0,General SWE,other,none,disappeared_2026
r&d product engineer,1.0,0.0,General SWE,other,none,disappeared_2026
"r&d software engineer, software/hardware integration",1.0,0.0,Embedded/Systems,other,none,disappeared_2026
r&d systems engineer (early/mid-career),1.0,0.0,Embedded/Systems,other,none,disappeared_2026
r0018037 . software engineer,1.0,0.0,General SWE,other,none,disappeared_2026
radar systems engineer - defense & space manufacturing,1.0,0.0,Embedded/Systems,other,none,disappeared_2026
rapid application developer,1.0,0.0,General SWE,other,none,disappeared_2026
react developer (15 years only),1.0,0.0,General SWE,other,none,disappeared_2026
"react developer (15 years only, phoenix, az)",1.0,0.0,General SWE,other,none,disappeared_2026
"react developer (15 years only, santa clara, ca))",1.0,0.0,General SWE,other,none,disappeared_2026
react developer (only w2),1.0,0.0,General SWE,other,none,disappeared_2026
react developer || w2 only,1.0,0.0,General SWE,other,none,disappeared_2026
react frontend developer -onsite job only w2/1099,1.0,0.0,Frontend/Web,other,none,disappeared_2026
react/java full stack developer,1.0,0.0,Full Stack,other,none,disappeared_2026
red hat enterprise linux (rhel)/cloud engineer,1.0,0.0,General SWE,other,none,disappeared_2026
regional sales & application engineer,1.0,0.0,General SWE,other,none,disappeared_2026
"reliability engineer,",1.0,0.0,Reliability/SRE,other,none,disappeared_2026
remote - software engineer - oipa configurator,1.0,0.0,General SWE,other,none,disappeared_2026
remote .net developer,1.0,0.0,General SWE,other,none,disappeared_2026
remote / .net engineer with vue.js,1.0,0.0,General SWE,other,none,disappeared_2026
"remote / software engineer / c#, .net, vue.js",1.0,0.0,General SWE,other,none,disappeared_2026
remote cloud engineer,1.0,0.0,General SWE,other,none,disappeared_2026
remote consultant (.net full stack),1.0,0.0,Full Stack,other,none,disappeared_2026
remote full stack engineer,1.0,0.0,Full Stack,other,none,disappeared_2026
remote java software engineer,1.0,0.0,General SWE,other,none,disappeared_2026
remote platform engineer (health suite patient monitoring),1.0,0.0,Platform,other,none,disappeared_2026
remote prisma cloud engineer,1.0,0.0,General SWE,other,none,disappeared_2026
remote salesforce developer,1.0,0.0,General SWE,other,none,disappeared_2026
remote software engineer (python),1.0,0.0,General SWE,other,none,disappeared_2026
remote software engineer - infrastructure systems & software,1.0,0.0,General SWE,other,none,disappeared_2026
rf electrical / systems engineer,1.0,0.0,Embedded/Systems,other,none,disappeared_2026
rm - front end/ web engineer- (avanade),1.0,0.0,Frontend/Web,other,none,disappeared_2026
rm- application developer,1.0,0.0,General SWE,other,none,disappeared_2026
robotics software engineer - perception,1.0,0.0,General SWE,other,none,disappeared_2026
rtl to gds application engineer,1.0,0.0,General SWE,other,none,disappeared_2026
ruby on rails software engineer - remote (usa),1.0,0.0,General SWE,other,none,disappeared_2026
rust engineer || 5y+ || remote (usa) || immediate joiner ||,1.0,0.0,General SWE,other,none,disappeared_2026
safety instrumention system engineer,1.0,0.0,Embedded/Systems,other,none,disappeared_2026
sage x3 software developer,1.0,0.0,General SWE,other,none,disappeared_2026
sales and application engineer,1.0,0.0,General SWE,other,none,disappeared_2026
salesforce developer ( marketing cloud),1.0,0.0,General SWE,other,none,disappeared_2026
salesforce developer (admin. focused),1.0,0.0,General SWE,other,none,disappeared_2026
salesforce developer (hybrid),1.0,0.0,General SWE,other,none,disappeared_2026
salesforce developer (marketing cloud),1.0,0.0,General SWE,other,none,disappeared_2026
salesforce developer - 100% remote (only on w2),1.0,0.0,General SWE,other,none,disappeared_2026
salesforce developer 100% remote,1.0,0.0,General SWE,other,none,disappeared_2026
salesforce developer with mulesoft experience (remote),1.0,0.0,General SWE,other,none,disappeared_2026
salesforce developer with ncino,1.0,0.0,General SWE,other,none,disappeared_2026
salesforce developer with software engineer,1.0,0.0,General SWE,other,none,disappeared_2026
salesforce developer – governance & security,1.0,0.0,Security,other,none,disappeared_2026
salesforce developer(w2 contract),1.0,0.0,General SWE,other,none,disappeared_2026
salesforce devops engineer on w2,1.0,0.0,DevOps,other,none,disappeared_2026
salesforce engineer (remote),1.0,0.0,General SWE,other,none,disappeared_2026
salesforce engineer - enterprise sales & marketing,1.0,0.0,General SWE,other,none,disappeared_2026
salesforce marketing cloud engineer,1.0,0.0,General SWE,other,none,disappeared_2026
"sap btp java developer!! austin,( days onsite) tx",1.0,0.0,General SWE,other,none,disappeared_2026
sap devops sme,1.0,0.0,DevOps,other,none,disappeared_2026
sap ecommerce cloud frontend developer,1.0,0.0,Frontend/Web,other,none,disappeared_2026
sap ixp intern - software developer,1.0,0.0,General SWE,other,none,disappeared_2026
sdet (software development engineer in test) engineer,1.0,0.0,General SWE,other,none,disappeared_2026
sdet - software developer in test,1.0,0.0,General SWE,other,none,disappeared_2026
sdet automation test,1.0,0.0,Other,other,none,disappeared_2026
security clearance full stack engineer / react typescript,1.0,0.0,Full Stack,other,none,disappeared_2026
service delivery center - financial services organization - fullstack engineer,1.0,0.0,Full Stack,other,none,disappeared_2026
service now developer- (government),1.0,0.0,General SWE,other,none,disappeared_2026
service now engineer,1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer (itbm),1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer (ms it itsm),1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer (onsite),1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer - fulltime - only w2,1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer at naperville il,1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer ts/sci poly required,1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer with itam/sacm,1.0,0.0,General SWE,other,none,disappeared_2026
"servicenow developer, avp",1.0,0.0,General SWE,other,none,disappeared_2026
"servicenow developer, transaction banking, ops & sales",1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer- independent candidate on w2 only,1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer/ architect,1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer//architect,1.0,0.0,General SWE,other,none,disappeared_2026
servicenow developer//sme,1.0,0.0,General SWE,other,none,disappeared_2026
sft - software engineer,1.0,0.0,General SWE,other,none,disappeared_2026
silicon firmware- embedded engineer,1.0,0.0,Embedded/Systems,other,none,disappeared_2026
simulations software engineer,1.0,0.0,General SWE,other,none,disappeared_2026
simulator software engineer - comanche peak,1.0,0.0,General SWE,other,none,disappeared_2026
site reliability engineer (*) remote,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
site reliability engineer (oci) - job 237508,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
site reliability engineer (only),1.0,0.0,Reliability/SRE,other,none,disappeared_2026
site reliability engineer - base24,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
site reliability engineer - big data,1.0,0.0,Reliability/SRE,ai_domain,none,disappeared_2026
site reliability engineer - federal - 2nd shift,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
site reliability engineer - federal - 3rd shift,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
site reliability engineer - saas infrastructure - oracle health,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
site reliability engineer -sre,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
site reliability engineer / disaster recover engineer,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
site reliability engineer / production support - need local candidate only,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
"site reliability engineer, direct to consumer",1.0,0.0,Reliability/SRE,other,none,disappeared_2026
"site reliability engineer, enterprise justice",1.0,0.0,Reliability/SRE,other,none,disappeared_2026
site reliability engineer/ops mgr,1.0,0.0,Reliability/SRE,other,none,disappeared_2026
sld fuel cell systems engineer - lunar transportation,1.0,0.0,Embedded/Systems,other,none,disappeared_2026
snowflake engineer/bi engineer/etl engineer/data engineer,1.0,0.0,Data/Analytics,ai_domain,none,disappeared_2026
snowflake java developer,1.0,0.0,General SWE,other,none,disappeared_2026
software and embedded systems engineer,1.0,0.0,Embedded/Systems,other,none,disappeared_2026
software application development,1.0,0.0,Other,other,none,disappeared_2026
"software application engineer, founders studio",1.0,0.0,General SWE,other,none,disappeared_2026
software applications developer,1.0,0.0,General SWE,other,none,disappeared_2026
"software architect (.net, azure, sql) - only locals",1.0,0.0,Other,other,none,disappeared_2026
software architect (remote),1.0,0.0,Other,other,none,disappeared_2026
software architect - .net,1.0,0.0,Other,other,none,disappeared_2026
software architect - aviation security,1.0,0.0,Security,other,none,disappeared_2026
software architect - remote!,1.0,0.0,Other,other,none,disappeared_2026
software architect - x66,1.0,0.0,Other,other,none,disappeared_2026
software architect contractor,1.0,0.0,Other,other,none,disappeared_2026
software architect-golang,1.0,0.0,Other,other,none,disappeared_2026
software back end engineer,1.0,0.0,Backend/API,other,none,disappeared_2026
software data engineer - dpp,1.0,0.0,Data/Analytics,ai_domain,none,disappeared_2026
"software dev engineer , amazon security",1.0,0.0,Security,other,none,disappeared_2026
"software dev engineer , fashion and fitness (f2)",1.0,0.0,General SWE,other,none,disappeared_2026
software dev engineer -,1.0,0.0,General SWE,other,none,disappeared_2026
"software dev engineer, bdt compute-engine",1.0,0.0,General SWE,other,none,disappeared_2026
"software dev engineer, ring",1.0,0.0,General SWE,other,none,disappeared_2026
software developer (+ yrs of java or c# exp req. $80-90k),1.0,0.0,General SWE,other,none,disappeared_2026
software developer (java/c++/python) - quantitative engineering - one delta shares - gbm public,1.0,0.0,General SWE,other,none,disappeared_2026
software developer (nacc),1.0,0.0,General SWE,other,none,disappeared_2026
software developer (python/go),1.0,0.0,General SWE,other,none,disappeared_2026
software developer (systems software) - firestorm,1.0,0.0,General SWE,other,none,disappeared_2026
software developer (zen engine),1.0,0.0,General SWE,other,none,disappeared_2026
software developer - .net,1.0,0.0,General SWE,other,none,disappeared_2026
software developer - audio,1.0,0.0,General SWE,other,none,disappeared_2026
software developer - backend,1.0,0.0,Backend/API,other,none,disappeared_2026
software developer - golang (w2 only),1.0,0.0,General SWE,other,none,disappeared_2026
software developer - intermediate,1.0,0.0,General SWE,other,none,disappeared_2026
software developer - intermediate (us),1.0,0.0,General SWE,other,none,disappeared_2026
software developer - intern,1.0,0.0,General SWE,other,none,disappeared_2026
software developer - ruby on rails,1.0,0.0,General SWE,other,none,disappeared_2026
software developer - secret clearance,1.0,0.0,General SWE,other,none,disappeared_2026
"software developer / warren, nj (hq)",1.0,0.0,General SWE,other,none,disappeared_2026
software developer intern - backend,1.0,0.0,Backend/API,other,none,disappeared_2026
software developer intern - federal health grants - campus 2024 -,1.0,0.0,General SWE,other,none,disappeared_2026
software developer intern – corporate systems,1.0,0.0,General SWE,other,none,disappeared_2026
"software developer, ut libraries",1.0,0.0,General SWE,other,none,disappeared_2026
software developer/linux kernel developer,1.0,0.0,General SWE,other,none,disappeared_2026
"software development engineer , alexa audio growth & engagement",1.0,0.0,General SWE,other,none,disappeared_2026
"software development engineer , cia data services",1.0,0.0,General SWE,ai_domain,none,disappeared_2026
"software development engineer , gift cards",1.0,0.0,General SWE,other,none,disappeared_2026
"software development engineer , high-volume hiring tech, labor demand",1.0,0.0,General SWE,other,none,disappeared_2026
software development engineer - backend (remote),1.0,0.0,Backend/API,other,none,disappeared_2026
software development engineer - devops,1.0,0.0,DevOps,other,none,disappeared_2026
software development engineer - full stack,1.0,0.0,Full Stack,other,none,disappeared_2026
software development engineer - reactjs,1.0,0.0,General SWE,other,none,disappeared_2026
software development engineer in test ( ref2102o),1.0,0.0,General SWE,other,none,disappeared_2026
software development engineer in test - manager,1.0,0.0,General SWE,other,manager,disappeared_2026
software development engineer – data capture,1.0,0.0,General SWE,ai_domain,none,disappeared_2026
software development engineer(back-end),1.0,0.0,General SWE,other,none,disappeared_2026
"software development engineer, amazon business",1.0,0.0,General SWE,other,none,disappeared_2026
"software development engineer, amazon visual experience",1.0,0.0,General SWE,other,none,disappeared_2026
"software development engineer, apptio",1.0,0.0,General SWE,other,none,disappeared_2026
"software development engineer, developer platform team - golang (remote)",1.0,0.0,General SWE,other,none,disappeared_2026
"software development engineer, fintech",1.0,0.0,General SWE,other,none,disappeared_2026
"software development engineer, high volume hiring tech",1.0,0.0,General SWE,other,none,disappeared_2026
"software development engineer, spark performance",1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (#001483),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (.net) - 100% remote - contract (w2),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (.net/c#),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (001651),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (aht),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (ai security cloud),1.0,0.0,AI/ML,ai_tool_or_domain,none,disappeared_2026
software engineer (ai security),1.0,0.0,AI/ML,ai_tool_or_domain,none,disappeared_2026
"software engineer (ai, personalization & progress)",1.0,0.0,AI/ML,ai_tool_or_domain,none,disappeared_2026
"software engineer (architecture, development )",1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (back-end and databases),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (backend + infra),1.0,0.0,Backend/API,other,none,disappeared_2026
software engineer (clojure),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (cloud native nms),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (cobol),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (development),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (drivers developer),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (e-commerce ~ javascript) atx / onsite / $65k,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (engineer software ) - 18587,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (experienced level professional),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (front end - ui focus),1.0,0.0,Frontend/Web,other,none,disappeared_2026
"software engineer (frontend), cea - application monitoring thousandeyes",1.0,0.0,Frontend/Web,other,none,disappeared_2026
software engineer (full stack with react),1.0,0.0,Full Stack,other,none,disappeared_2026
"software engineer (full stack, personalization & progress)",1.0,0.0,Full Stack,other,none,disappeared_2026
software engineer (icam) with security clearance,1.0,0.0,Security,other,none,disappeared_2026
"software engineer (ios), bitkey",1.0,0.0,Mobile,other,none,disappeared_2026
software engineer (l7 data plane),1.0,0.0,General SWE,ai_domain,none,disappeared_2026
software engineer (linux performance),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (local to michigan),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (microsoft dynamics 365),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (mri-simmons),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (network file system),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (node.js/aws),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (nodejs +.net),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (outsystems),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (project hire),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (python/c++),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (react+full stack),1.0,0.0,Full Stack,other,none,disappeared_2026
"software engineer (reactjs, nodejs, aws) on w2",1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (ref #001135),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (ref #001260),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (sdet),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (secdevops),1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer (security platform, internal pki)",1.0,0.0,Security,other,none,disappeared_2026
software engineer (server)- poker,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer (site reliability engineer),1.0,0.0,Reliability/SRE,other,none,disappeared_2026
software engineer (springboot / fintech),1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer , aix",1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer , backend (disclosures)",1.0,0.0,Backend/API,other,none,disappeared_2026
"software engineer , chat",1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer , front end (react)",1.0,0.0,Frontend/Web,other,none,disappeared_2026
"software engineer , frontend (t&s experience)",1.0,0.0,Frontend/Web,other,none,disappeared_2026
"software engineer , ios",1.0,0.0,Mobile,other,none,disappeared_2026
"software engineer , platforms infrastructure engineering",1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer , ruby",1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer , sterling integrator",1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer , tech",1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - (remote),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - .net/azure (hybrid) $175k+,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - ada,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - agent backend infrastructure,1.0,0.0,AI/ML,ai_tool_or_domain,none,disappeared_2026
software engineer - ai security,1.0,0.0,AI/ML,ai_tool_or_domain,none,disappeared_2026
software engineer - angular,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - artificial intelligence group,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - autonomy data: mp data engine,1.0,0.0,General SWE,ai_domain,none,disappeared_2026
software engineer - avionics,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - aws -,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - axiom,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - backend (data & classification),1.0,0.0,Backend/API,ai_domain,none,disappeared_2026
software engineer - backend (us-remote),1.0,0.0,Backend/API,other,none,disappeared_2026
software engineer - backend - python (xpanse),1.0,0.0,Backend/API,other,none,disappeared_2026
software engineer - big data,1.0,0.0,General SWE,ai_domain,none,disappeared_2026
software engineer - big data federal,1.0,0.0,General SWE,ai_domain,none,disappeared_2026
software engineer - c++ performance (ripple effect),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - c++/avionics,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - calibration team,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - cms/web development,1.0,0.0,Frontend/Web,other,none,disappeared_2026
software engineer - cohort,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - conversational ai / chatbots,1.0,0.0,AI/ML,ai_tool_or_domain,none,disappeared_2026
software engineer - customer account management,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - customer identity,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - data analytics,1.0,0.0,Data/Analytics,ai_domain,none,disappeared_2026
software engineer - data connect,1.0,0.0,General SWE,ai_domain,none,disappeared_2026
software engineer - data platforms,1.0,0.0,General SWE,ai_domain,none,disappeared_2026
software engineer - data platforms (us),1.0,0.0,General SWE,ai_domain,none,disappeared_2026
"software engineer - devops, global banking",1.0,0.0,DevOps,other,none,disappeared_2026
software engineer - dex,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - ecm / filenet,1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer - elsys - on site - warner robins, ga - (open rank)",1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - ethereum and altcoins,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - finance (hybrid),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - fraud tooling,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - front end developer,1.0,0.0,Frontend/Web,other,none,disappeared_2026
software engineer - governance,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - ground software,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - hybrid - no c2c,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - interactive computing,1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer - java, react, bi tools and data pipeline technologies",1.0,0.0,General SWE,ai_domain,none,disappeared_2026
software engineer - kiewit technology group,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - kubernetes (1927890),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - kubernetes platform engineering team,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - llm services,1.0,0.0,AI/ML,ai_tool_or_domain,none,disappeared_2026
software engineer - manufacturing surgical robotics,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - mft,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - ml,1.0,0.0,General SWE,ai_domain,none,disappeared_2026
software engineer - ms power platform -,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - open source,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - oracle pl/sql,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - php,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - power apps,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - proprietary languages,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - provisioning & authorization,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - risk systems,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - salesforce and react,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - sensors and prototyping,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - servicenow,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - simulation tools,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - spoton payments (go/react),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - supply chain,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - synthetic vision - 10k sign on bonus,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - video,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - video and audio editor,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - warehouse control system- remote - (job number: 00058568641),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - wordpress,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer - workday integrations,1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer - zero trust client (low-level os, vpn, networking)",1.0,0.0,General SWE,other,none,disappeared_2026
software engineer -(development of cloud-based services & apps)-w2 contract,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer --workday api,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer --workday api's,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer -gaming,1.0,0.0,General SWE,other,none,disappeared_2026
"software engineer -hybrid in boca raton, fl",1.0,0.0,General SWE,other,none,disappeared_2026
software engineer .net (banking),1.0,0.0,General SWE,other,none,disappeared_2026
software engineer .net full stack,1.0,0.0,Full Stack,other,none,disappeared_2026
software engineer / c# and .net / south jersey,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer / c# and .net / trading,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer / devops (security) - hybrid/remote,1.0,0.0,Security,other,none,disappeared_2026
software engineer / golang,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer / java / remote,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer / manager - full stack/embedded (fully remote),1.0,0.0,Embedded/Systems,other,manager,disappeared_2026
software engineer / python / defi,1.0,0.0,General SWE,other,none,disappeared_2026
software engineer / research scientist,1.0,0.0,General SWE,other,none,disappeared_2026
