company_name_canonical,n_2024_arshkon,n_2024_asaniczka,n_2026_scraped,is_aggregator,breadth_resid_mean_2024,breadth_resid_mean_2026,ai_strict_mean_2024,ai_strict_mean_2026,mgmt_mean_2024,mgmt_mean_2026,mentor_on_s1_rate_2024,mentor_on_s1_rate_2026,desc_len_median_2024,desc_len_median_2026,yoe_llm_median_2024,yoe_llm_median_2026,yoe_rule_median_2024,yoe_rule_median_2026,tech_count_mean_2024,tech_count_mean_2026,scope_mean_2024,scope_mean_2026,credstack_mean_2024,credstack_mean_2026,breadth_resid_mean_delta,ai_strict_mean_delta,mgmt_mean_delta,mentor_on_s1_rate_delta,desc_len_median_delta,yoe_llm_median_delta,yoe_rule_median_delta,tech_count_mean_delta,scope_mean_delta,credstack_mean_delta,vol_2024_arshkon_daily,vol_2024_asaniczka_daily,vol_2024,vol_2026,vol_log_ratio,cmax,cavg,size_class,archetype_name,is_tech_giant
Trimble Inc.,1.0,13.0,38.0,False,3.240520925562756,1.0518578728005092,0.0,0.18421052631578946,0.0,0.10526315789473684,0.0,0.125,5506.0,7368.5,5.0,3.0,5.0,3.5,9.428571428571429,8.210526315789474,0.5,0.7368421052631579,4.5,4.473684210526316,-2.1886630527622466,0.18421052631578946,0.10526315789473684,0.125,1862.5,-2.0,-1.5,-1.2180451127819545,0.23684210526315785,-0.02631578947368407,0.0625,2.1666666666666665,1.1145833333333333,1.2666666666666666,0.11332868530700307,9359.0,9359.0,mid,azure/sql/solutions,False
FanDuel,4.0,1.0,15.0,False,-1.8659732884098736,3.650783474950479,0.0,0.2,0.0,0.06666666666666667,0.0,0.0,8004.0,8325.0,3.0,3.0,3.0,4.0,6.8,11.533333333333333,0.4,0.8666666666666667,4.4,4.266666666666667,5.516756763360353,0.2,0.06666666666666667,0.0,321.0,0.0,1.0,4.733333333333333,0.4666666666666667,-0.13333333333333375,0.25,0.16666666666666666,0.20833333333333331,0.5,0.7684966178017323,3405.0,3405.0,mid,pipelines/sql/etl,False
Fortinet,2.0,10.0,5.0,False,-2.955393196654729,-3.5485700422005264,0.0,0.0,0.0,0.0,0.0,0.0,2518.0,5215.0,5.0,6.0,5.0,6.0,1.0833333333333333,6.0,0.08333333333333333,0.6,3.4166666666666665,3.8,-0.5931768455457975,0.0,0.0,0.0,2697.0,1.0,1.0,4.916666666666667,0.5166666666666666,0.3833333333333333,0.125,1.6666666666666667,0.8958333333333334,0.16666666666666666,-1.620737467688034,13984.0,13984.0,large,linux/routing/systems,False
KTek Resourcing,3.0,3.0,10.0,False,0.41035291766773047,-0.9932812950464154,0.0,0.3,0.0,0.0,0.0,0.0,869.5,2249.0,8.0,6.0,7.0,8.0,6.0,6.6,0.16666666666666666,0.2,3.0,3.4,-1.403634212714146,0.3,0.0,0.0,1379.5,-2.0,1.0,0.5999999999999996,0.033333333333333354,0.3999999999999999,0.1875,0.5,0.34375,0.3333333333333333,-0.06899287148695156,293.0,293.0,small,linux/routing/systems,False
Cisco,5.0,1.0,85.0,True,-2.043371801871146,-0.5864400437455146,0.0,0.1411764705882353,0.0,0.023529411764705882,0.0,0.0625,4233.0,7640.0,5.0,5.0,3.0,4.0,4.166666666666667,6.823529411764706,0.5,0.611764705882353,3.5,4.411764705882353,1.4569317581256314,0.1411764705882353,0.023529411764705882,0.0625,3407.0,0.0,1.0,2.6568627450980387,0.11176470588235299,0.9117647058823533,0.3125,0.16666666666666666,0.23958333333333331,2.8333333333333335,2.3535706477269134,99409.0,99409.0,large,linux/routing/systems,False
Rose International,8.0,2.0,15.0,True,-0.9563284853690419,3.0615042795882528,0.1,0.2,0.0,0.13333333333333333,0.0,0.1111111111111111,4016.0,5534.0,5.0,5.0,5.0,5.0,5.9,11.2,0.4,0.6,4.6,4.733333333333333,4.017832764957294,0.1,0.13333333333333333,0.1111111111111111,1518.0,0.0,0.0,5.299999999999999,0.19999999999999996,0.13333333333333375,0.5,0.3333333333333333,0.41666666666666663,0.5,0.14279071803731966,2136.0,2136.0,mid,java/boot/microservices,False
SMX,2.0,3.0,27.0,True,-2.4905819244185907,0.5580623039216698,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,3762.0,4948.0,10.0,5.0,8.0,5.0,4.8,7.814814814814815,0.4,0.6666666666666666,4.4,4.592592592592593,3.0486442283402604,0.037037037037037035,0.0,0.0,1186.0,-5.0,-3.0,3.014814814814815,0.2666666666666666,0.1925925925925922,0.125,0.5,0.3125,0.9,0.9808292530117263,1648.0,1648.0,mid,azure/pipelines/solutions,False
MongoDB,1.0,4.0,23.0,False,-4.41990092469372,1.0648384909202357,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,5282.0,5723.0,5.0,5.0,5.0,5.0,4.8,8.869565217391305,0.2,0.5217391304347826,3.2,3.9565217391304346,5.484739415613956,0.08695652173913043,0.0,0.0,441.0,0.0,0.0,4.069565217391305,0.3217391304347826,0.7565217391304344,0.0625,0.6666666666666666,0.3645833333333333,0.7666666666666667,0.6825650712294086,6646.0,6646.0,mid,kubernetes/terraform/cicd,False
Fanatics,3.0,2.0,36.0,False,5.49294917347035,1.1805372758752586,0.0,0.08333333333333333,0.0,0.027777777777777776,0.0,0.0,6107.0,6056.0,6.0,5.0,6.0,5.0,5.4,8.5,1.0,0.8055555555555556,4.4,4.305555555555555,-4.312411897595092,0.08333333333333333,0.027777777777777776,0.0,-51.0,-1.0,-1.0,3.0999999999999996,-0.19444444444444442,-0.094444444444445,0.1875,0.3333333333333333,0.26041666666666663,1.2,1.4282585602189228,9098.0,9098.0,mid,backend/systems/services,False
HCLTech,1.0,16.0,19.0,False,-2.5664004418944812,-1.5437804415755028,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,1994.0,3858.0,5.0,6.0,5.0,6.0,3.8823529411764706,6.526315789473684,0.35294117647058826,0.42105263157894735,2.2941176470588234,3.6315789473684212,1.0226200003189785,0.10526315789473684,0.0,0.0,1864.0,1.0,1.0,2.6439628482972135,0.06811145510835909,1.3374613003095979,0.0625,2.6666666666666665,1.3645833333333333,0.6333333333333333,-0.7642745245755294,261603.0,261603.0,large,linux/routing/systems,False
Huntington National Bank,0.0,7.0,11.0,False,-0.9262277972972822,4.368786503616607,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.1111111111111111,3289.0,5405.0,5.0,4.0,5.0,5.0,5.428571428571429,9.363636363636363,0.14285714285714285,0.7272727272727273,4.571428571428571,5.909090909090909,5.2950143009138895,0.18181818181818182,0.09090909090909091,0.1111111111111111,2116.0,-1.0,0.0,3.9350649350649345,0.5844155844155845,1.337662337662338,0.0,1.1666666666666667,0.5833333333333334,0.36666666666666664,-0.4720395987308343,,,unknown,software/systems/requirements,False
"Intelliforce-IT Solutions Group, LLC.",0.0,8.0,14.0,False,0.285366749704572,0.5252740755529322,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,1720.0,6317.0,8.0,12.0,7.5,9.0,5.0,8.142857142857142,0.125,0.5,3.25,4.714285714285714,0.23990732584836016,0.0,0.07142857142857142,0.0,4597.0,4.0,1.5,3.1428571428571423,0.375,1.4642857142857144,0.0,1.3333333333333333,0.6666666666666666,0.4666666666666667,-0.3673931601587564,,,unknown,java/boot/microservices,False
Verkada,0.0,12.0,38.0,False,-1.4449310616594049,-2.6702573862325565,0.0,0.0,0.0,0.0,0.0,0.0,4338.0,5299.0,4.5,4.0,4.5,4.0,5.166666666666667,4.894736842105263,0.5833333333333334,0.5789473684210527,3.9166666666666665,4.131578947368421,-1.2253263245731516,0.0,0.0,0.0,961.0,-0.5,-0.5,-0.27192982456140413,-0.004385964912280715,0.21491228070175472,0.0,2.0,1.0,1.2666666666666666,0.2186892009648293,,,unknown,backend/systems/services,False
Saragossa,1.0,5.0,15.0,False,-4.688637469378934,-3.541460630414009,0.0,0.06666666666666667,0.0,0.06666666666666667,,0.0,2035.5,1349.0,,4.0,,3.5,3.3333333333333335,3.6666666666666665,0.16666666666666666,0.4,1.6666666666666667,2.2666666666666666,1.147176838964925,0.06666666666666667,0.06666666666666667,,-686.5,,,0.33333333333333304,0.23333333333333336,0.5999999999999999,0.0625,0.8333333333333334,0.4479166666666667,0.5,0.07534943724178679,96.0,96.0,small,features/backend/rails,False
Lennar,0.0,8.0,17.0,False,2.6544302536428934,6.353188968858065,0.0,0.058823529411764705,0.25,0.23529411764705882,0.2857142857142857,0.16666666666666666,4362.0,6930.0,6.0,5.0,4.0,7.0,8.5,11.117647058823529,0.875,0.7647058823529411,5.5,5.294117647058823,3.6987587152151717,0.058823529411764705,-0.01470588235294118,-0.11904761904761904,2568.0,-1.0,3.0,2.617647058823529,-0.11029411764705888,-0.20588235294117663,0.0,1.3333333333333333,0.6666666666666666,0.5666666666666667,-0.17934092865581672,,,unknown,software/systems/requirements,False
Textron Systems,0.0,6.0,5.0,False,-3.6258172471694454,-0.2542084307190933,0.0,0.0,0.0,0.0,0.0,0.0,4921.5,5897.0,4.5,2.0,5.5,5.0,1.0,4.6,0.6666666666666666,0.6,4.666666666666667,4.8,3.371608816450352,0.0,0.0,0.0,975.5,-2.5,-0.5,3.5999999999999996,-0.06666666666666665,0.13333333333333286,0.0,1.0,0.5,0.16666666666666666,-1.0639267306802196,,,unknown,systems/clearance/requirements,False
Lorven Technologies Inc.,3.0,28.0,51.0,True,-0.2114185411905262,0.7511594677562706,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,1245.0,1536.0,7.0,8.0,4.0,8.0,4.548387096774194,7.254901960784314,0.3225806451612903,0.39215686274509803,3.3548387096774195,2.8627450980392157,0.9625780089467968,0.0392156862745098,0.0,0.0,291.0,1.0,4.0,2.7065148640101198,0.06957621758380772,-0.49209361163820375,0.1875,4.666666666666667,2.4270833333333335,1.7,-0.35909918755023895,318.0,318.0,small,java/boot/microservices,False
Snowflake,0.0,38.0,41.0,False,0.7974654713469757,0.46912697551528115,0.02631578947368421,0.1951219512195122,0.07894736842105263,0.024390243902439025,0.08571428571428572,0.043478260869565216,4206.0,5229.0,8.0,7.0,8.0,7.0,7.2105263157894735,7.634146341463414,0.47368421052631576,0.6341463414634146,4.447368421052632,4.682926829268292,-0.3283384958316945,0.168806161745828,-0.0545571245186136,-0.0422360248447205,1023.0,-1.0,-1.0,0.42362002567394086,0.16046213093709888,0.23555840821566054,0.0,6.333333333333333,3.1666666666666665,1.3666666666666667,-0.8380035105448636,,,unknown,backend/systems/services,False
Amentum,0.0,9.0,18.0,True,-8.434486176259735,-4.7138312028593665,0.0,0.0,0.0,0.0,0.0,0.0,4178.0,5929.0,8.0,5.0,10.0,5.0,1.1111111111111112,5.611111111111111,0.1111111111111111,0.5,3.7777777777777777,3.9444444444444446,3.720654973400369,0.0,0.0,0.0,1751.0,-3.0,-5.0,4.5,0.3888888888888889,0.16666666666666696,0.0,1.5,0.75,0.6,-0.23656657164635045,,,unknown,systems/clearance/requirements,False
KLA,0.0,24.0,22.0,False,-3.4852189711308426,-2.6321653069522912,0.0,0.13636363636363635,0.0,0.09090909090909091,0.0,0.3333333333333333,5223.0,6334.0,2.0,1.5,3.0,3.0,3.0833333333333335,5.363636363636363,0.08333333333333333,0.2727272727272727,3.75,4.090909090909091,0.8530536641785513,0.13636363636363635,0.09090909090909091,0.3333333333333333,1111.0,-0.5,0.0,2.28030303030303,0.1893939393939394,0.34090909090909083,0.0,4.0,2.0,0.7333333333333333,-0.9963334395476915,,,unknown,degree_practical/degree_phd/phd_related,False
"V-Soft Consulting Group, Inc.",6.0,13.0,11.0,True,-1.4205769136023125,-0.43915980350175104,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,3145.0,3263.0,5.0,8.0,5.0,4.0,4.7894736842105265,9.181818181818182,0.21052631578947367,0.2727272727272727,3.8421052631578947,3.090909090909091,0.9814171101005615,0.36363636363636365,0.0,0.0,118.0,3.0,-1.0,4.392344497607655,0.062200956937799035,-0.7511961722488039,0.375,2.1666666666666665,1.2708333333333333,0.36666666666666664,-1.222815892127416,980.0,980.0,small,kubernetes/terraform/cicd,False
"Modern Technology Solutions, Inc. (MTSI)",1.0,7.0,19.0,False,-1.3522538707521505,1.33127779323799,0.0,0.0,0.0,0.05263157894736842,0.0,0.09090909090909091,5208.5,4270.0,10.0,5.0,10.0,4.0,5.75,8.263157894736842,0.5,0.5789473684210527,4.5,4.842105263157895,2.6835316639901405,0.0,0.05263157894736842,0.09090909090909091,-938.5,-5.0,-6.0,2.5131578947368425,0.07894736842105265,0.3421052631578947,0.0625,1.1666666666666667,0.6145833333333334,0.6333333333333333,0.006430890330290331,1760.0,1760.0,mid,systems/clearance/requirements,False
The Trade Desk,2.0,13.0,19.0,False,0.5167682079814455,1.2030315233561317,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.0,7517.0,7244.0,7.0,8.0,7.0,6.5,8.133333333333333,8.263157894736842,0.6,0.7894736842105263,3.8,4.7368421052631575,0.6862633153746862,0.15789473684210525,0.05263157894736842,0.0,-273.0,1.0,-0.5,0.12982456140350962,0.18947368421052635,0.9368421052631577,0.125,2.1666666666666665,1.1458333333333333,0.6333333333333333,-0.5938225433369584,3600.0,3600.0,mid,systems/agent/workflows,False
Honeywell,11.0,33.0,51.0,True,-3.5634950841275654,1.1793143148192373,0.0,0.23529411764705882,0.022727272727272728,0.0392156862745098,0.02857142857142857,0.07407407407407407,3621.5,5928.0,5.0,5.0,5.0,5.0,1.9545454545454546,7.509803921568627,0.5454545454545454,0.7450980392156863,4.590909090909091,5.019607843137255,4.742809398946803,0.23529411764705882,0.016488413547237075,0.0455026455026455,2306.5,0.0,0.0,5.555258467023172,0.19964349376114088,0.428698752228164,0.6875,5.5,3.09375,1.7,-0.5990498571808297,126219.0,126219.0,large,failure/procedures/ability,False
VDart,7.0,2.0,25.0,True,-2.177931337034946,3.7798444107469917,0.0,0.24,0.0,0.04,0.0,0.125,1735.0,2617.0,10.0,5.0,9.5,5.0,5.0,10.12,0.2222222222222222,0.72,2.888888888888889,4.24,5.9577757477819375,0.24,0.04,0.125,882.0,-5.0,-4.5,5.119999999999999,0.49777777777777776,1.3511111111111114,0.4375,0.3333333333333333,0.38541666666666663,0.8333333333333334,0.7129498078561253,1945.0,1945.0,mid,kubernetes/terraform/cicd,False
"American Unit, Inc",8.0,1.0,8.0,False,0.9032675854160909,-0.006284617050785979,0.2222222222222222,0.25,0.0,0.0,0.0,0.0,1749.0,2102.5,7.5,8.0,7.0,6.0,6.111111111111111,7.625,0.2222222222222222,0.625,3.888888888888889,3.75,-0.9095522024668768,0.02777777777777779,0.0,0.0,353.5,0.5,-1.0,1.5138888888888893,0.4027777777777778,-0.13888888888888884,0.5,0.16666666666666666,0.3333333333333333,0.26666666666666666,-0.25213108818746205,188.0,188.0,small,pipelines/sql/etl,False
AllSTEM Connections,6.0,5.0,9.0,False,3.61580515525267,-0.1474448595901493,0.0,0.0,0.18181818181818182,0.0,0.25,0.0,3610.0,4231.0,5.0,5.0,5.0,5.0,9.909090909090908,5.111111111111111,0.7272727272727273,0.8888888888888888,4.636363636363637,5.333333333333333,-3.7632500148428196,0.0,-0.18181818181818182,-0.25,621.0,0.0,0.0,-4.797979797979798,0.16161616161616155,0.6969696969696964,0.375,0.8333333333333334,0.6041666666666667,0.3,-0.6964312557611354,105.0,105.0,small,software/systems/requirements,False
Cognizant,8.0,12.0,61.0,True,-0.5689933516759738,2.3908400288910636,0.0,0.04918032786885246,0.0,0.03278688524590164,0.0,0.0,4661.5,3962.0,8.0,8.0,8.0,8.0,6.55,9.262295081967213,0.55,0.7540983606557377,3.5,4.032786885245901,2.959833380567037,0.04918032786885246,0.03278688524590164,0.0,-699.5,0.0,0.0,2.7122950819672136,0.2040983606557376,0.5327868852459012,0.5,2.0,1.25,2.033333333333333,0.47000362924573547,313972.0,313972.0,large,java/boot/microservices,False
Orion Innovation,1.0,7.0,6.0,False,3.1895299330047577,-0.7700309366058088,0.0,0.0,0.125,0.0,0.14285714285714285,0.0,3483.0,2870.0,5.0,5.0,5.0,4.0,9.5,7.666666666666667,0.375,0.3333333333333333,4.75,3.1666666666666665,-3.9595608696105664,0.0,-0.125,-0.14285714285714285,-613.0,0.0,-1.0,-1.833333333333333,-0.041666666666666685,-1.5833333333333335,0.0625,1.1666666666666667,0.6145833333333334,0.2,-1.0921813983378195,4287.0,4287.0,mid,scrum/software/sprint,False
The Hartford,1.0,8.0,16.0,True,5.731313280221973,8.270583855684533,0.0,0.3125,0.0,0.0,0.0,0.0,4238.0,5423.5,5.0,8.0,3.5,5.0,9.88888888888889,14.25,0.7777777777777778,0.75,5.333333333333333,5.4375,2.5392705754625604,0.3125,0.0,0.0,1185.5,3.0,1.5,4.361111111111111,-0.02777777777777779,0.10416666666666696,0.0625,1.3333333333333333,0.6979166666666666,0.5333333333333333,-0.2819840513371431,19910.0,19910.0,large,pipelines/sql/etl,False
Boeing,8.0,1.0,93.0,False,-4.0114493463044205,-1.1824318938256786,0.0,0.010752688172043012,0.0,0.010752688172043012,0.0,0.022222222222222223,6793.0,7131.0,5.0,5.0,5.0,5.0,4.777777777777778,7.333333333333333,0.2222222222222222,0.6129032258064516,4.666666666666667,4.817204301075269,2.829017452478742,0.010752688172043012,0.010752688172043012,0.022222222222222223,338.0,0.0,0.0,2.5555555555555554,0.3906810035842294,0.15053763440860202,0.5,0.16666666666666666,0.3333333333333333,3.1,2.1457641846109086,114567.0,114567.0,large,systems/clearance/requirements,False
SciTec,0.0,8.0,14.0,False,-1.3755888327901662,0.5689008701015654,0.0,0.0,0.0,0.0,0.0,0.0,3712.0,5352.0,5.0,5.0,4.0,3.0,3.625,7.142857142857143,0.75,0.5714285714285714,5.25,4.857142857142857,1.9444897028917316,0.0,0.0,0.0,1640.0,0.0,-1.0,3.5178571428571432,-0.1785714285714286,-0.39285714285714324,0.0,1.3333333333333333,0.6666666666666666,0.4666666666666667,-0.3673931601587564,,,unknown,systems/clearance/requirements,False
Liberty Mutual Insurance,1.0,4.0,9.0,False,5.042001852650123,2.4517310250996314,0.2,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,5628.0,5565.0,5.0,5.0,3.0,5.0,9.6,7.333333333333333,0.6,0.8888888888888888,5.6,5.111111111111111,-2.5902708275504915,-0.2,0.2222222222222222,0.3333333333333333,-63.0,0.0,2.0,-2.2666666666666666,0.28888888888888886,-0.48888888888888893,0.0625,0.6666666666666666,0.3645833333333333,0.3,-0.2231435513142097,40555.0,40555.0,large,pipelines/sql/etl,False
Protingent,1.0,8.0,8.0,False,-0.6473555007893188,-1.0285779447309262,0.0,0.0,0.0,0.125,0.0,0.0,3045.0,3800.0,5.0,8.0,5.0,5.0,5.555555555555555,5.875,0.2222222222222222,0.5,4.444444444444445,4.0,-0.3812224439416074,0.0,0.125,0.0,755.0,3.0,0.0,0.31944444444444464,0.2777777777777778,-0.44444444444444464,0.0625,1.3333333333333333,0.6979166666666666,0.26666666666666666,-0.9452782687474074,117.0,117.0,small,azure/pipelines/solutions,False
"Sunrise Systems, Inc.",1.0,20.0,6.0,True,-1.9081958015776614,-1.5665204907795853,0.0,0.0,0.047619047619047616,0.0,0.06666666666666667,0.0,2133.0,2015.5,5.0,4.0,6.0,5.0,4.523809523809524,5.0,0.19047619047619047,0.6666666666666666,3.4285714285714284,3.5,0.3416753107980761,0.0,-0.047619047619047616,-0.06666666666666667,-117.5,-1.0,-1.0,0.4761904761904763,0.47619047619047616,0.07142857142857162,0.0625,3.3333333333333335,1.6979166666666667,0.2,-2.077034801649271,535.0,535.0,small,qa/selenium/manual,False
Optiver,0.0,6.0,9.0,False,-3.6679092907754742,-4.512349889616469,0.0,0.0,0.0,0.0,0.0,0.0,4191.0,4354.0,5.0,3.5,5.0,3.5,4.0,4.222222222222222,1.0,0.3333333333333333,3.5,3.0,-0.8444405988409946,0.0,0.0,0.0,163.0,-1.5,-1.5,0.22222222222222232,-0.6666666666666667,-0.5,0.0,1.0,0.5,0.3,-0.5173830243121498,,,unknown,software/systems/linux,False
SynergisticIT,5.0,1.0,19.0,False,-0.8265450674928333,3.6104558352748723,0.0,0.0,0.0,0.0,,,3644.0,4324.0,,,,,8.333333333333334,3.473684210526316,0.0,0.3684210526315789,3.0,1.9473684210526316,4.437000902767705,0.0,0.0,,680.0,,,-4.859649122807018,0.3684210526315789,-1.0526315789473684,0.3125,0.16666666666666666,0.23958333333333331,0.6333333333333333,0.8754687373539001,105.0,105.0,small,intern/internship/pursuing,False
Prohires,0.0,5.0,8.0,True,-2.198912141393312,-3.002050451748622,0.0,0.125,0.0,0.0,0.0,0.0,4643.0,3172.5,10.0,8.0,5.0,6.0,5.6,4.75,0.6,0.5,5.0,3.375,-0.80313831035531,0.125,0.0,0.0,-1470.5,-2.0,1.0,-0.8499999999999996,-0.09999999999999998,-1.625,0.0,0.8333333333333334,0.4166666666666667,0.26666666666666666,-0.4579831423916108,,,unknown,software/systems/requirements,False
Compunnel Inc.,26.0,22.0,43.0,True,1.205337282832791,3.0727495030850616,0.0,0.06976744186046512,0.020833333333333332,0.046511627906976744,0.030303030303030304,0.0,1678.5,1910.0,6.0,8.0,5.5,7.0,7.395833333333333,9.325581395348838,0.20833333333333334,0.5116279069767442,3.4375,3.395348837209302,1.8674122202522705,0.06976744186046512,0.02567829457364341,-0.030303030303030304,231.5,2.0,1.5,1.9297480620155048,0.30329457364341084,-0.04215116279069786,1.625,3.6666666666666665,2.645833333333333,1.4333333333333333,-0.6131643369949004,2215.0,2215.0,mid,java/boot/microservices,False
The Walt Disney Company,5.0,46.0,69.0,False,3.071816946960192,3.937553962231597,0.0,0.17391304347826086,0.0784313725490196,0.07246376811594203,0.08333333333333333,0.0625,4746.0,5796.0,5.0,5.0,5.0,5.0,8.176470588235293,10.376811594202898,0.5882352941176471,0.7391304347826086,5.2745098039215685,5.072463768115942,0.8657370152714048,0.17391304347826086,-0.005967604433077575,-0.02083333333333333,1050.0,0.0,0.0,2.200341005967605,0.15089514066496157,-0.2020460358056262,0.3125,7.666666666666667,3.9895833333333335,2.3,-0.5513598070884038,169083.0,169083.0,large,software/solutions/technology,False
Keylent Inc,0.0,44.0,6.0,True,-1.7256948205235128,0.18055006188165734,0.022727272727272728,0.0,0.022727272727272728,0.0,0.06666666666666667,0.0,1148.0,2356.0,5.0,9.5,5.0,7.0,4.340909090909091,6.333333333333333,0.18181818181818182,0.6666666666666666,2.522727272727273,4.0,1.90624488240517,-0.022727272727272728,-0.022727272727272728,-0.06666666666666667,1208.0,4.5,2.0,1.9924242424242422,0.4848484848484848,1.477272727272727,0.0,7.333333333333333,3.6666666666666665,0.2,-2.8371648027681435,,,unknown,angular/java/backend,False
Rippling,1.0,15.0,51.0,False,-2.1216868442482903,-2.9740279074825535,0.0,0.0196078431372549,0.0,0.0392156862745098,0.0,0.03571428571428571,4562.5,5253.0,7.0,7.0,7.0,8.0,3.4375,3.450980392156863,0.75,0.7254901960784313,3.6875,4.294117647058823,-0.8523410632342632,0.0196078431372549,0.0392156862745098,0.03571428571428571,690.5,0.0,1.0,0.01348039215686292,-0.02450980392156865,0.6066176470588234,0.0625,2.5,1.28125,1.7,0.26845071052389335,3001.0,3001.0,mid,features/backend/rails,False
Tekgence Inc,2.0,4.0,11.0,False,1.0038272533032024,2.107082131908906,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,284.5,1392.0,8.0,5.0,5.5,6.0,3.5,9.090909090909092,0.0,0.2727272727272727,2.0,2.6363636363636362,1.1032548786057037,0.09090909090909091,0.0,0.0,1107.5,-3.0,0.5,5.590909090909092,0.2727272727272727,0.6363636363636362,0.125,0.6666666666666666,0.3958333333333333,0.36666666666666664,-0.10807422152942253,326.0,326.0,small,backend/javascript/typescript,False
Captivation,0.0,41.0,23.0,False,-2.3031059428523224,-2.7246267657990257,0.0,0.0,0.024390243902439025,0.0,0.02564102564102564,0.0,1855.0,1997.0,14.0,7.0,14.0,,3.7804878048780486,5.956521739130435,0.0975609756097561,0.08695652173913043,3.3902439024390243,2.8260869565217392,-0.42152082294670334,0.0,-0.024390243902439025,-0.02564102564102564,142.0,-7.0,,2.176033934252386,-0.010604453870625669,-0.564156945917285,0.0,6.833333333333333,3.4166666666666665,0.7666666666666667,-1.4819671444212685,,,unknown,clearance/software/required,False
Soho Square Solutions,0.0,6.0,6.0,True,1.7145377430993545,-0.06882269359458289,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1324.0,1919.5,6.5,10.0,6.5,10.0,8.666666666666666,7.333333333333333,0.0,0.5,3.1666666666666665,3.5,-1.7833604366939373,-0.16666666666666666,0.0,0.0,595.5,3.5,3.5,-1.333333333333333,0.5,0.3333333333333335,0.0,1.0,0.5,0.2,-0.8968726460170535,,,unknown,java/boot/microservices,False
Adobe,9.0,9.0,138.0,False,-0.41220590086434267,2.2565009834125327,0.05555555555555555,0.21739130434782608,0.0,0.021739130434782608,0.0,0.029411764705882353,4815.5,7512.5,7.5,5.0,8.0,5.0,5.277777777777778,9.826086956521738,0.6666666666666666,0.4927536231884058,4.388888888888889,4.594202898550725,2.6687068842768755,0.16183574879227053,0.021739130434782608,0.029411764705882353,2697.0,-2.5,-3.0,4.548309178743961,-0.1739130434782608,0.20531400966183533,0.5625,1.5,1.03125,4.6,1.4690483221488029,36889.0,36889.0,large,models/systems/llm,False
Collins Aerospace,3.0,68.0,55.0,False,-4.7860589757830825,-3.790350091875549,0.0,0.0,0.0,0.05454545454545454,0.0,0.058823529411764705,7459.0,8607.0,5.0,3.0,3.0,3.0,2.3098591549295775,5.7272727272727275,0.4225352112676056,0.38181818181818183,4.549295774647887,3.8,0.9957088839075334,0.0,0.05454545454545454,0.058823529411764705,1148.0,-2.0,0.0,3.41741357234315,-0.04071702944942379,-0.7492957746478872,0.1875,11.333333333333334,5.760416666666667,1.8333333333333333,-1.141234463692513,50706.0,50706.0,large,systems/clearance/requirements,False
Deloitte,22.0,0.0,62.0,False,-1.8858598815134555,4.102181678178238,0.0,0.27419354838709675,0.045454545454545456,0.06451612903225806,0.05,0.03571428571428571,3839.0,5661.5,5.5,5.0,5.5,4.0,5.5,10.612903225806452,0.045454545454545456,0.8225806451612904,4.181818181818182,5.387096774193548,5.988041559691693,0.27419354838709675,0.019061583577712607,-0.01428571428571429,1822.5,-0.5,-1.5,5.112903225806452,0.777126099706745,1.2052785923753664,1.375,0.0,0.6875,2.066666666666667,1.0642108619507773,435078.0,435078.0,large,software/systems/requirements,False
Addison Group,1.0,7.0,16.0,False,-0.9450328376872474,-0.16641195356168392,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,1828.0,5.0,4.0,5.0,5.0,4.5,5.8125,0.125,0.5625,3.75,3.4375,0.7786208841255635,0.0,0.0,0.0,262.0,-1.0,0.0,1.3125,0.4375,-0.3125,0.0625,1.1666666666666667,0.6145833333333334,0.5333333333333333,-0.1606231943328757,1907.0,1907.0,mid,azure/pipelines/solutions,False
Open Systems Technologies,31.0,16.0,18.0,False,-0.891884933993629,0.5192388271246071,0.0,0.0,0.0,0.0,0.0,0.0,392.0,1268.0,5.0,5.0,5.0,5.0,3.723404255319149,6.388888888888889,0.0851063829787234,0.3888888888888889,2.4680851063829787,3.388888888888889,1.4111237611182361,0.0,0.0,0.0,876.0,0.0,0.0,2.6654846335697404,0.3037825059101655,0.9208037825059101,1.9375,2.6666666666666665,2.302083333333333,0.6,-1.3307245099650795,365.0,365.0,small,java/boot/microservices,False
