row_idx,uid,text_source,period,seniority_final,seniority_3level,is_aggregator,company_name_canonical,source,swe_classification_tier,yoe_extracted,period_bucket,emb_row,group,src_group,umap_x,umap_y,pca_x,pca_y
28873,linkedin_li-4391134959,llm,2026-03,mid-senior,senior,False,Walmart,scraped,regex,1.0,2026,28873,2026 / senior,scraped|senior,6.176125,7.4140553,0.27568746,0.21158694
22775,linkedin_li-4336097263,llm,2026-03,mid-senior,senior,False,Rippling,scraped,regex,,2026,22775,2026 / senior,scraped|senior,9.927901,6.7384562,-0.10717575,-0.19644007
7758,asaniczka_9ce95d2ce23b5a2f,llm,2024-01,unknown,unknown,False,Polen Capital,kaggle_asaniczka,regex,2.0,2024,7758,2024 / unknown,kaggle_asaniczka|unknown,9.352586,3.0425177,-0.106581196,0.24529265
30045,linkedin_li-4393027872,llm,2026-04,mid-senior,senior,False,Google,scraped,regex,5.0,2026,30045,2026 / senior,scraped|senior,6.898248,9.1620245,0.19699354,-0.15463932
3800,arshkon_3904951009,llm,2024-04,unknown,unknown,True,MedNTech,kaggle_arshkon,regex,,2024,3800,2024 / unknown,kaggle_arshkon|unknown,8.277798,9.134272,0.016143806,-0.3086365
24154,linkedin_li-4369081616,llm,2026-03,mid-senior,senior,False,JPMorgan Chase & Co.,scraped,regex,2.0,2026,24154,2026 / senior,scraped|senior,8.144888,6.3383665,-0.09897812,0.02710241
24198,linkedin_li-4369454904,llm,2026-03,mid-senior,senior,False,Zoom,scraped,regex,5.0,2026,24198,2026 / senior,scraped|senior,6.404714,4.713932,-0.14489536,0.19851135
2725,arshkon_3902811000,llm,2024-04,entry,junior,False,Falcon Placement Services,kaggle_arshkon,regex,,2024,2725,2024 / junior,kaggle_arshkon|junior,9.681976,5.755777,0.07531217,-0.098054685
23453,linkedin_li-4359188565,llm,2026-03,mid-senior,senior,False,Celestica,scraped,regex,,2026,23453,2026 / senior,scraped|senior,4.127669,6.960224,0.3956079,0.06226428
13061,asaniczka_ad6d90aae1f4c6c3,llm,2024-01,mid-senior,senior,False,Spanco Solutions,kaggle_asaniczka,regex,6.0,2024,13061,2024 / senior,kaggle_asaniczka|senior,7.3719068,6.4933925,-0.035081446,-0.07695222
24965,linkedin_li-4376421643,llm,2026-04,unknown,unknown,False,Electric Power Engineers,scraped,regex,3.0,2026,24965,2026 / unknown,scraped|unknown,4.12893,8.77358,0.4461304,0.08277218
23411,linkedin_li-4358123108,llm,2026-04,entry,junior,False,Emerson,scraped,regex,2.0,2026,23411,2026 / junior,scraped|junior,6.619129,6.5567613,0.006998904,0.24751161
28671,linkedin_li-4390748107,llm,2026-03,unknown,unknown,True,Harnham,scraped,regex,2.0,2026,28671,2026 / unknown,scraped|unknown,10.212878,8.879353,-0.13465036,-0.40145892
29248,linkedin_li-4391671700,llm,2026-03,mid-senior,senior,True,Jobs via Dice,scraped,regex,,2026,29248,2026 / senior,scraped|senior,4.141134,7.038682,0.30658716,0.031202361
2133,arshkon_3901938366,llm,2024-04,mid-senior,senior,False,World Wide Technology,kaggle_arshkon,regex,,2024,2133,2024 / senior,kaggle_arshkon|senior,4.8199716,7.7069545,0.25421172,-0.07684004
4704,asaniczka_5cff63757b1ab397,llm,2024-01,unknown,unknown,True,Motion Recruitment,kaggle_asaniczka,regex,3.0,2024,4704,2024 / unknown,kaggle_asaniczka|unknown,7.426998,7.8193,0.17379801,-0.10292891
321,arshkon_3886487025,llm,2024-04,entry,junior,False,Cruizin',kaggle_arshkon,regex,,2024,321,2024 / junior,kaggle_arshkon|junior,9.430106,8.9149885,0.047023773,-0.24761945
30395,linkedin_li-4393501332,llm,2026-03,mid-senior,senior,False,JPMorgan Chase & Co.,scraped,regex,10.0,2026,30395,2026 / senior,scraped|senior,7.6636567,7.2235885,0.14535831,-0.09855494
21222,asaniczka_fb24b6c10382231a,llm,2024-01,mid-senior,senior,False,"Roberts Recruiting, LLC",kaggle_asaniczka,regex,6.0,2024,21222,2024 / senior,kaggle_asaniczka|senior,7.9081383,6.8274903,-0.097823724,-0.013066366
16789,asaniczka_faea477904a4bc4c,llm,2024-01,unknown,unknown,False,Layer AI,kaggle_asaniczka,regex,,2024,16789,2024 / unknown,kaggle_asaniczka|unknown,10.608153,7.911919,-0.3272683,-0.340628
7313,asaniczka_74d1811a9d6251f1,llm,2024-01,unknown,unknown,False,Amazon,kaggle_asaniczka,regex,3.0,2024,7313,2024 / unknown,kaggle_asaniczka|unknown,4.197624,7.3786016,0.19421464,0.046144232
30550,linkedin_li-4393891538,llm,2026-04,unknown,unknown,True,AgreeYa Solutions,scraped,regex,5.0,2026,30550,2026 / unknown,scraped|unknown,8.699057,3.325051,-0.0031267032,0.26399976
27366,linkedin_li-4388596902,llm,2026-03,mid-senior,senior,False,JPS Tech Solutions,scraped,regex,,2026,27366,2026 / senior,scraped|senior,8.685157,6.661188,-0.08106689,-0.0068240166
31278,linkedin_li-4395143273,llm,2026-03,unknown,unknown,False,Steampunk,scraped,title_lookup_llm,2.0,2026,31278,2026 / unknown,scraped|unknown,6.180274,3.8873234,-0.058128357,0.34162682
32374,linkedin_li-4397728688,llm,2026-04,mid-senior,senior,False,Rent Solutions,scraped,regex,5.0,2026,32374,2026 / senior,scraped|senior,10.263863,7.5754037,-0.23269497,-0.22418642
32370,linkedin_li-4397726946,llm,2026-04,mid-senior,senior,False,"Ethic Tech, LLC",scraped,title_lookup_llm,,2026,32370,2026 / senior,scraped|senior,6.658576,5.1350527,0.021619871,0.23395078
32929,linkedin_li-4398749082,llm,2026-04,mid-senior,senior,False,Expedia Group,scraped,regex,10.0,2026,32929,2026 / senior,scraped|senior,11.174192,6.1006613,0.1247939,0.13711278
22332,linkedin_li-4317702049,llm,2026-03,mid-senior,senior,False,ZOLL Cardiac Management Solutions,scraped,embedding_high,5.0,2026,22332,2026 / senior,scraped|senior,8.743123,3.6014824,0.020793676,0.026848719
23007,linkedin_li-4343437488,llm,2026-03,entry,junior,False,General Motors,scraped,regex,,2026,23007,2026 / junior,scraped|junior,11.736714,4.975445,0.08571415,-0.120981604
10377,asaniczka_e90d9a6572e73ad5,llm,2024-01,unknown,unknown,False,Knight Transportation,kaggle_asaniczka,regex,8.0,2024,10377,2024 / unknown,kaggle_asaniczka|unknown,9.846111,4.4216094,-0.0709562,-0.091447204
16286,asaniczka_587e21a7522ca48a,llm,2024-01,unknown,unknown,False,NovaTech Automation,kaggle_asaniczka,regex,5.0,2024,16286,2024 / unknown,kaggle_asaniczka|unknown,3.8008366,5.7427444,0.111041605,-0.07063235
21914,linkedin_li-4278370459,llm,2026-03,unknown,unknown,False,Saronic Technologies,scraped,regex,,2026,21914,2026 / unknown,scraped|unknown,5.8364687,5.665841,0.0004773289,-0.053941324
8066,asaniczka_f152d55f5521160b,llm,2024-01,unknown,unknown,False,Goldman Sachs,kaggle_asaniczka,regex,2.0,2024,8066,2024 / unknown,kaggle_asaniczka|unknown,9.378093,4.383067,-0.3533824,0.078414306
32457,linkedin_li-4397794931,llm,2026-04,mid-senior,senior,False,Medtronic,scraped,title_lookup_llm,4.0,2026,32457,2026 / senior,scraped|senior,3.9873285,8.2623625,0.34941584,0.0468245
26104,linkedin_li-4384291666,llm,2026-04,mid-senior,senior,False,Roblox,scraped,regex,5.0,2026,26104,2026 / senior,scraped|senior,10.629641,8.500917,-0.15883039,-0.4540323
2769,arshkon_3902832288,llm,2024-04,unknown,unknown,False,"Tanisha Systems, Inc",kaggle_arshkon,regex,,2024,2769,2024 / unknown,kaggle_arshkon|unknown,8.473131,6.861015,-0.2053711,-0.10275428
1317,arshkon_3898162802,llm,2024-04,unknown,unknown,False,Trail Blazer Consulting LLC,kaggle_arshkon,regex,,2024,1317,2024 / unknown,kaggle_arshkon|unknown,10.043827,8.930932,-0.1252004,-0.3983029
10969,asaniczka_362cd83f1f357e4e,llm,2024-01,unknown,unknown,False,"Conch Technologies, Inc",kaggle_asaniczka,regex,9.0,2024,10969,2024 / unknown,kaggle_asaniczka|unknown,11.304735,5.103112,0.11828053,-0.1130511
6721,asaniczka_c7e7032a17f22f13,llm,2024-01,unknown,unknown,False,NiSUS Technologies Corporation,kaggle_asaniczka,regex,4.0,2024,6721,2024 / unknown,kaggle_asaniczka|unknown,8.814982,4.734502,-0.08458589,-0.060570255
228,arshkon_3885807498,llm,2024-04,mid-senior,senior,False,Capital One,kaggle_arshkon,regex,4.0,2024,228,2024 / senior,kaggle_arshkon|senior,10.65697,3.5628572,-0.47571582,0.09454511
25708,linkedin_li-4381934532,llm,2026-03,mid-senior,senior,False,GSK,scraped,regex,2.0,2026,25708,2026 / senior,scraped|senior,10.895094,4.959397,-0.24957009,0.17916186
7569,asaniczka_9d989c616039bfc9,llm,2024-01,mid-senior,senior,True,ClearanceJobs,kaggle_asaniczka,regex,15.0,2024,7569,2024 / senior,kaggle_asaniczka|senior,6.6468663,5.9845986,-0.05444832,0.25057095
19383,asaniczka_b966e4b7605f63cb,llm,2024-01,mid-senior,senior,False,The Henry M. Jackson Foundation for the Advancement of Military Medicine,kaggle_asaniczka,regex,6.0,2024,19383,2024 / senior,kaggle_asaniczka|senior,8.288854,7.3318095,-0.015635319,-0.009416744
31641,linkedin_li-4395978773,llm,2026-04,mid-senior,senior,False,ByteDance,scraped,regex,,2026,31641,2026 / senior,scraped|senior,7.71797,8.071529,0.108122095,-0.11187648
15068,asaniczka_baa01b795051139d,llm,2024-01,entry,junior,False,Core One,kaggle_asaniczka,title_lookup_llm,1.0,2024,15068,2024 / junior,kaggle_asaniczka|junior,5.55899,7.7300196,0.36994076,-0.02465552
1050,arshkon_3894616657,llm,2024-04,mid-senior,senior,False,Booz Allen Hamilton,kaggle_arshkon,regex,4.0,2024,1050,2024 / senior,kaggle_arshkon|senior,11.778807,5.2554045,-0.032969117,-0.0715944
29864,linkedin_li-4392511802,llm,2026-03,mid-senior,senior,False,"Divit Technologies, Inc.",scraped,regex,,2026,29864,2026 / senior,scraped|senior,9.207377,7.0165997,-0.39480352,-0.12068853
25572,linkedin_li-4381015442,llm,2026-03,mid-senior,senior,False,HTC Global Services,scraped,regex,5.0,2026,25572,2026 / senior,scraped|senior,9.575759,5.0698047,-0.24047466,0.16429757
19805,asaniczka_b34cfa448bda1ce5,llm,2024-01,mid-senior,senior,False,Legal Soft - Growing Law Firms Differently,kaggle_asaniczka,regex,3.0,2024,19805,2024 / senior,kaggle_asaniczka|senior,8.606214,3.3423505,-0.031384528,0.23150812
13092,asaniczka_8391c2ea9a3e2f6c,llm,2024-01,unknown,unknown,False,Prismagic Solutions Inc.,kaggle_asaniczka,regex,3.0,2024,13092,2024 / unknown,kaggle_asaniczka|unknown,8.763492,7.453744,-0.1537642,-0.1522131
7820,asaniczka_8bed6a74333dc217,llm,2024-01,unknown,unknown,False,ExaTech Inc,kaggle_asaniczka,regex,5.0,2024,7820,2024 / unknown,kaggle_asaniczka|unknown,10.412967,9.06062,-0.118610874,-0.36360678
26100,linkedin_li-4384285582,llm,2026-04,unknown,unknown,False,Ibotta,scraped,regex,,2026,26100,2026 / unknown,scraped|unknown,11.370956,4.7367215,-0.11041926,-0.12018728
17234,asaniczka_64132d4403357a5b,llm,2024-01,mid-senior,senior,False,SRI,kaggle_asaniczka,title_lookup_llm,10.0,2024,17234,2024 / senior,kaggle_asaniczka|senior,6.241176,4.8560896,-0.0049036294,0.003245607
13040,asaniczka_af8844c5c69e06bd,llm,2024-01,entry,junior,False,Bosch México,kaggle_asaniczka,regex,1.0,2024,13040,2024 / junior,kaggle_asaniczka|junior,5.7274175,9.004057,0.30030346,-0.10207405
4671,asaniczka_37243a802ebaabda,llm,2024-01,unknown,unknown,False,L&T Technology Services,kaggle_asaniczka,regex,5.0,2024,4671,2024 / unknown,kaggle_asaniczka|unknown,11.314812,4.915103,0.01963313,-0.029942065
12022,asaniczka_ba23048901997b14,llm,2024-01,mid-senior,senior,False,"Visionist, Inc.",kaggle_asaniczka,regex,4.0,2024,12022,2024 / senior,kaggle_asaniczka|senior,4.7237897,7.143603,0.41781574,0.0045458972
25944,linkedin_li-4383369290,llm,2026-04,unknown,unknown,False,SAIC,scraped,regex,8.0,2026,25944,2026 / unknown,scraped|unknown,5.673073,8.113231,0.22638585,0.037829503
28928,linkedin_li-4391207738,llm,2026-03,unknown,unknown,True,Digipulse Technologies,scraped,regex,,2026,28928,2026 / unknown,scraped|unknown,8.466877,10.792771,0.013208814,-0.08953548
30439,linkedin_li-4393801258,llm,2026-04,unknown,unknown,False,Oho Group,scraped,regex,,2026,30439,2026 / unknown,scraped|unknown,6.063967,6.0110145,0.16351305,-0.09633371
32327,linkedin_li-4397659352,llm,2026-04,unknown,unknown,True,MARKS IT SOLUTIONS LLC,scraped,regex,5.0,2026,32327,2026 / unknown,scraped|unknown,11.587767,6.1871057,-0.1628509,-0.14065027
29735,linkedin_li-4392323132,llm,2026-03,mid-senior,senior,False,Uber,scraped,regex,2.0,2026,29735,2026 / senior,scraped|senior,11.8846,5.0698195,-0.021658033,-0.28815728
33125,linkedin_li-4399063370,llm,2026-04,entry,junior,False,IBM,scraped,regex,1.0,2026,33125,2026 / junior,scraped|junior,9.208859,5.815923,-0.26246482,-0.033813193
30810,linkedin_li-4394417794,llm,2026-04,unknown,unknown,False,Haystack,scraped,regex,5.0,2026,30810,2026 / unknown,scraped|unknown,5.8199773,5.702303,0.028671738,0.09591542
21357,asaniczka_b23f2fb116c5fca9,llm,2024-01,unknown,unknown,True,CyberCoders,kaggle_asaniczka,regex,5.0,2024,21357,2024 / unknown,kaggle_asaniczka|unknown,6.0110216,6.440835,-0.00851538,-0.034221902
6805,asaniczka_7b3b8c3e260c96df,llm,2024-01,entry,junior,False,Captivation,kaggle_asaniczka,regex,4.0,2024,6805,2024 / junior,kaggle_asaniczka|junior,9.106112,4.7144437,-0.027986005,-0.05162126
21808,linkedin_li-4246146010,llm,2026-04,mid-senior,senior,False,Crusoe,scraped,regex,5.0,2026,21808,2026 / senior,scraped|senior,6.986103,3.9355385,-0.1554783,0.12237583
20745,asaniczka_188196ac3d0c38ce,llm,2024-01,mid-senior,senior,False,Harris Allied,kaggle_asaniczka,regex,,2024,20745,2024 / senior,kaggle_asaniczka|senior,8.192592,5.117036,-0.4008379,-0.13090864
6896,asaniczka_cd9408f251c0d7c3,llm,2024-01,mid-senior,senior,False,Incendia Partners,kaggle_asaniczka,regex,5.0,2024,6896,2024 / senior,kaggle_asaniczka|senior,7.969671,5.565258,0.014916077,0.14870922
1069,arshkon_3894874683,llm,2024-04,unknown,unknown,False,Qualcomm,kaggle_arshkon,regex,2.0,2024,1069,2024 / unknown,kaggle_arshkon|unknown,5.044391,4.9308877,0.17800984,-0.28850514
27719,linkedin_li-4389017339,llm,2026-03,entry,junior,False,BDI,scraped,regex,,2026,27719,2026 / junior,scraped|junior,7.935927,7.2132635,-0.009901114,-0.00068847835
20895,asaniczka_46ce57856dc19c9e,llm,2024-01,mid-senior,senior,False,GliaCell Technologies,kaggle_asaniczka,regex,14.0,2024,20895,2024 / senior,kaggle_asaniczka|senior,4.5552406,7.298884,0.27705318,-0.03711866
2586,arshkon_3902730467,llm,2024-04,unknown,unknown,True,Wipro,kaggle_arshkon,title_lookup_llm,2.0,2024,2586,2024 / unknown,kaggle_arshkon|unknown,8.738545,3.3032496,-0.0017570406,0.079790935
13939,asaniczka_3e4bdae0805e8a5e,llm,2024-01,mid-senior,senior,False,TechTammina LLC,kaggle_asaniczka,regex,4.0,2024,13939,2024 / senior,kaggle_asaniczka|senior,9.082277,7.371225,-0.037560895,-0.18164508
33723,linkedin_li-4400592359,llm,2026-04,entry,junior,False,Elekta,scraped,regex,,2026,33723,2026 / junior,scraped|junior,6.940702,7.5531077,0.08645808,0.16520642
32778,linkedin_li-4398384708,llm,2026-04,mid-senior,senior,False,Wells Fargo,scraped,regex,4.0,2026,32778,2026 / senior,scraped|senior,10.3369055,8.482631,-0.020488203,-0.15219553
33340,linkedin_li-4399482376,llm,2026-04,unknown,unknown,False,Relanto,scraped,regex,,2026,33340,2026 / unknown,scraped|unknown,9.687393,3.3651714,-0.008181483,-0.068951026
4021,arshkon_3905256350,llm,2024-04,unknown,unknown,False,Konica Minolta Business Solutions Canada,kaggle_arshkon,regex,3.0,2024,4021,2024 / unknown,kaggle_arshkon|unknown,5.2901936,7.7195725,0.25178558,0.15449767
33847,linkedin_li-4400938519,llm,2026-04,unknown,unknown,False,Erias Ventures,scraped,regex,,2026,33847,2026 / unknown,scraped|unknown,9.015672,4.8086524,-0.14443575,-0.013301298
22466,linkedin_li-4322380130,llm,2026-03,unknown,unknown,False,Anthropic,scraped,regex,6.0,2026,22466,2026 / unknown,scraped|unknown,4.758348,7.526254,0.15312332,0.10969059
25935,linkedin_li-4383272787,llm,2026-04,unknown,unknown,False,Harvey,scraped,regex,5.0,2026,25935,2026 / unknown,scraped|unknown,12.009665,6.814882,-0.08173637,-0.15378818
30438,linkedin_li-4393800256,llm,2026-04,unknown,unknown,False,CEI,scraped,regex,5.0,2026,30438,2026 / unknown,scraped|unknown,10.243312,8.992696,-0.14405952,-0.36250967
26514,linkedin_li-4386138486,llm,2026-03,entry,junior,False,Sonepar USA,scraped,title_lookup_llm,1.0,2026,26514,2026 / junior,scraped|junior,6.6810646,6.74066,0.021267012,0.15565734
12377,asaniczka_0f0af9f97b52f0ef,llm,2024-01,unknown,unknown,False,Experfy,kaggle_asaniczka,regex,,2024,12377,2024 / unknown,kaggle_asaniczka|unknown,7.5581045,4.77988,0.0060437173,0.2956589
31558,linkedin_li-4395713338,llm,2026-04,unknown,unknown,False,"IDR, Inc.",scraped,title_lookup_llm,,2026,31558,2026 / unknown,scraped|unknown,7.032407,6.7382517,0.010554209,-0.21404244
25992,linkedin_li-4383625219,llm,2026-04,unknown,unknown,True,CyberCoders,scraped,regex,,2026,25992,2026 / unknown,scraped|unknown,7.1743145,3.5161588,-0.2627285,0.33566707
2240,arshkon_3901950062,llm,2024-04,unknown,unknown,False,University of Chicago,kaggle_arshkon,title_lookup_llm,,2024,2240,2024 / unknown,kaggle_arshkon|unknown,6.0228963,3.927217,0.03260111,0.35370237
13678,asaniczka_87a115c9e49062e0,llm,2024-01,unknown,unknown,False,Latitude Inc,kaggle_asaniczka,regex,,2024,13678,2024 / unknown,kaggle_asaniczka|unknown,7.6529784,8.060675,0.113541774,-0.12595436
30140,linkedin_li-4393065985,llm,2026-04,mid-senior,senior,True,SumasEdge Corporation,scraped,regex,8.0,2026,30140,2026 / senior,scraped|senior,7.4832654,4.0399065,-0.35186177,0.28161627
13448,asaniczka_54c216208469beea,llm,2024-01,entry,junior,False,"GGG Demolition, Inc.",kaggle_asaniczka,regex,,2024,13448,2024 / junior,kaggle_asaniczka|junior,9.543568,3.941769,-0.30719012,0.052339062
26083,linkedin_li-4384211309,llm,2026-04,mid-senior,senior,False,GlobalLogic,scraped,regex,,2026,26083,2026 / senior,scraped|senior,8.557604,9.736313,0.091891155,-0.19278409
27733,linkedin_li-4389023834,llm,2026-03,unknown,unknown,False,Booz Allen Hamilton,scraped,regex,3.0,2026,27733,2026 / unknown,scraped|unknown,11.957778,5.1783605,0.11903558,-0.14292622
9522,asaniczka_447cf95f8580c790,llm,2024-01,mid-senior,senior,False,Hermitage Infotech,kaggle_asaniczka,regex,,2024,9522,2024 / senior,kaggle_asaniczka|senior,8.286032,9.061617,-0.0229455,-0.31805977
13146,asaniczka_ab15528e9ec8ec7d,llm,2024-01,mid-senior,senior,False,Amazon,kaggle_asaniczka,regex,5.0,2024,13146,2024 / senior,kaggle_asaniczka|senior,5.3403664,5.070609,0.20357929,-0.0954932
174,arshkon_3884919744,llm,2024-04,mid-senior,senior,False,Western Union,kaggle_arshkon,regex,,2024,174,2024 / senior,kaggle_arshkon|senior,8.642178,7.4723473,-0.18009947,-0.022722736
28012,linkedin_li-4389582764,llm,2026-03,mid-senior,senior,True,Cyber Sphere LLC,scraped,regex,5.0,2026,28012,2026 / senior,scraped|senior,9.151452,10.041183,0.015692912,-0.15676776
12505,asaniczka_2b93873bee499b3e,llm,2024-01,mid-senior,senior,False,React Health,kaggle_asaniczka,regex,10.0,2024,12505,2024 / senior,kaggle_asaniczka|senior,4.9572024,6.7670293,0.3323483,0.14484231
16989,asaniczka_c5eb30778e87ca65,llm,2024-01,unknown,unknown,False,Amazon Web Services (AWS),kaggle_asaniczka,regex,3.0,2024,16989,2024 / unknown,kaggle_asaniczka|unknown,6.515898,5.229174,0.032156587,0.029287785
2391,arshkon_3902304152,llm,2024-04,unknown,unknown,False,TekJobs,kaggle_arshkon,regex,,2024,2391,2024 / unknown,kaggle_arshkon|unknown,6.8204293,7.798184,0.18408698,0.1527053
31563,linkedin_li-4395718646,llm,2026-04,unknown,unknown,True,Apex Systems,scraped,regex,5.0,2026,31563,2026 / unknown,scraped|unknown,9.62132,3.8002043,-0.14332175,0.13570468
19788,asaniczka_4abdb90c043c6433,llm,2024-01,mid-senior,senior,False,Diverse Lynx,kaggle_asaniczka,regex,,2024,19788,2024 / senior,kaggle_asaniczka|senior,3.4451833,6.368207,0.14926052,-0.16909039
14935,asaniczka_0fc8e6245463e56b,llm,2024-01,mid-senior,senior,False,Visa,kaggle_asaniczka,regex,5.0,2024,14935,2024 / senior,kaggle_asaniczka|senior,8.017335,5.5514116,-0.02813828,0.10915993
31570,linkedin_li-4395726579,llm,2026-04,mid-senior,senior,False,Hewlett Packard Enterprise,scraped,regex,6.0,2026,31570,2026 / senior,scraped|senior,6.772999,6.2287474,-0.06012775,0.21994774
8403,asaniczka_6c0ce79770497ae2,llm,2024-01,mid-senior,senior,False,Visionyle Solutions,kaggle_asaniczka,regex,5.0,2024,8403,2024 / senior,kaggle_asaniczka|senior,8.03809,9.231148,0.06414835,-0.3319075
22712,linkedin_li-4334201366,llm,2026-03,mid-senior,senior,False,Synaptics Incorporated,scraped,regex,,2026,22712,2026 / senior,scraped|senior,4.4746423,6.4215693,0.31199187,-0.08935096
24743,linkedin_li-4374687437,llm,2026-04,entry,junior,False,Hover,scraped,regex,1.0,2026,24743,2026 / junior,scraped|junior,9.665447,7.3909135,-0.123654366,-0.12679532
24954,linkedin_li-4376305236,llm,2026-04,mid-senior,senior,False,JPMorgan Chase & Co.,scraped,regex,5.0,2026,24954,2026 / senior,scraped|senior,7.901435,5.936705,-0.18469991,0.11389999
2427,arshkon_3902347727,llm,2024-04,unknown,unknown,False,TechDoQuest,kaggle_arshkon,regex,2.0,2024,2427,2024 / unknown,kaggle_arshkon|unknown,7.284139,7.4696217,-0.017438583,0.06442471
21063,asaniczka_22175fd739e152a5,llm,2024-01,unknown,unknown,False,"Kaygen, Inc.",kaggle_asaniczka,regex,,2024,21063,2024 / unknown,kaggle_asaniczka|unknown,10.345427,3.7836065,-0.20298119,0.038921997
1753,arshkon_3901345579,llm,2024-04,associate,mid,False,FlexTrade,kaggle_arshkon,regex,,2024,1753,2024 / mid,kaggle_arshkon|mid,9.610069,4.7484684,0.09113414,-0.064998135
14922,asaniczka_c520f0a7d39b51af,llm,2024-01,mid-senior,senior,False,Captivation,kaggle_asaniczka,regex,20.0,2024,14922,2024 / senior,kaggle_asaniczka|senior,6.6744194,4.890838,0.12712409,0.069046274
19821,asaniczka_25742508cb28b9e1,llm,2024-01,mid-senior,senior,False,Sigma Computing,kaggle_asaniczka,regex,5.0,2024,19821,2024 / senior,kaggle_asaniczka|senior,10.412466,8.609308,0.021379262,-0.50641006
1727,arshkon_3901181485,llm,2024-04,entry,junior,False,Apolis,kaggle_arshkon,regex,1.0,2024,1727,2024 / junior,kaggle_arshkon|junior,6.2738514,8.4635725,0.27976647,0.049422964
22121,linkedin_li-4302011362,llm,2026-03,entry,junior,False,ByteDance,scraped,regex,,2026,22121,2026 / junior,scraped|junior,12.870108,5.160683,0.16884643,-0.1478827
33291,linkedin_li-4399409497,llm,2026-04,mid-senior,senior,False,Select Source International,scraped,regex,8.0,2026,33291,2026 / senior,scraped|senior,6.7650228,7.3496842,0.18621561,0.007500902
33091,linkedin_li-4398955066,llm,2026-04,unknown,unknown,False,IC Resources,scraped,regex,,2026,33091,2026 / unknown,scraped|unknown,10.281082,6.264309,-0.3842458,-0.13237527
27934,linkedin_li-4389433682,llm,2026-03,mid-senior,senior,False,General Motors,scraped,regex,7.0,2026,27934,2026 / senior,scraped|senior,8.735727,5.43724,-0.38119984,0.019303083
30081,linkedin_li-4393039575,llm,2026-04,unknown,unknown,True,Dexian DISYS,scraped,regex,4.0,2026,30081,2026 / unknown,scraped|unknown,9.224661,5.9018235,0.0435126,-0.05445002
22475,linkedin_li-4323071808,llm,2026-03,mid-senior,senior,False,"Scribd, Inc.",scraped,regex,6.0,2026,22475,2026 / senior,scraped|senior,11.070907,4.562247,-0.2096392,-0.021355793
15304,asaniczka_598b2717c736264f,llm,2024-01,mid-senior,senior,False,"CrossCountry Mortgage, LLC",kaggle_asaniczka,regex,5.0,2024,15304,2024 / senior,kaggle_asaniczka|senior,10.163387,8.779422,-0.16627984,-0.29131213
20734,asaniczka_370b52713b585ab4,llm,2024-01,mid-senior,senior,False,SBT,kaggle_asaniczka,regex,10.0,2024,20734,2024 / senior,kaggle_asaniczka|senior,4.027633,8.38685,0.17245391,-0.14424156
25484,linkedin_li-4380457318,llm,2026-04,unknown,unknown,False,Cisco,scraped,regex,5.0,2026,25484,2026 / unknown,scraped|unknown,4.7710595,5.532608,0.15898591,-0.12518439
32933,linkedin_li-4398751372,llm,2026-04,mid-senior,senior,False,RG&T Solutions,scraped,regex,,2026,32933,2026 / senior,scraped|senior,4.7506557,7.7842746,0.28113812,-0.01973705
11397,asaniczka_f98d0a981c95d4ff,llm,2024-01,entry,junior,False,KLA,kaggle_asaniczka,regex,,2024,11397,2024 / junior,kaggle_asaniczka|junior,5.7046857,7.948472,0.36538106,-0.07203762
23471,linkedin_li-4359420927,llm,2026-04,director,senior,False,Deutsche Bank,scraped,regex,,2026,23471,2026 / senior,scraped|senior,8.924846,5.6666875,0.008334659,0.07645236
29784,linkedin_li-4392374996,llm,2026-03,director,senior,False,Speakeasy,scraped,regex,,2026,29784,2026 / senior,scraped|senior,7.519313,8.1179695,0.15203789,-0.041592047
23933,linkedin_li-4366085188,llm,2026-03,mid-senior,senior,False,Google,scraped,regex,5.0,2026,23933,2026 / senior,scraped|senior,6.266214,9.431967,0.34494263,-0.016982064
20061,asaniczka_6efa929b41c73975,llm,2024-01,mid-senior,senior,True,ClearanceJobs,kaggle_asaniczka,regex,6.0,2024,20061,2024 / senior,kaggle_asaniczka|senior,7.0578613,3.0723069,-0.1843672,0.22313945
30203,linkedin_li-4393084179,llm,2026-04,unknown,unknown,True,Jobs via Dice,scraped,regex,,2026,30203,2026 / unknown,scraped|unknown,6.7195334,4.8873663,-0.082763,0.24450137
20924,asaniczka_3537a6ab6bdcda29,llm,2024-01,mid-senior,senior,False,ThredUp,kaggle_asaniczka,regex,,2024,20924,2024 / senior,kaggle_asaniczka|senior,9.862798,5.825516,-0.30027306,-0.1290066
8026,asaniczka_79517125a5cfe044,llm,2024-01,unknown,unknown,False,TicketManager,kaggle_asaniczka,regex,,2024,8026,2024 / unknown,kaggle_asaniczka|unknown,8.903734,8.322879,-0.11132257,-0.19854699
14825,asaniczka_520ae9c920842e0f,llm,2024-01,unknown,unknown,False,"RecruitTalent, LLC.",kaggle_asaniczka,regex,4.0,2024,14825,2024 / unknown,kaggle_asaniczka|unknown,5.456924,7.9997835,0.30086526,0.12949334
10610,asaniczka_36aa855a0355227d,llm,2024-01,unknown,unknown,False,Tulane University,kaggle_asaniczka,regex,,2024,10610,2024 / unknown,kaggle_asaniczka|unknown,9.628012,4.249009,-0.05983235,-0.021395221
