column,dtype,source,source_platform,subset,n_rows,non_null_n,non_null_rate,null_rate,distinct_n,top_5_values
seniority_source,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,6,"[""unknown (89665)"", ""title_keyword (20567)"", ""weak_title_associate (5716)"", ""description_explicit (770)"", ""weak_title_level (742)""]"
seniority_source,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,5,"[""unknown (2565)"", ""title_keyword (1779)"", ""weak_title_level (194)"", ""description_explicit (82)"", ""weak_title_associate (23)""]"
seniority_source,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,6,"[""unknown (864738)"", ""title_keyword (137072)"", ""weak_title_associate (28998)"", ""title_manager (13367)"", ""description_explicit (8869)""]"
seniority_source,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,5,"[""title_keyword (14687)"", ""unknown (6691)"", ""weak_title_level (1199)"", ""description_explicit (224)"", ""weak_title_associate (112)""]"
seniority_source,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,6,"[""unknown (8013)"", ""title_keyword (4734)"", ""weak_title_level (286)"", ""title_manager (227)"", ""weak_title_associate (193)""]"
seniority_source,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,5,"[""title_keyword (516)"", ""unknown (411)"", ""weak_title_level (110)"", ""description_explicit (23)"", ""weak_title_associate (13)""]"
seniority_source,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,6,"[""unknown (15689)"", ""title_keyword (8788)"", ""weak_title_associate (983)"", ""weak_title_level (698)"", ""title_manager (368)""]"
seniority_source,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,5,"[""title_keyword (1989)"", ""unknown (1984)"", ""weak_title_level (237)"", ""description_explicit (116)"", ""weak_title_associate (38)""]"
seniority_confidence,DOUBLE,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,6,"[""0.0 (89665)"", ""0.95 (20567)"", ""0.7 (6514)"", ""0.92 (640)"", ""0.85 (452)""]"
seniority_confidence,DOUBLE,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,5,"[""0.0 (2565)"", ""0.95 (1779)"", ""0.85 (158)"", ""0.7 (105)"", ""0.8 (36)""]"
seniority_confidence,DOUBLE,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,6,"[""0.0 (864738)"", ""0.95 (137072)"", ""0.7 (37941)"", ""0.92 (13367)"", ""0.85 (3310)""]"
seniority_confidence,DOUBLE,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,5,"[""0.95 (14687)"", ""0.0 (6691)"", ""0.85 (1159)"", ""0.7 (336)"", ""0.8 (40)""]"
seniority_confidence,DOUBLE,scraped,indeed,all,13567,13567,1.0,0.0,6,"[""0.0 (8013)"", ""0.95 (4734)"", ""0.7 (312)"", ""0.92 (227)"", ""0.85 (179)""]"
seniority_confidence,DOUBLE,scraped,indeed,swe,1073,1073,1.0,0.0,5,"[""0.95 (516)"", ""0.0 (411)"", ""0.85 (94)"", ""0.7 (36)"", ""0.8 (16)""]"
seniority_confidence,DOUBLE,scraped,linkedin,all,26853,26853,1.0,0.0,6,"[""0.0 (15689)"", ""0.95 (8788)"", ""0.7 (1322)"", ""0.85 (503)"", ""0.92 (368)""]"
seniority_confidence,DOUBLE,scraped,linkedin,swe,4364,4364,1.0,0.0,5,"[""0.95 (1989)"", ""0.0 (1984)"", ""0.85 (211)"", ""0.7 (154)"", ""0.8 (26)""]"
seniority_final,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,5,"[""unknown (82856)"", ""mid-senior (17992)"", ""associate (6671)"", ""director (5539)"", ""entry (5042)""]"
seniority_final,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,5,"[""mid-senior (2786)"", ""unknown (853)"", ""entry (774)"", ""associate (210)"", ""director (20)""]"
seniority_final,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,5,"[""unknown (771787)"", ""mid-senior (227467)"", ""associate (43077)"", ""director (11746)"", ""entry (4702)""]"
seniority_final,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,4,"[""mid-senior (21393)"", ""associate (1302)"", ""entry (125)"", ""director (93)""]"
seniority_final,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,5,"[""unknown (7743)"", ""mid-senior (4457)"", ""director (662)"", ""entry (437)"", ""associate (268)""]"
seniority_final,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,5,"[""mid-senior (609)"", ""unknown (394)"", ""entry (35)"", ""associate (31)"", ""director (4)""]"
seniority_final,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,5,"[""unknown (11418)"", ""mid-senior (10105)"", ""entry (2974)"", ""associate (1347)"", ""director (1009)""]"
seniority_final,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,5,"[""mid-senior (3385)"", ""entry (568)"", ""unknown (268)"", ""associate (116)"", ""director (27)""]"
seniority_final_source,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,8,"[""unknown (82856)"", ""title_keyword (20567)"", ""native_backfill (6846)"", ""weak_title_associate (5657)"", ""description_explicit (673)""]"
seniority_final_source,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,7,"[""native_backfill (1822)"", ""title_keyword (1779)"", ""unknown (853)"", ""title_prior (107)"", ""weak_title_level (53)""]"
seniority_final_source,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,7,"[""unknown (771787)"", ""title_keyword (137072)"", ""native_backfill (97849)"", ""weak_title_associate (28649)"", ""title_manager (13367)""]"
seniority_final_source,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,2,"[""title_keyword (14687)"", ""native_backfill (8226)""]"
seniority_final_source,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,7,"[""unknown (7743)"", ""title_keyword (4734)"", ""weak_title_level (286)"", ""title_prior (270)"", ""title_manager (227)""]"
seniority_final_source,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,6,"[""title_keyword (516)"", ""unknown (394)"", ""weak_title_level (110)"", ""description_explicit (23)"", ""title_prior (17)""]"
seniority_final_source,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,8,"[""unknown (11418)"", ""title_keyword (8788)"", ""native_backfill (4745)"", ""weak_title_associate (923)"", ""weak_title_level (391)""]"
seniority_final_source,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,7,"[""native_backfill (2005)"", ""title_keyword (1989)"", ""unknown (268)"", ""weak_title_level (76)"", ""title_prior (12)""]"
seniority_final_confidence,DOUBLE,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,40,"[""0.0 (82856)"", ""0.95 (20571)"", ""0.85 (7134)"", ""0.7 (6335)"", ""0.92 (640)""]"
seniority_final_confidence,DOUBLE,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,17,"[""0.85 (1861)"", ""0.95 (1783)"", ""0.0 (853)"", ""0.9137931034482759 (46)"", ""0.7 (29)""]"
seniority_final_confidence,DOUBLE,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,6,"[""0.0 (771787)"", ""0.95 (137072)"", ""0.85 (99374)"", ""0.7 (36992)"", ""0.92 (13367)""]"
seniority_final_confidence,DOUBLE,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,2,"[""0.95 (14687)"", ""0.85 (8226)""]"
seniority_final_confidence,DOUBLE,scraped,indeed,all,13567,13567,1.0,0.0,48,"[""0.0 (7743)"", ""0.95 (4734)"", ""0.7 (312)"", ""0.92 (227)"", ""0.85 (179)""]"
seniority_final_confidence,DOUBLE,scraped,indeed,swe,1073,1073,1.0,0.0,14,"[""0.95 (516)"", ""0.0 (394)"", ""0.85 (94)"", ""0.7 (36)"", ""0.8 (16)""]"
seniority_final_confidence,DOUBLE,scraped,linkedin,all,26853,26853,1.0,0.0,21,"[""0.0 (11418)"", ""0.95 (8788)"", ""0.85 (5054)"", ""0.7 (1111)"", ""0.92 (368)""]"
seniority_final_confidence,DOUBLE,scraped,linkedin,swe,4364,4364,1.0,0.0,11,"[""0.85 (2074)"", ""0.95 (1989)"", ""0.0 (268)"", ""0.7 (14)"", ""0.8 (7)""]"
yoe_extracted,DOUBLE,kaggle_arshkon,linkedin,all,118100,23978,0.20303132938187976,0.7969686706181203,20,"[""5.0 (4870)"", ""3.0 (4430)"", ""2.0 (4346)"", ""1.0 (4040)"", ""4.0 (1482)""]"
yoe_extracted,DOUBLE,kaggle_arshkon,linkedin,swe,4643,1823,0.3926340727977601,0.6073659272022399,17,"[""5.0 (427)"", ""3.0 (318)"", ""2.0 (246)"", ""1.0 (216)"", ""4.0 (129)""]"
yoe_extracted,DOUBLE,kaggle_asaniczka,linkedin,all,1058779,133820,0.12639087099385235,0.8736091290061476,20,"[""2.0 (27465)"", ""5.0 (26395)"", ""3.0 (25938)"", ""1.0 (22007)"", ""10.0 (7552)""]"
yoe_extracted,DOUBLE,kaggle_asaniczka,linkedin,swe,22913,7541,0.32911447649805786,0.6708855235019422,19,"[""5.0 (2145)"", ""3.0 (1359)"", ""2.0 (847)"", ""4.0 (744)"", ""7.0 (558)""]"
yoe_extracted,DOUBLE,scraped,indeed,all,13567,1449,0.10680327264686372,0.8931967273531363,15,"[""1.0 (293)"", ""3.0 (262)"", ""2.0 (246)"", ""5.0 (225)"", ""4.0 (174)""]"
yoe_extracted,DOUBLE,scraped,indeed,swe,1073,168,0.1565703634669152,0.8434296365330848,11,"[""4.0 (49)"", ""1.0 (36)"", ""3.0 (25)"", ""2.0 (18)"", ""5.0 (15)""]"
yoe_extracted,DOUBLE,scraped,linkedin,all,26853,4026,0.1499273824153726,0.8500726175846274,18,"[""5.0 (727)"", ""2.0 (682)"", ""3.0 (658)"", ""1.0 (656)"", ""4.0 (330)""]"
yoe_extracted,DOUBLE,scraped,linkedin,swe,4364,700,0.1604032997250229,0.8395967002749771,14,"[""2.0 (136)"", ""3.0 (122)"", ""1.0 (118)"", ""5.0 (116)"", ""4.0 (72)""]"
yoe_seniority_contradiction,BOOLEAN,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,2,"[""false (117677)"", ""true (423)""]"
yoe_seniority_contradiction,BOOLEAN,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,2,"[""false (4467)"", ""true (176)""]"
yoe_seniority_contradiction,BOOLEAN,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,2,"[""false (1058052)"", ""true (727)""]"
yoe_seniority_contradiction,BOOLEAN,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,2,"[""false (22769)"", ""true (144)""]"
yoe_seniority_contradiction,BOOLEAN,scraped,indeed,all,13567,13567,1.0,0.0,2,"[""false (13560)"", ""true (7)""]"
yoe_seniority_contradiction,BOOLEAN,scraped,indeed,swe,1073,1073,1.0,0.0,2,"[""false (1072)"", ""true (1)""]"
yoe_seniority_contradiction,BOOLEAN,scraped,linkedin,all,26853,26853,1.0,0.0,2,"[""false (26803)"", ""true (50)""]"
yoe_seniority_contradiction,BOOLEAN,scraped,linkedin,swe,4364,4364,1.0,0.0,2,"[""false (4348)"", ""true (16)""]"
seniority_cross_check,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,3,"[""native_disagrees (74725)"", ""no_native (28341)"", ""agrees (15034)""]"
seniority_cross_check,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,3,"[""native_disagrees (1821)"", ""no_native (1443)"", ""agrees (1379)""]"
seniority_cross_check,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,2,"[""native_disagrees (920042)"", ""agrees (138737)""]"
seniority_cross_check,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,2,"[""agrees (15377)"", ""native_disagrees (7536)""]"
seniority_cross_check,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,1,"[""no_native (13567)""]"
seniority_cross_check,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,1,"[""no_native (1073)""]"
seniority_cross_check,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,3,"[""native_disagrees (15662)"", ""agrees (7291)"", ""no_native (3900)""]"
seniority_cross_check,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,3,"[""native_disagrees (1919)"", ""agrees (1732)"", ""no_native (713)""]"
seniority_3level,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,4,"[""unknown (82856)"", ""senior (23531)"", ""mid (6671)"", ""junior (5042)""]"
seniority_3level,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,4,"[""senior (2806)"", ""unknown (853)"", ""junior (774)"", ""mid (210)""]"
seniority_3level,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,4,"[""unknown (771787)"", ""senior (239213)"", ""mid (43077)"", ""junior (4702)""]"
seniority_3level,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,3,"[""senior (21486)"", ""mid (1302)"", ""junior (125)""]"
seniority_3level,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,4,"[""unknown (7743)"", ""senior (5119)"", ""junior (437)"", ""mid (268)""]"
seniority_3level,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,4,"[""senior (613)"", ""unknown (394)"", ""junior (35)"", ""mid (31)""]"
seniority_3level,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,4,"[""unknown (11418)"", ""senior (11114)"", ""junior (2974)"", ""mid (1347)""]"
seniority_3level,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,4,"[""senior (3412)"", ""junior (568)"", ""unknown (268)"", ""mid (116)""]"
city_extracted,VARCHAR,kaggle_arshkon,linkedin,all,118100,106649,0.9030397967823878,0.09696020321761223,6447,"[""New York (2750)"", ""Chicago (1798)"", ""Houston (1681)"", ""Dallas (1348)"", ""Atlanta (1337)""]"
city_extracted,VARCHAR,kaggle_arshkon,linkedin,swe,4643,3674,0.7912987292698687,0.20870127073013134,651,"[""New York (147)"", ""Austin (111)"", ""Chicago (100)"", ""Seattle (89)"", ""Atlanta (82)""]"
city_extracted,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1039514,0.9818045125564447,0.01819548744355526,14180,"[""New York (12653)"", ""Chicago (10016)"", ""Houston (9986)"", ""Los Angeles (9162)"", ""Atlanta (8664)""]"
city_extracted,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22210,0.969318727360014,0.03068127263998599,1751,"[""New York (424)"", ""San Francisco (421)"", ""Seattle (385)"", ""Chicago (353)"", ""Austin (336)""]"
city_extracted,VARCHAR,scraped,indeed,all,13567,13566,0.9999262917373037,7.37082626962593e-05,1369,"[""New York (673)"", ""Seattle (609)"", ""Austin (522)"", ""Atlanta (377)"", ""Arlington (360)""]"
city_extracted,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,216,"[""Seattle (87)"", ""New York (64)"", ""Austin (53)"", ""San Francisco (53)"", ""Atlanta (36)""]"
city_extracted,VARCHAR,scraped,linkedin,all,26853,25844,0.9624250549286858,0.0375749450713142,1826,"[""New York (1143)"", ""Austin (853)"", ""Chicago (729)"", ""Atlanta (718)"", ""San Francisco (683)""]"
city_extracted,VARCHAR,scraped,linkedin,swe,4364,4165,0.9543996333638863,0.045600366636113665,427,"[""New York (289)"", ""San Francisco (251)"", ""Austin (184)"", ""Seattle (164)"", ""Chicago (142)""]"
state_normalized,VARCHAR,kaggle_arshkon,linkedin,all,118100,104600,0.8856900931414056,0.11430990685859443,51,"[""CA (11819)"", ""TX (10119)"", ""NY (6486)"", ""FL (5973)"", ""NC (4498)""]"
state_normalized,VARCHAR,kaggle_arshkon,linkedin,swe,4643,3548,0.7641611027353005,0.23583889726469953,47,"[""CA (586)"", ""TX (437)"", ""VA (278)"", ""NY (236)"", ""WA (189)""]"
state_normalized,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1037673,0.9800657172082181,0.019934282791781888,51,"[""CA (109165)"", ""TX (75334)"", ""FL (64454)"", ""NY (54466)"", ""PA (44040)""]"
state_normalized,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22305,0.9734648452843364,0.02653515471566359,51,"[""CA (3533)"", ""TX (1540)"", ""VA (1404)"", ""NY (1116)"", ""MD (1065)""]"
state_normalized,VARCHAR,scraped,indeed,all,13567,13535,0.99764133559372,0.0023586644062799644,30,"[""CA (2137)"", ""TX (1828)"", ""WA (996)"", ""NY (796)"", ""FL (722)""]"
state_normalized,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,26,"[""CA (253)"", ""WA (125)"", ""TX (104)"", ""VA (83)"", ""NY (68)""]"
state_normalized,VARCHAR,scraped,linkedin,all,26853,25811,0.961196141958068,0.03880385804193198,32,"[""CA (4271)"", ""TX (3139)"", ""NY (1423)"", ""FL (1325)"", ""NC (1274)""]"
state_normalized,VARCHAR,scraped,linkedin,swe,4364,4144,0.9495875343721356,0.05041246562786439,30,"[""CA (970)"", ""TX (478)"", ""NY (302)"", ""WA (281)"", ""VA (238)""]"
country_extracted,VARCHAR,kaggle_arshkon,linkedin,all,118100,113139,0.9579932260795936,0.042006773920406415,32,"[""US (112325)"", ""Texas Metropolitan Area (340)"", ""Ohio Metropolitan Area (131)"", ""Oregon Metropolitan Area (75)"", ""South Carolina Metropolitan Area (57)""]"
country_extracted,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4340,0.9347404695240147,0.06525953047598532,9,"[""US (4298)"", ""Texas Metropolitan Area (23)"", ""Ohio Metropolitan Area (9)"", ""Oregon Metropolitan Area (4)"", ""New York Metropolitan Area (2)""]"
country_extracted,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1044799,0.9867961113697948,0.013203888630205163,80,"[""US (1039290)"", ""Mexico (1732)"", ""Canada (1091)"", ""Texas Metropolitan Area (584)"", ""South Carolina Metropolitan Area (444)""]"
country_extracted,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22532,0.9833718849561385,0.016628115043861524,23,"[""US (22421)"", ""Texas Metropolitan Area (24)"", ""Mexico (22)"", ""Canada (12)"", ""South Carolina Metropolitan Area (9)""]"
country_extracted,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,1,"[""US (13567)""]"
country_extracted,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,1,"[""US (1073)""]"
country_extracted,VARCHAR,scraped,linkedin,all,26853,25908,0.9648084012959446,0.035191598704055416,4,"[""US (25811)"", ""Texas Metropolitan Area (56)"", ""Ohio Metropolitan Area (27)"", ""Oregon Metropolitan Area (14)""]"
country_extracted,VARCHAR,scraped,linkedin,swe,4364,4174,0.9564619615032081,0.04353803849679194,4,"[""US (4144)"", ""Texas Metropolitan Area (20)"", ""Ohio Metropolitan Area (8)"", ""Oregon Metropolitan Area (2)""]"
is_remote_inferred,BOOLEAN,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,1,"[""false (118100)""]"
is_remote_inferred,BOOLEAN,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,1,"[""false (4643)""]"
is_remote_inferred,BOOLEAN,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,1,"[""false (1058779)""]"
is_remote_inferred,BOOLEAN,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,1,"[""false (22913)""]"
is_remote_inferred,BOOLEAN,scraped,indeed,all,13567,13567,1.0,0.0,2,"[""false (13566)"", ""true (1)""]"
is_remote_inferred,BOOLEAN,scraped,indeed,swe,1073,1073,1.0,0.0,1,"[""false (1073)""]"
is_remote_inferred,BOOLEAN,scraped,linkedin,all,26853,26853,1.0,0.0,1,"[""false (26853)""]"
is_remote_inferred,BOOLEAN,scraped,linkedin,swe,4364,4364,1.0,0.0,1,"[""false (4364)""]"
metro_area,VARCHAR,kaggle_arshkon,linkedin,all,118100,70328,0.5954953429297206,0.4045046570702794,89,"[""New York City Metro (5679)"", ""San Francisco Bay Area (4196)"", ""Los Angeles Metro (4194)"", ""Washington DC Metro (4183)"", ""Dallas-Fort Worth Metro (3841)""]"
metro_area,VARCHAR,kaggle_arshkon,linkedin,swe,4643,3065,0.6601335343527891,0.3398664656472109,75,"[""San Francisco Bay Area (382)"", ""Washington DC Metro (274)"", ""New York City Metro (255)"", ""Dallas-Fort Worth Metro (251)"", ""Seattle Metro (185)""]"
metro_area,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,625785,0.5910440233514265,0.4089559766485735,86,"[""Los Angeles Metro (39522)"", ""Washington DC Metro (39434)"", ""New York City Metro (38738)"", ""San Francisco Bay Area (32583)"", ""Boston Metro (30511)""]"
metro_area,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,17369,0.7580412866058569,0.2419587133941431,85,"[""Washington DC Metro (2075)"", ""San Francisco Bay Area (1857)"", ""New York City Metro (1040)"", ""Los Angeles Metro (1015)"", ""Boston Metro (1013)""]"
metro_area,VARCHAR,scraped,indeed,all,13567,11699,0.8623129652834083,0.13768703471659172,26,"[""San Francisco Bay Area (981)"", ""New York City Metro (969)"", ""Washington DC Metro (967)"", ""Seattle Metro (909)"", ""Los Angeles Metro (692)""]"
metro_area,VARCHAR,scraped,indeed,swe,1073,905,0.8434296365330848,0.15657036346691522,26,"[""San Francisco Bay Area (151)"", ""Seattle Metro (117)"", ""Washington DC Metro (114)"", ""New York City Metro (88)"", ""Austin Metro (48)""]"
metro_area,VARCHAR,scraped,linkedin,all,26853,22157,0.825121960302387,0.17487803969761295,26,"[""San Francisco Bay Area (1788)"", ""New York City Metro (1464)"", ""Washington DC Metro (1464)"", ""Los Angeles Metro (1392)"", ""Dallas-Fort Worth Metro (1206)""]"
metro_area,VARCHAR,scraped,linkedin,swe,4364,3267,0.7486251145737856,0.25137488542621444,26,"[""San Francisco Bay Area (524)"", ""New York City Metro (299)"", ""Washington DC Metro (290)"", ""Seattle Metro (216)"", ""Dallas-Fort Worth Metro (190)""]"
metro_source,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,4,"[""city_state_lookup (56975)"", ""unresolved (47772)"", ""manual_alias (8861)"", ""city_state_reference (4492)""]"
metro_source,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,4,"[""city_state_lookup (2674)"", ""unresolved (1578)"", ""manual_alias (322)"", ""city_state_reference (69)""]"
metro_source,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,4,"[""city_state_lookup (479261)"", ""unresolved (432994)"", ""manual_alias (86048)"", ""city_state_reference (60476)""]"
metro_source,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,4,"[""city_state_lookup (14505)"", ""unresolved (5544)"", ""manual_alias (1928)"", ""city_state_reference (936)""]"
metro_source,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,3,"[""search_metro (11695)"", ""unresolved (1868)"", ""city_state_lookup (4)""]"
metro_source,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,3,"[""search_metro (901)"", ""unresolved (168)"", ""city_state_lookup (4)""]"
metro_source,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,3,"[""search_metro (22155)"", ""unresolved (4696)"", ""city_state_lookup (2)""]"
metro_source,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,3,"[""search_metro (3265)"", ""unresolved (1097)"", ""city_state_lookup (2)""]"
metro_confidence,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,3,"[""high (61376)"", ""low (47772)"", ""medium (8952)""]"
metro_confidence,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,3,"[""high (2752)"", ""low (1578)"", ""medium (313)""]"
metro_confidence,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,3,"[""high (544327)"", ""low (432994)"", ""medium (81458)""]"
metro_confidence,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,3,"[""high (15717)"", ""low (5544)"", ""medium (1652)""]"
metro_confidence,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,2,"[""high (11699)"", ""low (1868)""]"
metro_confidence,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,2,"[""high (905)"", ""low (168)""]"
metro_confidence,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,2,"[""high (22157)"", ""low (4696)""]"
metro_confidence,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,2,"[""high (3267)"", ""low (1097)""]"
period,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,1,"[""2024-04 (118100)""]"
period,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,1,"[""2024-04 (4643)""]"
period,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,1,"[""2024-01 (1058779)""]"
period,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,1,"[""2024-01 (22913)""]"
period,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,1,"[""2026-03 (13567)""]"
period,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,1,"[""2026-03 (1073)""]"
period,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,1,"[""2026-03 (26853)""]"
period,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,1,"[""2026-03 (4364)""]"
scrape_week,DOUBLE,kaggle_arshkon,linkedin,all,118100,0,0.0,1.0,0,[]
scrape_week,DOUBLE,kaggle_arshkon,linkedin,swe,4643,0,0.0,1.0,0,[]
scrape_week,DOUBLE,kaggle_asaniczka,linkedin,all,1058779,0,0.0,1.0,0,[]
scrape_week,DOUBLE,kaggle_asaniczka,linkedin,swe,22913,0,0.0,1.0,0,[]
scrape_week,DOUBLE,scraped,indeed,all,13567,13567,1.0,0.0,1,"[""12.0 (13567)""]"
scrape_week,DOUBLE,scraped,indeed,swe,1073,1073,1.0,0.0,1,"[""12.0 (1073)""]"
scrape_week,DOUBLE,scraped,linkedin,all,26853,26853,1.0,0.0,1,"[""12.0 (26853)""]"
scrape_week,DOUBLE,scraped,linkedin,swe,4364,4364,1.0,0.0,1,"[""12.0 (4364)""]"
date_flag,VARCHAR,kaggle_arshkon,linkedin,all,118100,118100,1.0,0.0,2,"[""ok (118099)"", ""date_posted_out_of_range (1)""]"
date_flag,VARCHAR,kaggle_arshkon,linkedin,swe,4643,4643,1.0,0.0,1,"[""ok (4643)""]"
date_flag,VARCHAR,kaggle_asaniczka,linkedin,all,1058779,1058779,1.0,0.0,1,"[""ok (1058779)""]"
date_flag,VARCHAR,kaggle_asaniczka,linkedin,swe,22913,22913,1.0,0.0,1,"[""ok (22913)""]"
date_flag,VARCHAR,scraped,indeed,all,13567,13567,1.0,0.0,2,"[""ok (8872)"", ""date_posted_out_of_range (4695)""]"
date_flag,VARCHAR,scraped,indeed,swe,1073,1073,1.0,0.0,2,"[""ok (619)"", ""date_posted_out_of_range (454)""]"
date_flag,VARCHAR,scraped,linkedin,all,26853,26853,1.0,0.0,2,"[""ok (26556)"", ""date_posted_out_of_range (297)""]"
date_flag,VARCHAR,scraped,linkedin,swe,4364,4364,1.0,0.0,2,"[""ok (4320)"", ""date_posted_out_of_range (44)""]"
is_english,BOOLEAN,kaggle_arshkon,linkedin,all,118100,118077,0.999805249788315,0.00019475021168502415,2,"[""true (117645)"", ""false (432)""]"
