comparison,text_scope,ngram_n,term,category,category_note,z_b_minus_a,log_odds_delta_b_minus_a,direction,count_a,count_b,rate_a_per_10k_terms,rate_b_per_10k_terms,doc_count_a,doc_count_b,doc_prev_a,doc_prev_b,distinct_companies_total,distinct_companies_a,distinct_companies_b,label_a,label_b,n_docs_a,n_docs_b,tokens_a,tokens_b,companies_a,companies_b,rank_in_direction
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,regulated,noise,uncategorized_or_context_needed,8.20753032890402,1.1423257167364778,scraped_2026_heavy,55,532,1.6048835146365374,5.158827898786123,50,430,0.011845534233593935,0.04511593746721226,364,38,334,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,66
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,capabilities,noise,uncategorized_or_context_needed,8.185829275448546,0.36769668451085025,scraped_2026_heavy,599,2618,17.478640459405202,25.38686360718435,440,1887,0.10424070125562662,0.19798552093169658,1237,335,990,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,67
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,datasets,noise,uncategorized_or_context_needed,8.172446765791106,0.7928698874360185,scraped_2026_heavy,119,803,3.4723843316681453,7.786727072791838,90,568,0.021321961620469083,0.05959500577064317,498,85,429,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,68
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,intersection,noise,uncategorized_or_context_needed,8.170088718152947,1.999055153142388,scraped_2026_heavy,16,383,0.46687520425790185,3.713968205329108,16,373,0.0037905709547500594,0.03913545273318644,291,13,281,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,69
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,long-term,noise,uncategorized_or_context_needed,8.167542738595063,0.8404728515133453,scraped_2026_heavy,105,744,3.063868527942481,7.214601422362549,97,623,0.022980336413172233,0.06536564893505403,532,77,467,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,70
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,gpu,noise,uncategorized_or_context_needed,8.146473372938596,1.2581887908011078,scraped_2026_heavy,44,480,1.28390681170923,4.654581562814547,26,238,0.006159677801468846,0.024971146784177944,154,23,137,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,71
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,integrating,noise,uncategorized_or_context_needed,8.141686948983333,0.5312496568840714,scraped_2026_heavy,275,1420,8.024417573182689,13.769803789993038,258,1216,0.06112295664534471,0.12758367432588397,985,215,809,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,72
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,initiatives,noise,uncategorized_or_context_needed,8.073616992317126,0.46902722095804705,scraped_2026_heavy,351,1701,10.242074793407722,16.494673413224053,286,1319,0.06775645581615732,0.1383905151610534,1037,230,850,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,73
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ambiguous,noise,uncategorized_or_context_needed,8.06698157317781,1.4239074029106638,scraped_2026_heavy,33,428,0.9629301087819226,4.150335226842972,31,388,0.00734423122482824,0.0407092645052985,317,30,291,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,74
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,behavior,noise,uncategorized_or_context_needed,8.058624703142987,1.0172878624994013,scraped_2026_heavy,68,578,1.9842196180960827,5.604891965222517,61,464,0.0144515517649846,0.048683244150666244,330,50,288,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,75
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,aligned,noise,uncategorized_or_context_needed,8.048089816983484,1.1724778770510715,scraped_2026_heavy,50,499,1.4589850133059432,4.838825416342623,49,445,0.011608623548922056,0.04668974923932431,381,43,344,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,76
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,generative,ai_domain,,8.020684990873036,0.8118550472567607,scraped_2026_heavy,109,750,3.180587329006957,7.272783691897731,49,424,0.011608623548922056,0.044486412758367434,326,46,286,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,77
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,event-driven,org_scope,,8.00703248017764,1.0637803333857505,scraped_2026_heavy,61,544,1.779961716233251,5.275192437856488,53,421,0.012556266287609572,0.04417165040394502,380,46,340,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,78
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,export,noise,uncategorized_or_context_needed,7.959649710096163,0.8354579847677321,scraped_2026_heavy,101,712,2.9471497268780054,6.904295984841579,45,320,0.010660980810234541,0.03357465113839052,124,21,115,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,79
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,enabling,noise,uncategorized_or_context_needed,7.950481754776212,0.9150808322026611,scraped_2026_heavy,83,635,2.421915122087866,6.157623525806746,76,575,0.018005212035062782,0.06032945126429546,479,67,422,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,80
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,actions,noise,uncategorized_or_context_needed,7.927159082839333,0.7135645060193125,scraped_2026_heavy,140,871,4.085158037256641,8.446126127523899,128,729,0.030324567638000476,0.0764872521246459,643,114,544,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,81
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,retrieval,noise,uncategorized_or_context_needed,7.9013670530154805,1.0671387198132871,scraped_2026_heavy,59,528,1.7216023157010132,5.1200397190960025,53,346,0.012556266287609572,0.03630259154338474,282,45,242,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,82
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,structured,noise,uncategorized_or_context_needed,7.81859610224785,0.8583604220709065,scraped_2026_heavy,92,664,2.684532424482936,6.438837828560125,82,542,0.019426676143094054,0.056867065365648936,488,80,421,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,83
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,direction,noise,uncategorized_or_context_needed,7.802021111213357,0.5710294832889513,scraped_2026_heavy,217,1167,6.331994957747794,11.316451424592868,200,980,0.04738213693437574,0.10282236911132095,795,177,659,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,84
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,productivity,org_scope,,7.775029813510642,0.8134424247144967,scraped_2026_heavy,102,703,2.9763294271441243,6.817022580538806,90,558,0.021321961620469083,0.05854579792256846,438,85,370,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,85
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,contracts,noise,uncategorized_or_context_needed,7.7701315564809255,1.2888205978384857,scraped_2026_heavy,38,428,1.1088286101125169,4.150335226842972,34,342,0.008054963278843875,0.03588290840415486,236,27,214,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,86
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,iteration,noise,uncategorized_or_context_needed,7.714979247974413,1.848884080145206,scraped_2026_heavy,17,346,0.4960549045240207,3.3551775431954867,17,309,0.0040274816394219376,0.032420522505508344,249,14,238,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,87
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,measurable,noise,uncategorized_or_context_needed,7.697243704774806,1.7982851950378924,scraped_2026_heavy,18,347,0.5252346047901396,3.364874588118017,18,296,0.0042643923240938165,0.031056552303011225,237,16,224,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,88
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,fundamentals,noise,uncategorized_or_context_needed,7.682313093259654,0.6683633973230636,scraped_2026_heavy,151,897,4.406134740183949,8.698249295509687,143,832,0.03387822790807866,0.08729409295981534,640,106,563,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,89
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,flows,noise,uncategorized_or_context_needed,7.658555618638014,0.8785803034267667,scraped_2026_heavy,84,619,2.4510948223539843,6.002470807046261,77,492,0.01824212271973466,0.051621026125275415,446,68,388,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,90
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,context,noise,uncategorized_or_context_needed,7.655064883991545,1.0443680524982062,scraped_2026_heavy,58,507,1.6924226154348943,4.916401775722866,54,370,0.01279317697228145,0.03882069037876403,334,49,291,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,91
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,enable,noise,uncategorized_or_context_needed,7.63793147822382,0.5069264793674133,scraped_2026_heavy,267,1345,7.790979971053737,13.042525420803265,230,1167,0.0544894574745321,0.12244255587031791,808,171,681,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,92
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,maintainability,sys_design,,7.637426114478438,0.8270887343454758,scraped_2026_heavy,95,664,2.7720715252812926,6.438837828560125,85,579,0.02013740819710969,0.06074913440352534,508,76,442,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,93
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,maintain,noise,uncategorized_or_context_needed,7.6195412254221395,0.2098927870815741,scraped_2026_heavy,1648,6134,48.08814603856389,59.48167355480091,1204,3965,0.28524046434494194,0.41601091176162,2723,862,2066,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,94
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,foundational,noise,uncategorized_or_context_needed,7.539022266063435,1.0134168964172625,scraped_2026_heavy,60,508,1.7507820159671321,4.926098820645397,54,441,0.01279317697228145,0.04627006610009443,352,48,312,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,95
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,clearly,noise,uncategorized_or_context_needed,7.519802260604791,0.7673378344472814,scraped_2026_heavy,108,710,3.151407628740838,6.884901894996519,106,667,0.025112532575219143,0.06998216346658273,546,91,469,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,96
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,bring,noise,uncategorized_or_context_needed,7.486603420734177,0.521223632063359,scraped_2026_heavy,242,1237,7.061487464400766,11.99524456916999,225,1084,0.053304904051172705,0.11373413073129787,735,170,611,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,97
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,owning,noise,uncategorized_or_context_needed,7.453724809380892,1.2882640109037036,scraped_2026_heavy,35,394,1.0212895093141603,3.8206356994769415,35,370,0.008291873963515755,0.03882069037876403,318,29,294,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,98
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,practices,noise,uncategorized_or_context_needed,7.399120697364502,0.17986183454807048,scraped_2026_heavy,2131,7693,62.181941267099305,74.59936658902566,1366,4447,0.3236199952617863,0.46658273003882067,2839,920,2154,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,99
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,production-ready,org_scope,,7.364587969661856,1.6861338259974339,scraped_2026_heavy,19,325,0.5544143050562584,3.15153959982235,19,304,0.0045013030087656955,0.03189591858147099,253,17,240,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,100
