comparison,text_scope,ngram_n,term,category,category_note,z_b_minus_a,log_odds_delta_b_minus_a,direction,count_a,count_b,rate_a_per_10k_terms,rate_b_per_10k_terms,doc_count_a,doc_count_b,doc_prev_a,doc_prev_b,distinct_companies_total,distinct_companies_a,distinct_companies_b,label_a,label_b,n_docs_a,n_docs_b,tokens_a,tokens_b,companies_a,companies_b
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,invoicing,noise,uncategorized_or_context_needed,-1.99730987182916,-0.5759579154848709,arshkon_2024_heavy,19,32,0.5544143050562584,0.31030543752096984,11,25,0.002606017531390666,0.002623019620186759,30,11,20,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,shall,noise,uncategorized_or_context_needed,1.18141002360782,0.2794059023490352,scraped_2026_heavy,22,88,0.641953405854615,0.8533399531826671,15,47,0.0035536602700781805,0.004931276885951107,41,13,29,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,weekly,noise,uncategorized_or_context_needed,-1.451096824051818,-0.2702217593657039,arshkon_2024_heavy,41,94,1.1963677109108735,0.9115222227178489,38,86,0.009002606017531391,0.00902318749344245,91,30,64,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,actionable,noise,uncategorized_or_context_needed,4.590967249672864,0.5826876028256143,scraped_2026_heavy,72,392,2.1009384191605585,3.8012416096318806,69,368,0.016346837242359632,0.03861084880914909,356,63,303,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,transfers,noise,uncategorized_or_context_needed,0.40813628581397465,0.1190507058264334,scraped_2026_heavy,15,51,0.43769550399178303,0.4945492910490457,13,41,0.003079838900734423,0.004301752177106284,46,10,36,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,end-to-end,org_scope,,12.867458830022716,0.8112833853263464,scraped_2026_heavy,281,1931,8.199495774779402,18.724993745406024,247,1563,0.05851693911395404,0.16399118665407617,1106,201,953,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,iterating,noise,uncategorized_or_context_needed,3.808548769693507,1.0564097781935757,scraped_2026_heavy,14,124,0.4085158037256641,1.202433570393758,14,121,0.003316749585406302,0.012695414961703913,109,14,97,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,webhooks,noise,uncategorized_or_context_needed,2.4540418442375636,2.3344035615030556,scraped_2026_heavy,1,35,0.029179700266118866,0.3393965722885608,1,33,0.00023691068467187872,0.003462385898646522,32,1,31,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,blueprints,noise,uncategorized_or_context_needed,0.4140968461681711,0.14741053324305042,scraped_2026_heavy,10,35,0.2917970026611887,0.3393965722885608,10,33,0.002369106846718787,0.003462385898646522,38,10,28,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,minimizing,noise,uncategorized_or_context_needed,-0.3217314130679117,-0.09651596624607173,arshkon_2024_heavy,15,41,0.43769550399178303,0.3975788418237426,15,40,0.0035536602700781805,0.004196831392298815,51,14,38,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,directors,noise,uncategorized_or_context_needed,-0.709905379183861,-0.26746528069382514,arshkon_2024_heavy,10,23,0.2917970026611887,0.22303203321819706,10,20,0.002369106846718787,0.0020984156961494074,27,8,20,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,timelines,noise,uncategorized_or_context_needed,0.8606891434544827,0.11314336552899107,scraped_2026_heavy,74,250,2.1592978196927963,2.424261230632577,72,240,0.017057569296375266,0.025180988353792885,254,62,196,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,end-user,noise,uncategorized_or_context_needed,0.7122702982763194,0.13576679076766318,scraped_2026_heavy,35,121,1.0212895093141603,1.1733424356261672,31,106,0.00734423122482824,0.011121603189591859,117,30,88,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,heterogeneous,noise,uncategorized_or_context_needed,2.7202289931757075,1.0016677300285064,scraped_2026_heavy,8,67,0.23343760212895093,0.6497020098095306,8,56,0.0018952854773750297,0.0058755639492183405,57,8,49,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,transparent,noise,uncategorized_or_context_needed,1.064864669824278,0.3387885382134854,scraped_2026_heavy,12,51,0.35015640319342645,0.4945492910490457,10,48,0.002369106846718787,0.005036197670758577,48,9,39,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,experience5+,credential,,-2.5532445558170003,-6.643273265093606,arshkon_2024_heavy,38,0,1.1088286101125169,0.0,30,0,0.007107320540156361,0.0,25,25,0,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,permission,boilerplate,,0.26286226733180024,0.09920464535141882,scraped_2026_heavy,9,30,0.2626173023950698,0.2909113476759092,7,30,0.001658374792703151,0.0031476235442241107,31,7,25,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,terminal,noise,uncategorized_or_context_needed,-0.15016391920287908,-0.0397180203261005,arshkon_2024_heavy,19,55,0.5544143050562584,0.5333374707391669,17,36,0.0040274816394219376,0.003777148253068933,43,15,29,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,rotational,noise,uncategorized_or_context_needed,-0.11508694149249116,-0.046940432402237775,arshkon_2024_heavy,8,23,0.23343760212895093,0.22303203321819706,8,20,0.0018952854773750297,0.0020984156961494074,23,8,16,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,founders,noise,uncategorized_or_context_needed,3.7792625225552228,1.4456496471410603,scraped_2026_heavy,7,93,0.20425790186283205,0.9018251777953187,4,79,0.0009476427386875149,0.00828874199979016,64,4,60,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,concrete,noise,uncategorized_or_context_needed,2.1272369920569436,0.8468082526973681,scraped_2026_heavy,7,50,0.20425790186283205,0.4848522461265154,6,46,0.0014214641080312722,0.004826356101143636,46,6,40,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,sits,noise,uncategorized_or_context_needed,5.098434377743833,2.0317017915865865,scraped_2026_heavy,6,149,0.17507820159671322,1.4448596934570161,6,149,0.0014214641080312722,0.015633196936313085,133,6,127,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,life-cycle,noise,uncategorized_or_context_needed,-2.5550162991996532,-0.6518917843154259,arshkon_2024_heavy,25,39,0.7294925066529716,0.378184751978682,25,38,0.005922767116796968,0.003986989822683874,51,24,29,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,communicator,noise,uncategorized_or_context_needed,1.6657707005018338,0.29180670921101104,scraped_2026_heavy,40,162,1.1671880106447547,1.57092127744991,40,162,0.009476427386875147,0.0169971671388102,170,31,139,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,quickly,noise,uncategorized_or_context_needed,5.183412288762102,0.3685473635306593,scraped_2026_heavy,239,1046,6.973948363602409,10.143108988966702,215,930,0.050935797204453924,0.09757632987094743,756,178,611,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,choose,noise,uncategorized_or_context_needed,0.8687997690832818,0.33847293145440815,scraped_2026_heavy,8,34,0.23343760212895093,0.3296995273660305,8,34,0.0018952854773750297,0.0035673066834539923,40,7,33,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,obtained,noise,uncategorized_or_context_needed,1.7353207776475246,0.6561768243509398,scraped_2026_heavy,8,47,0.23343760212895093,0.45576111135892444,8,47,0.0018952854773750297,0.004931276885951107,24,8,17,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,taste,noise,uncategorized_or_context_needed,2.130629238117626,2.066402529290192,scraped_2026_heavy,1,26,0.029179700266118866,0.252123167985788,1,21,0.00023691068467187872,0.0022033364809568774,22,1,21,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,on-premises,noise,uncategorized_or_context_needed,0.5455878786009462,0.09120746908529576,scraped_2026_heavy,46,152,1.342266212241468,1.4739508282246068,39,116,0.00923951670220327,0.012170811037666561,130,38,96,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,temporary,noise,uncategorized_or_context_needed,0.4140968461681711,0.14741053324305042,scraped_2026_heavy,10,35,0.2917970026611887,0.3393965722885608,9,31,0.0021321961620469083,0.003252544329031581,29,8,21,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,retraining,noise,uncategorized_or_context_needed,2.68438976864751,2.5149958326266617,scraped_2026_heavy,1,43,0.029179700266118866,0.4169729316688032,1,40,0.00023691068467187872,0.004196831392298815,39,1,38,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,involves,noise,uncategorized_or_context_needed,1.057302558697722,0.11947395593569254,scraped_2026_heavy,100,340,2.9179700266118864,3.296995273660305,94,330,0.0222696043591566,0.034623858986465215,321,83,245,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,correctness,noise,uncategorized_or_context_needed,6.278893415827018,2.429574903814091,scraped_2026_heavy,6,232,0.17507820159671322,2.2497144220270315,6,187,0.0014214641080312722,0.019620186758996957,150,6,145,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,collaborator,noise,uncategorized_or_context_needed,1.3923453912173216,0.4785239832567232,scraped_2026_heavy,10,49,0.2917970026611887,0.4751552012039851,10,47,0.002369106846718787,0.004931276885951107,53,10,43,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,grpc,noise,uncategorized_or_context_needed,4.061924354811331,0.8554974305974792,scraped_2026_heavy,25,180,0.7294925066529716,1.7454680860554554,24,159,0.005685856432125089,0.01668240478438779,144,23,123,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,comply,noise,uncategorized_or_context_needed,0.10767238636990806,0.019009749061789094,scraped_2026_heavy,42,129,1.2255474111769922,1.2509187950064096,40,118,0.009476427386875147,0.012380652607281502,130,39,94,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,adas,noise,uncategorized_or_context_needed,0.3522052232218475,0.10650137528383219,scraped_2026_heavy,14,47,0.4085158037256641,0.45576111135892444,5,27,0.0011845534233593934,0.0028328611898017,21,4,18,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,easily,noise,uncategorized_or_context_needed,-2.2313073866511934,-0.4055027037961967,arshkon_2024_heavy,45,90,1.313086511975349,0.8727340430277277,44,87,0.010424070125562663,0.00912810827824992,101,35,71,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ph.d,noise,uncategorized_or_context_needed,-0.386070449242089,-0.07911685500544152,arshkon_2024_heavy,32,89,0.9337504085158037,0.8630369981051974,31,88,0.00734423122482824,0.009233029063057391,92,25,71,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,conflicting,noise,uncategorized_or_context_needed,-1.8419315366963445,-0.7593838452152433,arshkon_2024_heavy,10,14,0.2917970026611887,0.1357586289154243,10,14,0.002369106846718787,0.0014688909873045851,20,9,12,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,decomposing,noise,uncategorized_or_context_needed,1.9305226172839474,1.384270844622673,scraped_2026_heavy,2,25,0.05835940053223773,0.2424261230632577,2,23,0.00047382136934375743,0.002413178050571818,22,2,20,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,relates,noise,uncategorized_or_context_needed,-3.2032150512760382,-0.8979187231365717,arshkon_2024_heavy,23,28,0.671133106120734,0.2715172578308486,20,28,0.004738213693437574,0.0029377819746091703,38,17,24,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,curious,noise,uncategorized_or_context_needed,2.121103598581499,0.3482472726170158,scraped_2026_heavy,45,193,1.313086511975349,1.8715296700483495,44,182,0.010424070125562663,0.019095582834959605,183,37,150,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,intune,noise,uncategorized_or_context_needed,-1.1041444444181916,-0.32190031310909895,arshkon_2024_heavy,17,37,0.4960549045240207,0.3587906621336214,12,20,0.0028429282160625444,0.0020984156961494074,30,12,18,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,augmented,noise,uncategorized_or_context_needed,2.7346246387038735,1.0712532240821382,scraped_2026_heavy,7,63,0.20425790186283205,0.6109138301194095,6,59,0.0014214641080312722,0.006190326303640751,56,6,50,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,multi-tier,noise,uncategorized_or_context_needed,-3.4241019433154856,-1.006778469679766,arshkon_2024_heavy,22,24,0.641953405854615,0.23272907814072738,20,24,0.004738213693437574,0.0025180988353792886,33,16,19,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,refresh,noise,uncategorized_or_context_needed,0.9134052125027453,0.37881341637647026,scraped_2026_heavy,7,31,0.20425790186283205,0.3006083925984395,7,26,0.001658374792703151,0.0027279404049942294,32,7,25,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ex,noise,uncategorized_or_context_needed,-3.184825511743214,-0.7900785337412302,arshkon_2024_heavy,28,38,0.8170316074513282,0.3684877070561517,21,28,0.004975124378109453,0.0029377819746091703,43,19,24,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,conduct,noise,uncategorized_or_context_needed,1.6986560956126915,0.11518591744060824,scraped_2026_heavy,278,941,8.111956673981044,9.12491927210102,234,813,0.05543710021321962,0.0853005980484734,706,188,551,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,innovating,noise,uncategorized_or_context_needed,-0.6119523910545526,-0.20016521073714344,arshkon_2024_heavy,13,32,0.37933610345954527,0.31030543752096984,13,32,0.003079838900734423,0.0033574651138390515,34,10,24,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,rigor,tech_stack,,4.450694400419197,1.799811036666629,scraped_2026_heavy,6,116,0.17507820159671322,1.1248572110135158,6,106,0.0014214641080312722,0.011121603189591859,87,6,82,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,phones,noise,uncategorized_or_context_needed,0.42189092116272037,0.1927999349780336,scraped_2026_heavy,6,22,0.17507820159671322,0.21333498829566677,6,21,0.0014214641080312722,0.0022033364809568774,20,6,15,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,sure,noise,uncategorized_or_context_needed,-0.07108642376630805,-0.014008989657014581,arshkon_2024_heavy,34,101,0.9921098090480414,0.9794015371755611,29,96,0.006870409855484482,0.010072395341517154,91,26,67,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,opentelemetry,noise,uncategorized_or_context_needed,4.0901080530559835,1.9995749900959616,scraped_2026_heavy,4,96,0.11671880106447546,0.9309163125629095,4,84,0.0009476427386875149,0.00881334592382751,80,4,76,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,conducts,noise,uncategorized_or_context_needed,-0.40026316790512023,-0.07425255862512259,arshkon_2024_heavy,39,109,1.1380083103786358,1.0569778965558037,34,90,0.008054963278843875,0.009442870632672332,90,26,66,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,controller,noise,uncategorized_or_context_needed,-0.01643359791360899,-0.004444800379873826,arshkon_2024_heavy,18,54,0.5252346047901396,0.5236404258166366,12,37,0.0028429282160625444,0.003882069037876403,46,11,35,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
